nameProject,tp,fp,tn,fn,precision,recall,accuracy,f1_score,mcc
hadoop,0,24,2325,23,0.0,0.0,0.980185497470489,0.0,-0.010004122112589
hbase,0,7,715,4,0.0,0.0,0.9848484848484848,0.0,-0.0073442249681188
struts,0,0,96,9,0.0,0.0,0.9142857142857144,0.0,0.0
