,idProject,nameProject,productionClass,testCase,NMC,SimilaritiesCoefficient,isEagerTest,isEagerTestManual,prediction
82,13.0,hadoop,HttpFSServer,org.apache.hadoop.fs.http.server.testhttpfsserver.testglobfilter,1.0,0.4591837138027247,False,False,True
83,13.0,hadoop,HttpFSServer,org.apache.hadoop.fs.http.server.testhttpfsserver.testhdfsaccess,1.0,0.4379122520852396,False,False,True
85,13.0,hadoop,HttpFSServer,org.apache.hadoop.fs.http.server.testhttpfsserver.testmkdirwithunmaskedpermissions,3.0,0.2946008668875516,True,False,False
86,13.0,hadoop,HttpFSServer,org.apache.hadoop.fs.http.server.testhttpfsserver.testopenoffsetlength,1.0,0.4576336869393624,False,False,True
87,13.0,hadoop,HttpFSServer,org.apache.hadoop.fs.http.server.testhttpfsserver.testputnooperation,1.0,0.442219433958526,False,False,True
89,13.0,hadoop,HttpFSServerWebServer,org.apache.hadoop.fs.http.server.testhttpfsserverwebserver.testdoublestop,0.0,0.5119665877781558,False,False,False
90,13.0,hadoop,HttpFileSystem,org.apache.hadoop.fs.http.testhttpfilesystem.testhttpfilesystem,0.0,0.0,True,False,False
91,13.0,hadoop,LoadGenerator,org.apache.hadoop.fs.loadgenerator.testloadgenerator.teststructuregenerator,1.0,0.4678710767878081,False,False,False
93,13.0,hadoop,AbstractITCommitProtocol,org.apache.hadoop.fs.s3a.commit.abstractitcommitprotocol.testabortjobnottask,0.0,0.2530970954588772,True,False,True
95,13.0,hadoop,AbstractITCommitProtocol,org.apache.hadoop.fs.s3a.commit.abstractitcommitprotocol.testcommitterwithfailure,6.0,0.3486892256512786,True,False,False
99,13.0,hadoop,Paths,org.apache.hadoop.fs.s3a.commit.staging.testpaths.testuuiddottedpath,0.0,0.5115441870004553,False,False,True
100,13.0,hadoop,StagingCommitter,org.apache.hadoop.fs.s3a.commit.staging.teststagingcommitter.testattemptpathconstructionwrongschema,0.0,0.2592471563999141,True,False,True
105,13.0,hadoop,MagicCommitPaths,org.apache.hadoop.fs.s3a.commit.testmagiccommitpaths.testfinaldestinationmagic1,1.0,0.4296611929111679,False,False,False
108,13.0,hadoop,MagicCommitPaths,org.apache.hadoop.fs.s3a.commit.testmagiccommitpaths.testsplitrootpath,0.0,0.4091604704388631,False,False,False
111,13.0,hadoop,Tasks,org.apache.hadoop.fs.s3a.commit.testtasks.testrevertallsuppressed,0.0,0.2267906086670093,True,True,False
114,13.0,hadoop,DirListingMetadata,org.apache.hadoop.fs.s3a.s3guard.testdirlistingmetadata.testlisting,0.0,0.7895671086845392,False,False,False
115,13.0,hadoop,DirListingMetadata,org.apache.hadoop.fs.s3a.s3guard.testdirlistingmetadata.testlistingunmodifiable,1.0,0.7767730161633225,False,False,False
117,13.0,hadoop,DirListingMetadata,org.apache.hadoop.fs.s3a.s3guard.testdirlistingmetadata.testputnullpath,0.0,0.799848304561521,False,False,True
118,13.0,hadoop,DirListingMetadata,org.apache.hadoop.fs.s3a.s3guard.testdirlistingmetadata.testremove,0.0,0.7756614372601717,False,False,False
119,13.0,hadoop,DirListingMetadata,org.apache.hadoop.fs.s3a.s3guard.testdirlistingmetadata.testremovenull,0.0,0.7755247121398524,False,False,False
122,13.0,hadoop,PathMetadataDynamoDBTranslation,org.apache.hadoop.fs.s3a.s3guard.testpathmetadatadynamodbtranslation.testisauthoritativecompatibilitypathmetadatatoitem,1.0,0.4267782488494858,False,False,False
124,13.0,hadoop,PathMetadataDynamoDBTranslation,org.apache.hadoop.fs.s3a.s3guard.testpathmetadatadynamodbtranslation.testpathtoparentkeyattribute,0.0,0.4374675067135384,False,False,True
125,13.0,hadoop,Invoker,org.apache.hadoop.fs.s3a.testinvoker.testconnectionretrypolicyidempotent,0.0,0.2915444438592832,True,False,True
127,13.0,hadoop,Invoker,org.apache.hadoop.fs.s3a.testinvoker.testdynamodbthrottleconversion,0.0,0.283128844168232,True,False,False
129,13.0,hadoop,Invoker,org.apache.hadoop.fs.s3a.testinvoker.testquietlyevalreturnvaluefail,0.0,0.2490095131515928,True,False,False
130,13.0,hadoop,Invoker,org.apache.hadoop.fs.s3a.testinvoker.testquietlyvoid,0.0,0.2806797820409189,True,False,False
132,13.0,hadoop,Invoker,org.apache.hadoop.fs.s3a.testinvoker.testshadedconnectiontimeoutexceptionmatching,0.0,0.391373293568422,True,False,False
133,13.0,hadoop,Listing,org.apache.hadoop.fs.s3a.testlisting.testtombstonereconcilingiterator,1.0,0.4815289773042308,False,True,False
135,13.0,hadoop,S3xLoginHelper,org.apache.hadoop.fs.s3native.tests3xloginhelper.testfsuriwithplusinpass,0.0,0.4324363241243597,False,False,False
136,13.0,hadoop,S3xLoginHelper,org.apache.hadoop.fs.s3native.tests3xloginhelper.testfsuriwithslashinpass,0.0,0.4257547930765491,False,False,False
137,13.0,hadoop,S3xLoginHelper,org.apache.hadoop.fs.s3native.tests3xloginhelper.testloginnousernopasstwocolon,0.0,0.4850857664064314,False,False,False
140,13.0,hadoop,SFTPFileSystem,org.apache.hadoop.fs.sftp.testsftpfilesystem.testreadfile,2.0,0.4466082920880606,False,False,False
141,13.0,hadoop,SFTPFileSystem,org.apache.hadoop.fs.sftp.testsftpfilesystem.testrenamefile,2.0,0.5650277688793545,False,False,True
142,13.0,hadoop,SFTPFileSystem,org.apache.hadoop.fs.sftp.testsftpfilesystem.teststatfile,2.0,0.4529839640449085,False,False,False
143,13.0,hadoop,And,org.apache.hadoop.fs.shell.find.testand.testsetoptions,0.0,0.608828185083825,False,False,False
146,13.0,hadoop,PathData,org.apache.hadoop.fs.shell.testpathdata.testcwdcontents,2.0,0.6628710732142715,False,False,False
147,13.0,hadoop,PathData,org.apache.hadoop.fs.shell.testpathdata.testqualifieduricontents,2.0,0.6471528858006171,False,False,False
149,13.0,hadoop,PathData,org.apache.hadoop.fs.shell.testpathdata.testtofilerawwindowspaths,0.0,0.5288465362460482,False,True,False
150,13.0,hadoop,PathData,org.apache.hadoop.fs.shell.testpathdata.testwithstringandconfforbuggypath,1.0,0.6185017622407379,False,False,True
151,13.0,hadoop,PrintableString,org.apache.hadoop.fs.shell.testprintablestring.testprintablecharacters,0.0,0.3876349348495784,True,False,False
154,13.0,hadoop,EtagChecksum,org.apache.hadoop.fs.store.testetagchecksum.testemptytagsequal,0.0,0.4305269367490663,False,False,True
155,13.0,hadoop,EtagChecksum,org.apache.hadoop.fs.store.testetagchecksum.testvalidandemptytagsdontmatch,1.0,0.5176664010853488,False,False,False
157,13.0,hadoop,RestClientBindings,org.apache.hadoop.fs.swift.http.testrestclientbindings.testemptyhostname,2.0,0.4563903346764114,False,False,False
158,13.0,hadoop,RestClientBindings,org.apache.hadoop.fs.swift.http.testrestclientbindings.testsimple,2.0,0.4179878909797791,False,False,True
159,13.0,hadoop,SwiftRestClient,org.apache.hadoop.fs.swift.http.testswiftrestclient.testcreate,2.0,0.5426968294468753,False,False,True
162,13.0,hadoop,BlockLocation,org.apache.hadoop.fs.testblocklocation.testblocklocationconstructors,0.0,0.4513577623299281,False,False,True
164,13.0,hadoop,ChecksumFileSystem,org.apache.hadoop.fs.testchecksumfilesystem.testrenamefileintodir,1.0,0.501601326147532,False,False,True
165,13.0,hadoop,ChecksumFileSystem,org.apache.hadoop.fs.testchecksumfilesystem.testrenamefiletofile,0.0,0.4758597119562317,False,False,False
166,13.0,hadoop,ChecksumFileSystem,org.apache.hadoop.fs.testchecksumfilesystem.testsetpermissioncrc,0.0,0.4744045871269091,False,False,False
167,13.0,hadoop,CommandFormat,org.apache.hadoop.fs.testcommandformat.testnoargs,0.0,0.6125807649039636,False,False,False
168,13.0,hadoop,CommandFormat,org.apache.hadoop.fs.testcommandformat.testoneopt,3.0,0.681651849905414,False,False,False
172,13.0,hadoop,ContentSummary,org.apache.hadoop.fs.testcontentsummary.testtostringnoquota,0.0,0.6440384096063968,False,False,True
173,13.0,hadoop,ContentSummary,org.apache.hadoop.fs.testcontentsummary.testtostringnoshowquota,0.0,0.7707411675441952,False,False,True
177,13.0,hadoop,FileStatus,org.apache.hadoop.fs.testfilestatus.testequals,0.0,0.6346047058406814,False,False,True
179,13.0,hadoop,FileSystem,org.apache.hadoop.fs.testfilesystem.testfsclose,0.0,0.4313219928666323,False,False,False
180,13.0,hadoop,FileUtil,org.apache.hadoop.fs.testfileutil.testcomparefsnull,1.0,0.2705767340013097,True,False,True
182,13.0,hadoop,FileUtil,org.apache.hadoop.fs.testfileutil.testfailfullydeletegrantpermissions,2.0,0.3490954734865454,True,False,False
183,13.0,hadoop,FileUtil,org.apache.hadoop.fs.testfileutil.testfullydelete,2.0,0.4172822387498868,False,False,True
185,13.0,hadoop,FileUtil,org.apache.hadoop.fs.testfileutil.testreadsymlinkwithafileasinput,0.0,0.5588096676196608,False,False,True
187,13.0,hadoop,FileUtil,org.apache.hadoop.fs.testfileutil.teststat2paths2,0.0,0.3185596153447674,True,False,False
188,13.0,hadoop,FileUtil,org.apache.hadoop.fs.testfileutil.testsymlink2differentfile,0.0,0.556148655527987,False,False,False
189,13.0,hadoop,FileUtil,org.apache.hadoop.fs.testfileutil.testuntar,1.0,0.4501981609904793,False,False,False
190,13.0,hadoop,FileUtil,org.apache.hadoop.fs.testfileutil.testunzip,1.0,0.4507307613199553,False,False,True
192,13.0,hadoop,FilterFileSystem,org.apache.hadoop.fs.testfilterfilesystem.testfilterembednoinit,2.0,0.590952225258028,False,False,False
196,13.0,hadoop,FilterFs,org.apache.hadoop.fs.testfilterfs.testfilterfilesystem,0.0,0.3300840280701939,True,True,False
198,13.0,hadoop,GetSpaceUsed,org.apache.hadoop.fs.testgetspaceused.testbuilderconf,0.0,0.5671621298521181,False,False,False
199,13.0,hadoop,GlobExpander,org.apache.hadoop.fs.testglobexpander.testexpansion,0.0,0.592229053230131,False,False,False
200,13.0,hadoop,HardLink,org.apache.hadoop.fs.testhardlink.testcreatehardlinkmult,3.0,0.442146961718169,False,False,True
202,13.0,hadoop,HarFileSystem,org.apache.hadoop.fs.testharfilesystem.testharuri,0.0,0.2689983361310284,True,False,False
203,13.0,hadoop,LocalDirAllocator,org.apache.hadoop.fs.testlocaldirallocator.testcreatemanyfiles,4.0,0.5790483753785134,False,True,False
206,13.0,hadoop,LocalDirAllocator,org.apache.hadoop.fs.testlocaldirallocator.testlocalpathforwritedircreation,2.0,0.5851877833662584,False,False,False
210,13.0,hadoop,LocalFileSystem,org.apache.hadoop.fs.testlocalfilesystem.testsyncable,1.0,0.4055377359603678,False,True,True
211,13.0,hadoop,Path,org.apache.hadoop.fs.testpath.testchild,0.0,0.6317589149907566,False,False,False
212,13.0,hadoop,Path,org.apache.hadoop.fs.testpath.testgetname,0.0,0.5265744814285133,False,False,False
215,13.0,hadoop,Path,org.apache.hadoop.fs.testpath.testmergepaths,0.0,0.6217762030884048,False,True,True
216,13.0,hadoop,Path,org.apache.hadoop.fs.testpath.testpaththreeargcontructor,0.0,0.6036448219502666,False,False,False
217,13.0,hadoop,Path,org.apache.hadoop.fs.testpath.testreservedcharacters,0.0,0.5445929437093199,False,False,False
218,13.0,hadoop,Path,org.apache.hadoop.fs.testpath.testtostring,1.0,0.3361783003469921,True,False,True
225,13.0,hadoop,XAttr,org.apache.hadoop.fs.testxattr.testxattrhashcode,0.0,0.3354910368133616,True,False,True
229,13.0,hadoop,ChRootedFileSystem,org.apache.hadoop.fs.viewfs.testchrootedfilesystem.testrenamesnapshot,0.0,0.5172804894129517,False,False,False
230,13.0,hadoop,ChRootedFileSystem,org.apache.hadoop.fs.viewfs.testchrootedfilesystem.testresolvepath,0.0,0.5033859906032113,False,False,True
232,13.0,hadoop,ChRootedFs,org.apache.hadoop.fs.viewfs.testchrootedfs.testcreatedelete,0.0,0.5070155733238134,False,False,True
234,13.0,hadoop,ChRootedFs,org.apache.hadoop.fs.viewfs.testchrootedfs.testworkingdirectory,0.0,0.438334792486938,False,False,False
235,13.0,hadoop,ActiveStandbyElector,org.apache.hadoop.ha.testactivestandbyelector.testcreatenoderesultretrybecomeactive,2.0,0.5763251095245328,False,False,True
238,13.0,hadoop,ActiveStandbyElector,org.apache.hadoop.ha.testactivestandbyelector.testquitelectionremovesbreadcrumbnode,2.0,0.5843719323402318,False,False,True
239,13.0,hadoop,ActiveStandbyElector,org.apache.hadoop.ha.testactivestandbyelector.teststatnodeerror,0.0,0.4802824528003433,False,False,False
240,13.0,hadoop,ActiveStandbyElector,org.apache.hadoop.ha.testactivestandbyelector.testsuccessivestandbycalls,1.0,0.6041543920150036,False,False,False
241,13.0,hadoop,FailoverController,org.apache.hadoop.ha.testfailovercontroller.testfailovertofaultyservicefailsbackok,2.0,0.8212799835325064,False,False,False
242,13.0,hadoop,FailoverController,org.apache.hadoop.ha.testfailovercontroller.testfailovertononexistantservicefails,1.0,0.8132882184752656,False,False,True
243,13.0,hadoop,FailoverController,org.apache.hadoop.ha.testfailovercontroller.testfailovertounreadyservice,1.0,0.8074135858198482,False,False,False
244,13.0,hadoop,FailoverController,org.apache.hadoop.ha.testfailovercontroller.testfailuretofenceonfailbackfailsthefailback,2.0,0.8090300245547759,False,False,False
246,13.0,hadoop,FailoverController,org.apache.hadoop.ha.testfailovercontroller.testwefenceonfailbackiftransitiontoactivefails,2.0,0.8189541078350716,False,False,False
250,13.0,hadoop,NodeFencer,org.apache.hadoop.ha.testnodefencer.testshortnamesshwithuserport,1.0,0.6710818989894354,False,False,False
251,13.0,hadoop,ShellCommandFencer,org.apache.hadoop.ha.testshellcommandfencer.testbasicsuccessfailure,0.0,0.3542899069453716,True,False,False
252,13.0,hadoop,ShellCommandFencer,org.apache.hadoop.ha.testshellcommandfencer.testcheckparensnoargs,0.0,0.3132800642386134,True,False,True
253,13.0,hadoop,ZKFailoverController,org.apache.hadoop.ha.testzkfailovercontroller.testdontfailovertounhealthynode,0.0,0.4154379094294509,False,False,False
254,13.0,hadoop,ZKFailoverController,org.apache.hadoop.ha.testzkfailovercontroller.testgracefulfailoverfailbecomingactive,0.0,0.4794126787979096,False,False,False
255,13.0,hadoop,ZKFailoverController,org.apache.hadoop.ha.testzkfailovercontroller.testgracefulfailovertounhealthy,0.0,0.4854484373238522,False,False,False
260,13.0,hadoop,DeletedBlockLog,org.apache.hadoop.hdds.scm.block.testdeletedblocklog.testcommittransactions,6.0,0.4754262822788473,False,False,False
261,13.0,hadoop,CommandStatusReportHandler,org.apache.hadoop.hdds.scm.command.testcommandstatusreporthandler.testcommandstatusreport,2.0,0.3787751924442586,True,False,False
266,13.0,hadoop,CloseContainerEventHandler,org.apache.hadoop.hdds.scm.container.testclosecontainereventhandler.testclosecontainereventwithvalidcontainers,0.0,0.6159606544123188,False,False,True
269,13.0,hadoop,SCMContainerManager,org.apache.hadoop.hdds.scm.container.testscmcontainermanager.testgetcontainer,0.0,0.5063040269577296,False,False,False
270,13.0,hadoop,SCMContainerManager,org.apache.hadoop.hdds.scm.container.testscmcontainermanager.testgetnoneexistentcontainer,0.0,0.4759529980452356,False,False,False
271,13.0,hadoop,HddsServerUtil,org.apache.hadoop.hdds.scm.hddsserverutiltest.testgetscmaddresses,0.0,0.6982565835396906,False,True,True
272,13.0,hadoop,HddsServerUtil,org.apache.hadoop.hdds.scm.hddsserverutiltest.testscmclientbindhostdefault,0.0,0.7740678183788496,False,False,False
273,13.0,hadoop,HddsServerUtil,org.apache.hadoop.hdds.scm.hddsserverutiltest.testscmdatanodebindhostdefault,0.0,0.8018637870840336,False,False,False
274,13.0,hadoop,DeadNodeHandler,org.apache.hadoop.hdds.scm.node.testdeadnodehandler.testonmessagereplicafailure,3.0,0.4503982458980882,False,False,False
275,13.0,hadoop,NodeManager,org.apache.hadoop.hdds.scm.node.testnodemanager.testscmcanhandlescale,0.0,0.3627684649550887,True,False,False
277,13.0,hadoop,NodeManager,org.apache.hadoop.hdds.scm.node.testnodemanager.testscmdetectstaleanddeadnode,4.0,0.4570272996352574,False,True,True
281,13.0,hadoop,SCMNodeStorageStatMap,org.apache.hadoop.hdds.scm.node.testscmnodestoragestatmap.testisknowndatanode,1.0,0.4118621837771194,False,False,False
282,13.0,hadoop,SCMClientProtocolServer,org.apache.hadoop.hdds.scm.server.testscmclientprotocolserver.testallocatecontainerfailureinchillmode,0.0,0.2838622177489392,True,False,True
283,13.0,hadoop,BlockReaderFactory,org.apache.hadoop.hdfs.client.impl.testblockreaderfactory.testgetpathinfowithunresolvedhost,1.0,0.3444305962747692,True,False,False
287,13.0,hadoop,BlockReaderLocal,org.apache.hadoop.hdfs.client.impl.testblockreaderlocal.testblockreaderlocalbytebufferfastlanereadsnochecksum,0.0,0.722753754057692,False,False,True
288,13.0,hadoop,BlockReaderLocal,org.apache.hadoop.hdfs.client.impl.testblockreaderlocal.testblockreaderlocalbytebufferfastlanereadsnochecksumnoreadahead,0.0,0.7176701046375388,False,False,False
292,13.0,hadoop,BlockReaderLocal,org.apache.hadoop.hdfs.client.impl.testblockreaderlocal.testblockreaderlocalreadzerobytesnochecksum,0.0,0.7393568650921175,False,False,False
294,13.0,hadoop,BlockReaderLocalMetrics,org.apache.hadoop.hdfs.client.impl.testblockreaderlocalmetrics.testslowshortcircuitreadsaveragelatencyvalue,0.0,0.2142234990972599,True,True,False
296,13.0,hadoop,LeaseRenewer,org.apache.hadoop.hdfs.client.impl.testleaserenewer.testmanydfsclientswheresomenotopen,1.0,0.5419872394278576,False,False,False
297,13.0,hadoop,DFSNetworkTopology,org.apache.hadoop.hdfs.net.testdfsnetworktopology.testchooserandomwithstoragetypetwotrial,0.0,0.6753492878787468,False,True,True
304,13.0,hadoop,RpcProgramNfs3,org.apache.hadoop.hdfs.nfs.nfs3.testrpcprogramnfs3.testlookup,0.0,0.6774188578117187,False,False,True
305,13.0,hadoop,RpcProgramNfs3,org.apache.hadoop.hdfs.nfs.nfs3.testrpcprogramnfs3.testmkdir,0.0,0.6741250720499835,False,False,False
306,13.0,hadoop,RpcProgramNfs3,org.apache.hadoop.hdfs.nfs.nfs3.testrpcprogramnfs3.testreaddir,0.0,0.6975199707851647,False,False,True
308,13.0,hadoop,RpcProgramNfs3,org.apache.hadoop.hdfs.nfs.nfs3.testrpcprogramnfs3.testremove,0.0,0.6985425536668333,False,False,True
309,13.0,hadoop,RpcProgramNfs3,org.apache.hadoop.hdfs.nfs.nfs3.testrpcprogramnfs3.testwrite,0.0,0.6346503326019083,False,False,True
312,13.0,hadoop,BlockListAsLongs,org.apache.hadoop.hdfs.protocol.testblocklistaslongs.testemptyreport,1.0,0.5489603827598136,False,False,False
317,13.0,hadoop,PBHelper,org.apache.hadoop.hdfs.protocolpb.testpbhelper.testaclentryproto,0.0,0.1157624264029589,True,False,False
320,13.0,hadoop,PBHelper,org.apache.hadoop.hdfs.protocolpb.testpbhelper.testconvertblock,0.0,0.3199113992596075,True,False,False
321,13.0,hadoop,PBHelper,org.apache.hadoop.hdfs.protocolpb.testpbhelper.testconverterasurecodingpolicy,0.0,0.1847821254144373,True,True,False
328,13.0,hadoop,QuorumJournalManager,org.apache.hadoop.hdfs.qjournal.client.testquorumjournalmanager.testchangewriterslogsoutofsync3,0.0,0.2748486183961933,True,False,False
330,13.0,hadoop,QuorumJournalManager,org.apache.hadoop.hdfs.qjournal.client.testquorumjournalmanager.testnewerversionofsegmentwins,2.0,0.3155946170660382,True,False,False
332,13.0,hadoop,QuorumJournalManager,org.apache.hadoop.hdfs.qjournal.client.testquorumjournalmanager.testoutofsyncatbeginningofsegment1,0.0,0.2662820485831019,True,False,False
334,13.0,hadoop,QuorumJournalManager,org.apache.hadoop.hdfs.qjournal.client.testquorumjournalmanager.testtostring,0.0,0.2230986806685898,True,False,False
335,13.0,hadoop,Journal,org.apache.hadoop.hdfs.qjournal.server.testjournal.testepochhandling,1.0,0.4119388376861504,False,False,False
336,13.0,hadoop,Journal,org.apache.hadoop.hdfs.qjournal.server.testjournal.testfinalizewheneditsaremissed,1.0,0.493664824745154,False,False,False
337,13.0,hadoop,Journal,org.apache.hadoop.hdfs.qjournal.server.testjournal.testformatnonemptystoragedirectories,0.0,0.3331830868762969,True,False,False
342,13.0,hadoop,JournalNode,org.apache.hadoop.hdfs.qjournal.server.testjournalnode.testjournalnodesyncwithfederationtypeincorrectconfigwithnamenodeid,1.0,0.4794620777252904,False,False,False
344,13.0,hadoop,DelegationToken,org.apache.hadoop.hdfs.security.testdelegationtoken.testdelegationtokenugi,0.0,0.4662644167452295,False,True,True
345,13.0,hadoop,DelegationToken,org.apache.hadoop.hdfs.security.testdelegationtoken.testdelegationtokenwithdoas,0.0,0.5403994433884758,False,False,False
346,13.0,hadoop,Balancer,org.apache.hadoop.hdfs.server.balancer.testbalancer.testbalancer0,0.0,0.3482868066920515,True,False,False
350,13.0,hadoop,Balancer,org.apache.hadoop.hdfs.server.balancer.testbalancer.testbalancerwithpinnedblocks,5.0,0.4351984448460085,False,True,False
351,13.0,hadoop,Balancer,org.apache.hadoop.hdfs.server.balancer.testbalancer.testmanybalancersimultaneously,5.0,0.4041298222092614,False,False,False
