,idProject,nameProject,productionClass,testCase,SimilaritiesCoefficient,probabilityEagerTest,isEagerTest,isEagerTestManual,prediction
0,19.0,esper,TimePeriod,com.espertech.esper.common.client.util.testtimeperiod.testlargestabsolutevalue,0.5030272667700437,0.4969727332299563,False,False,False
1,19.0,esper,AvroEventType,com.espertech.esper.common.internal.avro.core.testavroeventtype.asserttypesboxed,0.3319959110611044,0.6680040889388956,True,True,False
2,19.0,esper,AvroSchemaUtil,com.espertech.esper.common.internal.avro.core.testavroschemautil.testassemble,0.5650546764864781,0.4349453235135219,False,True,True
4,19.0,esper,InterchangeablePair,com.espertech.esper.common.internal.collection.testinterchangeablepair.testequals,0.3994748231273968,0.6005251768726032,True,False,False
5,19.0,esper,InterchangeablePair,com.espertech.esper.common.internal.collection.testinterchangeablepair.testhashcode,0.3414660825994486,0.6585339174005513,True,False,False
6,19.0,esper,InterchangeablePair,com.espertech.esper.common.internal.collection.testinterchangeablepair.testsetbehavior,0.2421182862669868,0.7578817137330132,True,True,False
7,19.0,esper,IntSeqKey,com.espertech.esper.common.internal.collection.testintseqkey.testlast,0.2387955470486,0.7612044529513999,True,False,False
9,19.0,esper,IterablesArrayIterator,com.espertech.esper.common.internal.collection.testiterablesarrayiterator.testremove,0.6205671624625609,0.379432837537439,False,False,False
10,19.0,esper,IterablesListIterator,com.espertech.esper.common.internal.collection.testiterableslistiterator.testiterator,0.6761239423119486,0.3238760576880514,False,True,False
11,19.0,esper,NumberAscCombinationEnumeration,com.espertech.esper.common.internal.collection.testnumberasccombinationenumeration.testnumberasccombinationenumeration,0.3700241517469132,0.6299758482530868,True,False,False
12,19.0,esper,NumberSetPermutationEnumeration,com.espertech.esper.common.internal.collection.testnumbersetpermutationenumeration.testinvalid,0.2259508328159373,0.7740491671840627,True,False,False
14,19.0,esper,RefCountedMap,com.espertech.esper.common.internal.collection.testrefcountedmap.testput,0.4526171217417387,0.5473828782582613,False,False,False
15,19.0,esper,RefCountedMap,com.espertech.esper.common.internal.collection.testrefcountedmap.testreference,0.5258718522732971,0.4741281477267028,False,False,False
17,19.0,esper,SingleEventIterator,com.espertech.esper.common.internal.collection.testsingleeventiterator.testhasnext,0.3953473245744701,0.6046526754255299,True,False,False
19,19.0,esper,SortedDoubleVector,com.espertech.esper.common.internal.collection.testsorteddoublevector.testadd,0.5485598085912262,0.4514401914087738,False,False,False
22,19.0,esper,TimeWindow,com.espertech.esper.common.internal.collection.testtimewindow.testtimewindowperformance,0.3384292483957139,0.6615707516042861,True,True,False
25,19.0,esper,TimeWindowIterator,com.espertech.esper.common.internal.collection.testtimewindowiterator.testtwoemptylist,0.8490289572682543,0.1509710427317456,False,True,False
29,19.0,esper,ExprIdentNode,com.espertech.esper.common.internal.epl.expression.core.testexpridentnode.testevaluateperformance,0.3956787178849821,0.6043212821150179,True,True,False
31,19.0,esper,ExprNodeUtilityValidate,com.espertech.esper.common.internal.epl.expression.core.testexprnodeutilityvalidate.testgetvalidatedsubtree,0.0,1.0,True,True,False
33,19.0,esper,ExprNode,com.espertech.esper.common.internal.epl.expression.funcs.testexprcasenode.testvalidate,0.6495937821888054,0.3504062178111946,False,True,False
36,19.0,esper,ExprCoalesceNode,com.espertech.esper.common.internal.epl.expression.funcs.testexprcoalescenode.testvalidate,0.5954893808998045,0.4045106191001955,False,True,False
37,19.0,esper,ExprInstanceofNode,com.espertech.esper.common.internal.epl.expression.funcs.testexprinstanceofnode.testgettype,0.590885318994329,0.409114681005671,False,True,False
41,19.0,esper,ExprPropertyExistsNode,com.espertech.esper.common.internal.epl.expression.funcs.testexprpropertyexistsnode.testequals,0.5864819092551793,0.4135180907448207,False,False,False
44,19.0,esper,ExprPropertyExistsNode,com.espertech.esper.common.internal.epl.expression.funcs.testexprpropertyexistsnode.testvalidate,0.5644546418891656,0.4355453581108344,False,False,False
48,19.0,esper,ExprConcatNode,com.espertech.esper.common.internal.epl.expression.ops.testexprconcatnode.testtoexpressionstring,0.5666303800663989,0.4333696199336011,False,True,False
49,19.0,esper,ExprEqualsNode,com.espertech.esper.common.internal.epl.expression.ops.testexprequalsnode.testequalsnode,0.6664292660946592,0.3335707339053407,False,False,False
50,19.0,esper,ExprEqualsNode,com.espertech.esper.common.internal.epl.expression.ops.testexprequalsnode.testvalidate,0.6032171545736568,0.3967828454263432,False,True,False
51,19.0,esper,ExprInNode,com.espertech.esper.common.internal.epl.expression.ops.testexprinnode.testequals,0.5548494768205464,0.4451505231794536,False,True,False
56,19.0,esper,ExprMathNode,com.espertech.esper.common.internal.epl.expression.ops.testexprmathnode.testgettype,0.7253622831684082,0.2746377168315917,False,False,False
57,19.0,esper,ExprMathNode,com.espertech.esper.common.internal.epl.expression.ops.testexprmathnode.testvalidate,0.6219212186311376,0.3780787813688624,False,False,False
61,19.0,esper,ExprRelationalOpNode,com.espertech.esper.common.internal.epl.expression.ops.testexprrelationalopnode.testtoexpressionstring,0.706600646761513,0.293399353238487,False,False,False
63,19.0,esper,BaseAssemblyNode,com.espertech.esper.common.internal.epl.join.assemble.testbaseassemblynode.testgetsubstreams,0.0,1.0,True,True,False
65,19.0,esper,LeafAssemblyNode,com.espertech.esper.common.internal.epl.join.assemble.testleafassemblynode.testprocess,0.3969306168323265,0.6030693831676734,True,False,False
67,19.0,esper,QueryPlanBuilder,com.espertech.esper.common.internal.epl.join.queryplanbuild.testqueryplanbuilder.testgetplan,0.3530295347371284,0.6469704652628716,True,True,False
68,19.0,esper,QueryPlanIndexBuilder,com.espertech.esper.common.internal.epl.join.queryplanbuild.testqueryplanindexbuilder.testbuildindexspec,0.3527418267179629,0.647258173282037,True,True,False
70,19.0,esper,RepositoryImpl,com.espertech.esper.common.internal.epl.join.rep.testrepositoryimpl.testaddresult,0.4368494979838477,0.5631505020161522,False,False,False
71,19.0,esper,RepositoryImpl,com.espertech.esper.common.internal.epl.join.rep.testrepositoryimpl.testgetcursors,0.4374071377750752,0.5625928622249248,False,True,False
73,19.0,esper,BoundingBox,com.espertech.esper.common.internal.epl.spatial.quadtree.core.testboundingbox.testcontainspoint,0.3516886414816121,0.6483113585183878,True,False,False
76,19.0,esper,XYPointMultiType,com.espertech.esper.common.internal.epl.spatial.quadtree.prqdrowindex.testxypointmultitype.assertvalues,0.3035258454760074,0.6964741545239925,True,False,False
77,19.0,esper,XYPointMultiType,com.espertech.esper.common.internal.epl.spatial.quadtree.prqdrowindex.testxypointmultitype.testaddsinglevalue,0.5135027501633247,0.4864972498366753,False,False,False
78,19.0,esper,XYPointMultiType,com.espertech.esper.common.internal.epl.spatial.quadtree.prqdrowindex.testxypointmultitype.testinvalidmerge,0.3750683979883433,0.6249316020116567,True,False,False
80,19.0,esper,StreamTypeServiceImpl,com.espertech.esper.common.internal.epl.streamtype.teststreamtypeserviceimpl.testresolvebystreamandpropnameinone,0.5709118224441249,0.4290881775558751,False,True,False
81,19.0,esper,VersionedValueList,com.espertech.esper.common.internal.epl.variable.core.testversionedvaluelist.testflownotime,0.5817452210045467,0.4182547789954532,False,False,False
83,19.0,esper,ObjectArrayEventType,com.espertech.esper.common.internal.event.arr.testobjectarrayeventtype.testgetunderlyingtype,0.5306066648698183,0.4693933351301816,False,True,False
85,19.0,esper,BeanEventBean,com.espertech.esper.common.internal.event.bean.core.testbeaneventbean.testgetiterablelistmapcontained,0.7053917832224444,0.2946082167775555,False,False,True
86,19.0,esper,ArrayFieldPropertyGetter,com.espertech.esper.common.internal.event.bean.getter.testarrayfieldpropertygetter.testget,0.3732493549795234,0.6267506450204765,True,False,False
91,19.0,esper,PropertyListBuilderExplicit,com.espertech.esper.common.internal.event.bean.introspect.testpropertylistbuilderexplicit.testbuildproplist,0.4672601440754469,0.5327398559245531,False,False,False
92,19.0,esper,PropertyListBuilderExplicit,com.espertech.esper.common.internal.event.bean.introspect.testpropertylistbuilderexplicit.testinvalid,0.2833204739724751,0.7166795260275249,True,False,True
94,19.0,esper,MapEventType,com.espertech.esper.common.internal.event.map.testmapeventtype.testgetpropertynames,0.4318553873093899,0.5681446126906101,False,False,False
96,19.0,esper,PropertyParser,com.espertech.esper.common.internal.event.property.testpropertyparser.testparse,0.475119642179208,0.5248803578207919,False,True,False
97,19.0,esper,PropertyParserNoDep,com.espertech.esper.common.internal.event.propertyparser.testpropertyparsernodep.testparsemapkey,0.3056739538819877,0.6943260461180123,True,False,False
102,19.0,esper,DoubleRange,com.espertech.esper.common.internal.filterspec.testdoublerange.testnew,0.580784630360447,0.4192153696395529,False,False,False
105,19.0,esper,DispatchService,com.espertech.esper.common.internal.statement.dispatch.testdispatchservice.testadddispatchtwice,0.662324831890647,0.337675168109353,False,True,False
106,19.0,esper,FrequencyParameter,com.espertech.esper.common.internal.type.testfrequencyparameter.testformat,0.5359611981976474,0.4640388018023526,False,False,False
114,19.0,esper,JavaClassHelper,com.espertech.esper.common.internal.util.testjavaclasshelper.testcoerceboxed,0.5357616019891264,0.4642383980108736,False,False,False
115,19.0,esper,JavaClassHelper,com.espertech.esper.common.internal.util.testjavaclasshelper.testgetarraytype,0.5292360554941299,0.4707639445058701,False,False,False
116,19.0,esper,JavaClassHelper,com.espertech.esper.common.internal.util.testjavaclasshelper.testgetcommoncoerciontype,0.6837676415994695,0.3162323584005305,False,False,False
117,19.0,esper,JavaClassHelper,com.espertech.esper.common.internal.util.testjavaclasshelper.testgetparameterasstring,0.6020502968044111,0.3979497031955888,False,True,False
118,19.0,esper,JavaClassHelper,com.espertech.esper.common.internal.util.testjavaclasshelper.testgetprimitiveclassforname,0.6559399308577658,0.3440600691422342,False,True,False
123,19.0,esper,JavaClassHelper,com.espertech.esper.common.internal.util.testjavaclasshelper.testtakefirstn,0.6271844918087168,0.3728155081912832,False,True,False
125,19.0,esper,MethodResolver,com.espertech.esper.common.internal.util.testmethodresolver.testresolvemethodstaticandinstance,0.9350035277736426,0.0649964722263574,False,True,False
127,19.0,esper,PlaceholderParser,com.espertech.esper.common.internal.util.testplaceholderparser.testparseinvalid,0.2258453169364993,0.7741546830635007,True,False,False
128,19.0,esper,PlaceholderParser,com.espertech.esper.common.internal.util.testplaceholderparser.testparsevalid,0.2412522710758173,0.7587477289241826,True,True,True
129,19.0,esper,ResourceLoader,com.espertech.esper.common.internal.util.testresourceloader.testresolveresourceasurl,0.8547437738468269,0.1452562261531731,False,False,False
132,19.0,esper,BaseStatisticsBean,com.espertech.esper.common.internal.view.derived.testbasestatisticsbean.testclone,0.6571899231552945,0.3428100768447055,False,True,False
133,19.0,esper,BaseStatisticsBean,com.espertech.esper.common.internal.view.derived.testbasestatisticsbean.teststddev_stdevpa,0.7709687168649928,0.2290312831350072,False,True,False
134,19.0,esper,BaseStatisticsBean,com.espertech.esper.common.internal.view.derived.testbasestatisticsbean.testsum,0.7799431257468598,0.2200568742531402,False,True,False
135,19.0,esper,PriorEventBufferSingle,com.espertech.esper.common.internal.view.prior.testprioreventbuffersingle.assertevents3and4,0.7740788062608954,0.2259211937391045,False,False,False
136,19.0,esper,SortWindowIterator,com.espertech.esper.common.internal.view.sort.testsortwindowiterator.testmixedentryelement,0.7896871423697952,0.2103128576302048,False,True,False
137,19.0,esper,SortWindowIterator,com.espertech.esper.common.internal.view.sort.testsortwindowiterator.testtwobytwoentryelement,0.8064481799132054,0.1935518200867946,False,True,False
139,19.0,esper,ASTUtil,com.espertech.esper.compiler.internal.parse.testastutil.testescapedot,0.9450484961422744,0.0549515038577257,False,True,False
140,19.0,esper,EPLModuleUtil,com.espertech.esper.compiler.internal.util.testeplmoduleutil.testparse,0.0,1.0,True,True,False
141,19.0,esper,EventTypeIndex,com.espertech.esper.runtime.internal.filtersvcimpl.testeventtypeindex.testmatch,0.3791094054640702,0.6208905945359298,True,False,False
146,19.0,esper,SchedulingServiceImpl,com.espertech.esper.runtime.internal.schedulesvcimpl.testschedulingserviceimpl.testincorrectremove,0.5374946073828663,0.4625053926171337,False,False,False
3,19.0,esper,HashableMultiKey,com.espertech.esper.common.internal.collection.testhashablemultikey.testwithset,0.2813452086077324,0.7186547913922676,True,True,False
8,19.0,esper,IterablesArrayIterator,com.espertech.esper.common.internal.collection.testiterablesarrayiterator.testiterator,0.6380632696875029,0.361936730312497,False,True,False
13,19.0,esper,RefCountedMap,com.espertech.esper.common.internal.collection.testrefcountedmap.testflow,0.6017724137467373,0.3982275862532627,False,False,False
16,19.0,esper,RefCountedSetAtomicInteger,com.espertech.esper.common.internal.collection.testrefcountedsetatomicinteger.testflow,0.0,1.0,True,False,False
