,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
0,3.0,15.0,23.0,2.0,0.16666666666666666,0.6,0.6046511627906976,0.4186046511627907,0.2608695652173913,0.13337718577107005,0.5090262515262516
1,3.0,21.0,17.0,2.0,0.125,0.6,0.46511627906976744,0.5581395348837209,0.20689655172413793,0.03057618431216382,0.13734903462726045
2,2.0,18.0,20.0,3.0,0.1,0.4,0.5116279069767442,0.46511627906976744,0.16000000000000003,-0.04735570640442168,0.1356342172131646
3,4.0,8.0,29.0,2.0,0.3333333333333333,0.6666666666666666,0.7674418604651163,0.27906976744186046,0.4444444444444444,0.3479782044413847,0.3582681978515312
4,5.0,14.0,23.0,1.0,0.2631578947368421,0.8333333333333334,0.6511627906976745,0.4418604651162791,0.39999999999999997,0.31744059552865056,0.5477836134453782
5,3.0,22.0,15.0,3.0,0.12,0.5,0.4186046511627907,0.5813953488372093,0.1935483870967742,-0.06644105970267493,0.16193847778277604
6,1.0,16.0,21.0,4.0,0.058823529411764705,0.2,0.5238095238095238,0.40476190476190477,0.0909090909090909,-0.15335153459862078,0.0867676618635698
7,5.0,13.0,24.0,0.0,0.2777777777777778,1.0,0.6904761904761905,0.42857142857142855,0.4347826086956522,0.42447635997800887,0.22237096237096238
8,2.0,22.0,15.0,3.0,0.08333333333333333,0.4,0.40476190476190477,0.5714285714285714,0.13793103448275862,-0.12734290799340264,0.09470165076335677
9,5.0,16.0,21.0,0.0,0.23809523809523808,1.0,0.6190476190476191,0.5,0.3846153846153846,0.36760731104690386,0.48664502164502155
10,33.0,165.0,208.0,20.0,0.17661877733549558,0.62,0.5656699889258029,0.46489479512735327,0.2713997067185634,0.12269646323790617,0.27404850890892724
