,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,0.0,0.0,34.0,22.0,0.0,0.0,0.6071428571428571,0.0,0.0,0.0
1,0.0,0.0,34.0,22.0,0.0,0.0,0.6071428571428571,0.0,0.0,0.0
2,0.0,0.0,34.0,22.0,0.0,0.0,0.6071428571428571,0.0,0.0,0.0
3,0.0,0.0,34.0,22.0,0.0,0.0,0.6071428571428571,0.0,0.0,0.0
4,0.0,0.0,34.0,22.0,0.0,0.0,0.6071428571428571,0.0,0.0,0.0
5,0.0,0.0,34.0,22.0,0.0,0.0,0.6071428571428571,0.0,0.0,0.0
6,0.0,0.0,34.0,22.0,0.0,0.0,0.6071428571428571,0.0,0.0,0.0
7,0.0,0.0,34.0,22.0,0.0,0.0,0.6071428571428571,0.0,0.0,0.0
8,0.0,0.0,33.0,23.0,0.0,0.0,0.5892857142857143,0.0,0.0,0.0
9,0.0,0.0,33.0,23.0,0.0,0.0,0.5892857142857143,0.0,0.0,0.0
10,0.0,0.0,338.0,222.0,0.0,0.0,0.6035714285714285,0.0,0.0,
