,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,0.0,0.0,44.0,15.0,0.0,0.0,0.7457627118644068,0.0,0.0,0.0
1,0.0,0.0,44.0,15.0,0.0,0.0,0.7457627118644068,0.0,0.0,0.0
2,0.0,0.0,44.0,15.0,0.0,0.0,0.7457627118644068,0.0,0.0,0.0
3,0.0,0.0,44.0,15.0,0.0,0.0,0.7457627118644068,0.0,0.0,0.0
4,0.0,0.0,44.0,15.0,0.0,0.0,0.7457627118644068,0.0,0.0,0.0
5,0.0,0.0,44.0,14.0,0.0,0.0,0.7586206896551724,0.0,0.0,0.0
6,0.0,0.0,44.0,14.0,0.0,0.0,0.7586206896551724,0.0,0.0,0.0
7,0.0,0.0,44.0,14.0,0.0,0.0,0.7586206896551724,0.0,0.0,0.0
8,0.0,0.0,43.0,15.0,0.0,0.0,0.7413793103448276,0.0,0.0,0.0
9,0.0,0.0,43.0,15.0,0.0,0.0,0.7413793103448276,0.0,0.0,0.0
10,0.0,0.0,438.0,147.0,0.0,0.0,0.7487434248977205,0.0,0.0,
