8820,20,jfreechart,CategoryTextAnnotation,org.jfree.chart.annotations.categorytextannotationtest.testserialization,False,False
8825,20,jfreechart,XYBoxAnnotation,org.jfree.chart.annotations.xyboxannotationtest.testserialization,False,False
8850,20,jfreechart,DateTick,org.jfree.chart.axis.dateticktest.testhashcode,False,False
8857,20,jfreechart,MonthDateFormat,org.jfree.chart.axis.monthdateformattest.testserialization,False,False
8876,20,jfreechart,BlockBorder,org.jfree.chart.block.blockbordertest.testserialization,False,False
8882,20,jfreechart,GridArrangement,org.jfree.chart.block.gridarrangementtest.createtestcontainer1,False,False
8886,20,jfreechart,GridArrangement,org.jfree.chart.block.gridarrangementtest.testnullblock_fr,False,False
8887,20,jfreechart,GridArrangement,org.jfree.chart.block.gridarrangementtest.testnullblock_nn,False,False
8888,20,jfreechart,GridArrangement,org.jfree.chart.block.gridarrangementtest.testrf,False,False
8902,20,jfreechart,StandardEntityCollection,org.jfree.chart.entity.standardentitycollectiontest.testserialization,False,False
8913,20,jfreechart,IntervalCategoryItemLabelGenerator,org.jfree.chart.labels.intervalcategoryitemlabelgeneratortest.testhashcode,False,False
8915,20,jfreechart,IntervalCategoryToolTipGenerator,org.jfree.chart.labels.intervalcategorytooltipgeneratortest.testhashcode,False,False
8925,20,jfreechart,StandardCategorySeriesLabelGenerator,org.jfree.chart.labels.standardcategoryserieslabelgeneratortest.testhashcode,False,False
8940,20,jfreechart,LineNeedle,org.jfree.chart.needle.lineneedletest.testserialization,False,False
8972,20,jfreechart,DialPointer,org.jfree.chart.plot.dial.dialpointertest.testhashcode,False,False
8974,20,jfreechart,DialTextAnnotation,org.jfree.chart.plot.dial.dialtextannotationtest.testserialization,False,False
8981,20,jfreechart,Marker,org.jfree.chart.plot.markertest.testgetsetoutlinestroke,False,False
8996,20,jfreechart,RingPlot,org.jfree.chart.plot.ringplottest.testequals,False,False
8997,20,jfreechart,SpiderWebPlot,org.jfree.chart.plot.spiderwebplottest.testcloning,False,False
9015,20,jfreechart,AbstractCategoryItemRenderer,org.jfree.chart.renderer.category.abstractcategoryitemrenderertest.testcloning2,False,False
9018,20,jfreechart,BarRenderer,org.jfree.chart.renderer.category.barrenderertest.testequals,False,False
9024,20,jfreechart,BoxAndWhiskerRenderer,org.jfree.chart.renderer.category.boxandwhiskerrenderertest.testgetlegenditem,False,False
9035,20,jfreechart,IntervalBarRenderer,org.jfree.chart.renderer.category.intervalbarrenderertest.testcloning,False,False
9041,20,jfreechart,LayeredBarRenderer,org.jfree.chart.renderer.category.layeredbarrenderertest.testserialization,False,False
9065,20,jfreechart,GrayPaintScale,org.jfree.chart.renderer.graypaintscaletest.testgetpaint,False,False
9067,20,jfreechart,RendererUtils,org.jfree.chart.renderer.rendererutilstest.testfindliveitemsupperbound_descending,False,False
9068,20,jfreechart,AbstractXYItemRenderer,org.jfree.chart.renderer.xy.abstractxyitemrenderertest.testequals_objectlist2,False,False
9072,20,jfreechart,ClusteredXYBarRenderer,org.jfree.chart.renderer.xy.clusteredxybarrenderertest.testcloning,False,False
9108,20,jfreechart,XYSplineRenderer,org.jfree.chart.renderer.xy.xysplinerenderertest.testcloning,False,False
9137,20,jfreechart,DefaultIntervalCategoryDataset,org.jfree.data.category.defaultintervalcategorydatasettest.testcloning2,False,False
9143,20,jfreechart,SlidingCategoryDataset,org.jfree.data.category.slidingcategorydatasettest.testgetcolumnindex,False,False
9170,20,jfreechart,TaskSeries,org.jfree.data.gantt.taskseriestest.testserialization,False,False
9173,20,jfreechart,DatasetUtils,org.jfree.data.general.datasetutilstest.test803660,False,False
9176,20,jfreechart,DatasetUtils,org.jfree.data.general.datasetutilstest.testfinddomainbounds3,False,False
9181,20,jfreechart,DatasetUtils,org.jfree.data.general.datasetutilstest.testiteraterangebounds_categorydataset,False,False
9203,20,jfreechart,Range,org.jfree.data.rangetest.testconstructor,False,False
9231,20,jfreechart,SimpleHistogramDataset,org.jfree.data.statistics.simplehistogramdatasettest.testremoveallbins,False,False
9236,20,jfreechart,DateRange,org.jfree.data.time.daterangetest.testserialization,False,False
9239,20,jfreechart,Day,org.jfree.data.time.daytest.testequals,False,False
9251,20,jfreechart,Minute,org.jfree.data.time.minutetest.testgetstart,False,False
9255,20,jfreechart,Month,org.jfree.data.time.monthtest.testgetend,False,False
9264,20,jfreechart,OHLCSeriesCollection,org.jfree.data.time.ohlc.ohlcseriescollectiontest.testserialization,False,False
9268,20,jfreechart,Quarter,org.jfree.data.time.quartertest.testconstructor,False,False
9279,20,jfreechart,SimpleTimePeriod,org.jfree.data.time.simpletimeperiodtest.testimmutable,False,False
9282,20,jfreechart,TimePeriodValue,org.jfree.data.time.timeperiodvaluetest.testequals,False,False
9299,20,jfreechart,Week,org.jfree.data.time.weektest.testgetlastmillisecondwithtimezone,False,False
9307,20,jfreechart,Year,org.jfree.data.time.yeartest.testgetlastmillisecond,False,False
9309,20,jfreechart,CategoryTableXYDataset,org.jfree.data.xy.categorytablexydatasettest.testcloning,False,False
9319,20,jfreechart,DefaultTableXYDataset,org.jfree.data.xy.defaulttablexydatasettest.testequals,False,False
9330,20,jfreechart,MatrixSeries,org.jfree.data.xy.matrixseriestest.testgetitem,False,False
9332,20,jfreechart,TableXYDataset,org.jfree.data.xy.tablexydatasettest.testcloning,False,False
9334,20,jfreechart,TableXYDataset,org.jfree.data.xy.tablexydatasettest.testprune,False,False
9335,20,jfreechart,TableXYDataset,org.jfree.data.xy.tablexydatasettest.testtablexydataset,False,False
9353,20,jfreechart,XYIntervalSeriesCollection,org.jfree.data.xy.xyintervalseriescollectiontest.testpubliccloneable,False,False
9375,20,jfreechart,YInterval,org.jfree.data.xy.yintervaltest.testcloning,False,False
8828,20,jfreechart,XYPointerAnnotation,org.jfree.chart.annotations.xypointerannotationtest.testhashcode,False,False
8836,20,jfreechart,XYTitleAnnotation,org.jfree.chart.annotations.xytitleannotationtest.testserialization,False,False
8837,20,jfreechart,AxisLocation,org.jfree.chart.axis.axislocationtest.testserialization,False,False
8841,20,jfreechart,CategoryAxis,org.jfree.chart.axis.categoryaxistest.testhashcode,False,False
8860,20,jfreechart,NumberAxis,org.jfree.chart.axis.numberaxistest.testsetlowerbound,False,False
8877,20,jfreechart,BlockContainer,org.jfree.chart.block.blockcontainertest.testequals,False,False
8890,20,jfreechart,ChartPanel,org.jfree.chart.chartpaneltest.test2502355_restoreautodomainbounds,False,False
8917,20,jfreechart,ItemLabelAnchor,org.jfree.chart.labels.itemlabelanchortest.testserialization,False,False
8927,20,jfreechart,StandardPieToolTipGenerator,org.jfree.chart.labels.standardpietooltipgeneratortest.testequals,False,False
8951,20,jfreechart,CategoryPlot,org.jfree.chart.plot.categoryplottest.test1169972,False,False
8961,20,jfreechart,ArcDialFrame,org.jfree.chart.plot.dial.arcdialframetest.testequals,False,False
8970,20,jfreechart,DialPointer,org.jfree.chart.plot.dial.dialpointertest.testequalspin,False,False
8992,20,jfreechart,PolarPlot,org.jfree.chart.plot.polarplottest.testgetlegenditems2,False,False
9000,20,jfreechart,XYPlot,org.jfree.chart.plot.xyplottest.testaddrangemarker,False,False
9010,20,jfreechart,XYPlot,org.jfree.chart.plot.xyplottest.testgetdomainaxisfordataset,False,False
9016,20,jfreechart,AbstractCategoryItemRenderer,org.jfree.chart.renderer.category.abstractcategoryitemrenderertest.testcloning_legenditemlabelgenerator,False,False
9023,20,jfreechart,BoxAndWhiskerRenderer,org.jfree.chart.renderer.category.boxandwhiskerrenderertest.testdrawwithnullminregular,False,False
9045,20,jfreechart,MinMaxCategoryRenderer,org.jfree.chart.renderer.category.minmaxcategoryrenderertest.testequals,False,False
9056,20,jfreechart,StatisticalBarRenderer,org.jfree.chart.renderer.category.statisticalbarrenderertest.testcloning,False,False
9061,20,jfreechart,StatisticalLineAndShapeRenderer,org.jfree.chart.renderer.category.statisticallineandshaperenderertest.testfindrangebounds,False,False
9070,20,jfreechart,CandlestickRenderer,org.jfree.chart.renderer.xy.candlestickrenderertest.testfindrangebounds,False,False
9071,20,jfreechart,CandlestickRenderer,org.jfree.chart.renderer.xy.candlestickrenderertest.testserialization,False,False
9087,20,jfreechart,XYAreaRenderer,org.jfree.chart.renderer.xy.xyarearenderertest.testserialization,False,False
9091,20,jfreechart,XYBoxAndWhiskerRenderer,org.jfree.chart.renderer.xy.xyboxandwhiskerrenderertest.testhashcode,False,False
