,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6,1.0,26.0,0.0,0.0,0.037037037037037035,1.0,0.037037037037037035,1.0,0.07142857142857142,0.0
7,1.0,26.0,0.0,0.0,0.037037037037037035,1.0,0.037037037037037035,1.0,0.07142857142857142,0.0
8,1.0,26.0,0.0,0.0,0.037037037037037035,1.0,0.037037037037037035,1.0,0.07142857142857142,0.0
9,1.0,26.0,0.0,0.0,0.037037037037037035,1.0,0.037037037037037035,1.0,0.07142857142857142,0.0
10,4.0,266.0,0.0,0.0,0.014814814814814814,0.4,0.014814814814814814,0.02857142857142857,0.0,
