,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,0.0,9.0,4.0,0.0,0.0,0.0,0.3076923076923077,0.6923076923076923,0.0,0.0
1,0.0,9.0,4.0,0.0,0.0,0.0,0.3076923076923077,0.6923076923076923,0.0,0.0
2,0.0,8.0,4.0,1.0,0.0,0.0,0.3076923076923077,0.6153846153846154,0.0,-0.3651483716701107
3,0.0,5.0,7.0,1.0,0.0,0.0,0.5384615384615384,0.38461538461538464,0.0,-0.22821773229381923
4,0.0,9.0,3.0,1.0,0.0,0.0,0.23076923076923078,0.6923076923076923,0.0,-0.4330127018922193
5,0.0,7.0,5.0,1.0,0.0,0.0,0.38461538461538464,0.5384615384615384,0.0,-0.31180478223116176
6,0.0,6.0,6.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
7,0.0,9.0,3.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0
8,0.0,7.0,5.0,0.0,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.0
9,0.0,5.0,7.0,0.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,0.0
10,0.0,74.0,48.0,4.0,0.0,0.0,0.3826923076923077,0.0,-0.1338183588087311,
