,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,0.0,19.0,19.0,2.0,0.0,0.0,0.475,0.475,0.0,-0.2182178902359924
1,0.0,24.0,15.0,1.0,0.0,0.0,0.375,0.6,0.0,-0.19611613513818402
2,1.0,17.0,22.0,0.0,0.05555555555555555,1.0,0.575,0.45,0.10526315789473684,0.17702833484793146
3,0.0,16.0,23.0,1.0,0.0,0.0,0.575,0.4,0.0,-0.13074409009212268
4,0.0,18.0,21.0,1.0,0.0,0.0,0.525,0.45,0.0,-0.14484136487558028
5,1.0,20.0,18.0,0.0,0.047619047619047616,1.0,0.48717948717948717,0.5384615384615384,0.0909090909090909,0.15018785229652767
6,1.0,21.0,17.0,0.0,0.045454545454545456,1.0,0.46153846153846156,0.5641025641025641,0.08695652173913045,0.14260058986436583
7,0.0,20.0,18.0,1.0,0.0,0.0,0.46153846153846156,0.5128205128205128,0.0,-0.16643566632465154
8,0.0,27.0,11.0,1.0,0.0,0.0,0.28205128205128205,0.6923076923076923,0.0,-0.2433321316961438
9,1.0,17.0,21.0,0.0,0.05555555555555555,1.0,0.5641025641025641,0.46153846153846156,0.10526315789473684,0.17521916101261562
10,4.0,199.0,185.0,7.0,0.020418470418470416,0.4,0.47814102564102556,0.0388391928437695,-0.04546513403412341,
