,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,3.0,15.0,17.0,3.0,0.16666666666666666,0.5,0.5263157894736842,0.47368421052631576,0.25,0.022821773229381923
1,4.0,15.0,17.0,1.0,0.21052631578947367,0.8,0.5675675675675675,0.5135135135135135,0.3333333333333333,0.22657021941880487
2,2.0,17.0,15.0,3.0,0.10526315789473684,0.4,0.4594594594594595,0.5135135135135135,0.16666666666666666,-0.08977310580745099
3,2.0,23.0,9.0,3.0,0.08,0.4,0.2972972972972973,0.6756756756756757,0.13333333333333333,-0.2327820869396956
4,2.0,16.0,16.0,3.0,0.1111111111111111,0.4,0.4864864864864865,0.4864864864864865,0.1739130434782609,-0.06839855680567694
5,3.0,17.0,15.0,2.0,0.15,0.6,0.4864864864864865,0.5405405405405406,0.24,0.04716211091418993
6,4.0,13.0,19.0,1.0,0.23529411764705882,0.8,0.6216216216216216,0.4594594594594595,0.3636363636363636,0.27011027159945145
7,3.0,15.0,17.0,2.0,0.16666666666666666,0.6,0.5405405405405406,0.4864864864864865,0.2608695652173913,0.08977310580745099
8,3.0,11.0,21.0,2.0,0.21428571428571427,0.6,0.6486486486486487,0.3783783783783784,0.3157894736842105,0.18063251531787436
9,3.0,16.0,15.0,3.0,0.15789473684210525,0.5,0.4864864864864865,0.5135135135135135,0.23999999999999996,-0.011894651701745161
10,29.0,158.0,161.0,23.0,0.15977084869035332,0.5599999999999999,0.5120910384068279,0.24775417793495597,0.04342215950325849,
