,idProject,nameProject,productionClass,testCase,isTestRedundancy,isTestRedundancyManual,prediction
437,49.0,hbase,HRegion,org.apache.hadoop.hbase.regionserver.testhregion.testget_familychecker,False,False,True
456,49.0,hbase,HStore,org.apache.hadoop.hbase.regionserver.testhstore.testcreatewriter,False,False,True
485,49.0,hbase,StoreScanner,org.apache.hadoop.hbase.regionserver.teststorescanner.testdeletedrowthengoodrow,False,False,True
494,49.0,hbase,StripeStoreFileManager,org.apache.hadoop.hbase.regionserver.teststripestorefilemanager.testloadfileswithgaps,False,False,True
496,49.0,hbase,AbstractFSWAL,org.apache.hadoop.hbase.regionserver.wal.abstracttestfswal.testfailedtocreatewalifparentrenamed,False,False,True
504,49.0,hbase,RecoverStandbyProcedure,org.apache.hadoop.hbase.replication.master.testrecoverstandbyprocedure.testrecoverstandby,False,False,True
589,49.0,hbase,HTableDescriptor,org.apache.hadoop.hbase.testhtabledescriptor.testclassmethodsarebuilderstyle,False,False,True
607,49.0,hbase,PerformanceEvaluation,org.apache.hadoop.hbase.testperformanceevaluation.testparseoptswrongthreads,False,False,True
614,49.0,hbase,TagUtil,org.apache.hadoop.hbase.testtagutil.testcarryforwardttltag,False,False,True
615,49.0,hbase,ThriftServer,org.apache.hadoop.hbase.thrift.testthriftserver.dotestgetregioninfo,False,False,True
618,49.0,hbase,ThriftHBaseServiceHandler,org.apache.hadoop.hbase.thrift2.testthrifthbaseservicehandler.testattribute,False,False,False
629,49.0,hbase,LoadIncrementalHFiles,org.apache.hadoop.hbase.tool.testloadincrementalhfiles.testinferboundaries,False,False,True
634,49.0,hbase,LoadIncrementalHFiles,org.apache.hadoop.hbase.tool.testloadincrementalhfiles.testwithoutanexistingtableandcreatetablesettono,False,False,True
635,49.0,hbase,FixedLengthWrapper,org.apache.hadoop.hbase.types.testfixedlengthwrapper.testinsufficientremainingread,False,False,True
637,49.0,hbase,TerminatedWrapper,org.apache.hadoop.hbase.types.testterminatedwrapper.testnulldelimiter,False,False,True
642,49.0,hbase,MajorCompactionRequest,org.apache.hadoop.hbase.util.compaction.testmajorcompactionrequest.testifwehavenewreferencefilesbutoldstorefiles,False,False,True
658,49.0,hbase,Bytes,org.apache.hadoop.hbase.util.testbytes.testgetbytesforbytebuffer,False,False,True
663,49.0,hbase,Bytes,org.apache.hadoop.hbase.util.testbytes.testsplit3,False,False,True
673,49.0,hbase,DynamicClassLoader,org.apache.hadoop.hbase.util.testdynamicclassloader.testloadclassfromanotherpath,False,False,True
691,49.0,hbase,OrderedBytes,org.apache.hadoop.hbase.util.testorderedbytes.testblobvar,False,False,True
695,49.0,hbase,RegionMover,org.apache.hadoop.hbase.util.testregionmover.testloadwithack,False,False,True
719,49.0,hbase,ZKMainServer,org.apache.hadoop.hbase.zookeeper.testzkmainserver.testhostportparse,False,False,True
721,49.0,hbase,ZKNodeTracker,org.apache.hadoop.hbase.zookeeper.testzknodetracker.testnodetracker,False,False,True
7,49.0,hbase,BackupSystemTable,org.apache.hadoop.hbase.backup.testbackupsystemtable.testbackupsetremove,False,False,True
20,49.0,hbase,AsyncProcess,org.apache.hadoop.hbase.client.testasyncprocess.testqueuerowaccess,False,False,True
23,49.0,hbase,AsyncProcess,org.apache.hadoop.hbase.client.testasyncprocess.testreplicapartialreplicacall,False,False,True
24,49.0,hbase,AsyncProcess,org.apache.hadoop.hbase.client.testasyncprocess.testsubmit,False,False,True
31,49.0,hbase,AsyncTable,org.apache.hadoop.hbase.client.testasynctable.testcheckanddelete,False,False,True
50,49.0,hbase,ImmutableHColumnDescriptor,org.apache.hadoop.hbase.client.testimmutablehcolumndescriptor.testimmutable,False,False,True
57,49.0,hbase,ReversedScannerCallable,org.apache.hadoop.hbase.client.testreversedscannercallable.testprepareusescache,False,False,True
64,49.0,hbase,TableDescriptorBuilder,org.apache.hadoop.hbase.client.testtabledescriptorbuilder.testgetmaxfilesize,False,False,True
66,49.0,hbase,TableSnapshotScanner,org.apache.hadoop.hbase.client.testtablesnapshotscanner.testscannerwithrestorescanner,False,False,True
88,49.0,hbase,ColumnPaginationFilter,org.apache.hadoop.hbase.filter.testcolumnpaginationfilter.testserialization,False,False,True
89,49.0,hbase,DependentColumnFilter,org.apache.hadoop.hbase.filter.testdependentcolumnfilter.testfilterdropping,False,False,True
106,49.0,hbase,FilterList,org.apache.hadoop.hbase.filter.testfilterlist.testshouldpasscurrentcelltofilter,False,False,True
119,49.0,hbase,MultiRowRangeFilter,org.apache.hadoop.hbase.filter.testmultirowrangefilter.testmultirowrangefilterwithemptystartrow,False,False,True
125,49.0,hbase,ParseFilter,org.apache.hadoop.hbase.filter.testparsefilter.testcolumncountgetfilter,False,False,True
132,49.0,hbase,ParseFilter,org.apache.hadoop.hbase.filter.testparsefilter.testtimestampsfilter,False,False,True
138,49.0,hbase,JMXJsonServlet,org.apache.hadoop.hbase.http.jmx.testjmxjsonservlet.testquery,False,False,True
144,49.0,hbase,HttpServer,org.apache.hadoop.hbase.http.testhttpserver.testhttpmethods,False,False,True
151,49.0,hbase,BucketCache,org.apache.hadoop.hbase.io.hfile.bucket.testbucketcache.testinvalidacceptfactorconfig,False,False,True
153,49.0,hbase,BucketCache,org.apache.hadoop.hbase.io.hfile.bucket.testbucketcache.testoffsetproducespositiveoutput,False,False,True
157,49.0,hbase,CacheConfig,org.apache.hadoop.hbase.io.hfile.testcacheconfig.testl2cachewithinvalidbucketsize,False,False,True
170,49.0,hbase,LruBlockCache,org.apache.hadoop.hbase.io.hfile.testlrublockcache.testcacheevictiontwopriorities,False,False,True
171,49.0,hbase,ByteBufferListOutputStream,org.apache.hadoop.hbase.io.testbytebufferlistoutputstream.testwrites,False,False,True
185,49.0,hbase,IPCUtil,org.apache.hadoop.hbase.ipc.testipcutil.testwrapexception,False,False,True
209,49.0,hbase,ImportTsv,org.apache.hadoop.hbase.mapreduce.testimporttsv.testdrymodewithoutbulkoutputandtableexists,False,False,True
220,49.0,hbase,SyncTable,org.apache.hadoop.hbase.mapreduce.testsynctable.testsynctabledodeletesfalse,False,False,True
221,49.0,hbase,TableInputFormat,org.apache.hadoop.hbase.mapreduce.testtableinputformat.testdeprecatedextensionoftableinputformatbase,False,False,True
226,49.0,hbase,TableMapReduceUtil,org.apache.hadoop.hbase.mapreduce.testtablemapreduceutil.testinittablemapperjob3,False,False,True
228,49.0,hbase,TableSnapshotInputFormat,org.apache.hadoop.hbase.mapreduce.testtablesnapshotinputformat.testwithmockedmapreducewithsplitsperregion,False,False,True
239,49.0,hbase,BaseLoadBalancer,org.apache.hadoop.hbase.master.balancer.testbaseloadbalancer.testregionavailabilitywithregionmoves,False,False,True
243,49.0,hbase,RSGroupBasedLoadBalancer,org.apache.hadoop.hbase.master.balancer.testrsgroupbasedloadbalancer.testretainassignment,False,False,True
283,49.0,hbase,TruncateTableProcedure,org.apache.hadoop.hbase.master.procedure.testtruncatetableprocedure.testonhdfsfailurenopreservesplits,False,False,True
291,49.0,hbase,ClusterStatusPublisher,org.apache.hadoop.hbase.master.testclusterstatuspublisher.testempty,False,False,True
299,49.0,hbase,SplitLogManager,org.apache.hadoop.hbase.master.testsplitlogmanager.testdeadworker,False,False,True
301,49.0,hbase,TableStateManager,org.apache.hadoop.hbase.master.testtablestatemanager.testmigration,False,False,True
302,49.0,hbase,Gauge,org.apache.hadoop.hbase.metrics.impl.testgauge.testgetvalue,False,False,True
312,49.0,hbase,PartitionedMobCompactionRequest,org.apache.hadoop.hbase.mob.compactions.testpartitionedmobcompactionrequest.testcompactedpartition,False,False,True
318,49.0,hbase,DefaultMobStoreFlusher,org.apache.hadoop.hbase.mob.testdefaultmobstoreflusher.testflushnonmobfile,False,False,True
332,49.0,hbase,ProcedureMember,org.apache.hadoop.hbase.procedure.testproceduremember.testpropagateconnectionerrorbacktomanager,False,False,True
336,49.0,hbase,WALProcedureStore,org.apache.hadoop.hbase.procedure2.store.wal.testwalprocedurestore.testcorruptedentries,False,False,False
346,49.0,hbase,ProcedureMetrics,org.apache.hadoop.hbase.procedure2.testproceduremetrics.testmetricforfailedyiledprocedure,False,False,True
357,49.0,hbase,NoWritesCompactionsViolationPolicyEnforcement,org.apache.hadoop.hbase.quotas.policies.testnowritescompactionsviolationpolicyenforcement.testcheckput,False,False,True
358,49.0,hbase,NoWritesViolationPolicyEnforcement,org.apache.hadoop.hbase.quotas.policies.testnowritesviolationpolicyenforcement.testcheckappend,False,False,True
379,49.0,hbase,QuotaTableUtil,org.apache.hadoop.hbase.quotas.testquotatableutil.testnamespacequotautil,False,False,True
383,49.0,hbase,RateLimiter,org.apache.hadoop.hbase.quotas.testratelimiter.testwaitintervaltimeunitseconds,False,False,True
402,49.0,hbase,CompoundBloomFilter,org.apache.hadoop.hbase.regionserver.testcompoundbloomfilter.testcreatekey,False,False,True
427,49.0,hbase,HRegion,org.apache.hadoop.hbase.regionserver.testhregion.testcellttls,False,False,False
445,49.0,hbase,HRegion,org.apache.hadoop.hbase.regionserver.testhregion.testreversescanner_frommemstoreandhfiles_multicfs2,False,False,True
475,49.0,hbase,RegionInfoBuilder,org.apache.hadoop.hbase.regionserver.testregioninfobuilder.testbuilder,False,False,True
480,49.0,hbase,RSStatusServlet,org.apache.hadoop.hbase.regionserver.testrsstatusservlet.testwithregions,False,False,True
481,49.0,hbase,ServerNonceManager,org.apache.hadoop.hbase.regionserver.testservernoncemanager.testnoendwithoutstart,False,False,True
484,49.0,hbase,StoreFileInfo,org.apache.hadoop.hbase.regionserver.teststorefileinfo.testequalswithlink,False,False,True
498,49.0,hbase,AbstractFSWAL,org.apache.hadoop.hbase.regionserver.wal.abstracttestfswal.testwriteentrycanbenull,False,False,True
506,49.0,hbase,MetricsReplicationSourceImpl,org.apache.hadoop.hbase.replication.regionserver.testmetricsreplicationsourceimpl.testgetinstance,False,False,True
528,49.0,hbase,ScannerResource,org.apache.hadoop.hbase.rest.testscannerresource.testsimplescannerxml,False,False,True
530,49.0,hbase,TableResource,org.apache.hadoop.hbase.rest.testtableresource.testtablelisttext,False,False,True
536,49.0,hbase,AccessController,org.apache.hadoop.hbase.security.access.testaccesscontroller.testenablereplicationpeer,False,False,True
543,49.0,hbase,AccessController,org.apache.hadoop.hbase.security.access.testaccesscontroller.testremotelocks,False,False,True
558,49.0,hbase,User,org.apache.hadoop.hbase.security.testuser.testrunas,False,False,True
585,49.0,hbase,HColumnDescriptor,org.apache.hadoop.hbase.testhcolumndescriptor.testpb,False,False,True
595,49.0,hbase,KeyValue,org.apache.hadoop.hbase.testkeyvalue.testbinarykeys,False,False,True
610,49.0,hbase,RegionLocations,org.apache.hadoop.hbase.testregionlocations.testmergelocations,False,False,True
617,49.0,hbase,ThriftHBaseServiceHandler,org.apache.hadoop.hbase.thrift2.testthrifthbaseservicehandler.testappend,False,False,False
628,49.0,hbase,CoprocessorValidator,org.apache.hadoop.hbase.tool.coprocessor.coprocessorvalidatortest.testnosuchclass,False,False,True
631,49.0,hbase,LoadIncrementalHFiles,org.apache.hadoop.hbase.tool.testloadincrementalhfiles.testregioncrossinghfilesplitrowcolbloom,False,False,True
655,49.0,hbase,Bytes,org.apache.hadoop.hbase.util.testbytes.testadd,False,False,True
661,49.0,hbase,Bytes,org.apache.hadoop.hbase.util.testbytes.testshort,False,False,True
668,49.0,hbase,Bytes,org.apache.hadoop.hbase.util.testbytes.testunsignedbinarysearch,False,False,True
708,49.0,hbase,FSHLogProvider,org.apache.hadoop.hbase.wal.testfshlogprovider.testconcurrentwrites,False,False,True
710,49.0,hbase,WALFactory,org.apache.hadoop.hbase.wal.testwalfactory.testonlysetwalprovider,False,False,True
712,49.0,hbase,WALFactory,org.apache.hadoop.hbase.wal.testwalfactory.testwalcoprocessorloaded,False,False,True
717,49.0,hbase,ZKConfig,org.apache.hadoop.hbase.zookeeper.testzkconfig.testclusterkey,False,False,True
722,49.0,hbase,ZKUtil,org.apache.hadoop.hbase.zookeeper.testzkutil.testsetdatawithversion,False,False,True
725,49.0,hbase,HelloHBase,org.apache.hbase.archetypes.exemplars.shaded_client.testhellohbase.testnamespaceexists,False,False,True
18,49.0,hbase,AsyncProcess,org.apache.hadoop.hbase.client.testasyncprocess.testfailandsuccess,False,False,True
37,49.0,hbase,Attributes,org.apache.hadoop.hbase.client.testattributes.testputid,False,False,True
41,49.0,hbase,ClientScanner,org.apache.hadoop.hbase.client.testclientscanner.testsizelimit,False,False,True
42,49.0,hbase,ColumnFamilyDescriptorBuilder,org.apache.hadoop.hbase.client.testcolumnfamilydescriptorbuilder.testaddgetremoveconfiguration,False,False,True
52,49.0,hbase,MetaCache,org.apache.hadoop.hbase.client.testmetacache.testpreservemetacacheonexception,False,False,True
68,49.0,hbase,CellCodec,org.apache.hadoop.hbase.codec.testcellcodec.testone,False,False,True
71,49.0,hbase,ConfigurationManager,org.apache.hadoop.hbase.conf.testconfigurationmanager.testderegisteronoutofscope,False,False,True
76,49.0,hbase,MasterObserver,org.apache.hadoop.hbase.coprocessor.testmasterobserver.testsnapshotoperations,False,False,True
85,49.0,hbase,BitComparator,org.apache.hadoop.hbase.filter.testbitcomparator.testoroperation,False,False,True
90,49.0,hbase,Filter,org.apache.hadoop.hbase.filter.testfilter.test94filterrowcompatibility,False,False,True
95,49.0,hbase,Filter,org.apache.hadoop.hbase.filter.testfilter.testqualifierfilter,False,False,True
102,49.0,hbase,FilterList,org.apache.hadoop.hbase.filter.testfilterlist.testmponewithseeknextusinghint,False,False,True
124,49.0,hbase,NullComparator,org.apache.hadoop.hbase.filter.testnullcomparator.testnonnullvalue,False,False,True
126,49.0,hbase,ParseFilter,org.apache.hadoop.hbase.filter.testparsefilter.testcompoundfilter4,False,False,True
129,49.0,hbase,ParseFilter,org.apache.hadoop.hbase.filter.testparsefilter.testqualifierfilter,False,False,True
152,49.0,hbase,BucketCache,org.apache.hadoop.hbase.io.hfile.bucket.testbucketcache.testmemoryleak,False,False,True
161,49.0,hbase,HFileBlock,org.apache.hadoop.hbase.io.hfile.testhfileblock.testdatablockencoding,False,False,True
180,49.0,hbase,LRUDictionary,org.apache.hadoop.hbase.io.util.testlrudictionary.testlrupolicy,False,False,True
194,49.0,hbase,TableInputFormat,org.apache.hadoop.hbase.mapred.testtableinputformat.testtablerecordreader,False,False,True
204,49.0,hbase,HFileOutputFormat2,org.apache.hadoop.hbase.mapreduce.testhfileoutputformat2.testmrincrementalloadwithlocality,False,False,True
210,49.0,hbase,MultiTableSnapshotInputFormatImpl,org.apache.hadoop.hbase.mapreduce.testmultitablesnapshotinputformatimpl.testsetinputsetssnapshottoscans,False,False,True
212,49.0,hbase,RegionSizeCalculator,org.apache.hadoop.hbase.mapreduce.testregionsizecalculator.testdisabled,False,False,True
244,49.0,hbase,StochasticLoadBalancer,org.apache.hadoop.hbase.master.balancer.teststochasticloadbalancer.testcostfromarray,False,False,True
251,49.0,hbase,HFileCleaner,org.apache.hadoop.hbase.master.cleaner.testhfilecleaner.testttlcleaner,False,False,True
257,49.0,hbase,LockProcedure,org.apache.hadoop.hbase.master.locking.testlockprocedure.testupdateheartbeatandunlockfortable,False,False,True
281,49.0,hbase,RestoreSnapshotProcedure,org.apache.hadoop.hbase.master.procedure.testrestoresnapshotprocedure.testrecoveryanddoubleexecution,False,False,True
287,49.0,hbase,SnapshotHFileCleaner,org.apache.hadoop.hbase.master.snapshot.testsnapshothfilecleaner.testcorruptedregionmanifest,False,False,True
290,49.0,hbase,CatalogJanitor,org.apache.hadoop.hbase.master.testcatalogjanitor.testduplicatehfileresolution,False,False,True
296,49.0,hbase,MasterStatusServlet,org.apache.hadoop.hbase.master.testmasterstatusservlet.teststatustemplatewithservers,False,False,True
329,49.0,hbase,SingleByteBuff,org.apache.hadoop.hbase.nio.testsinglebytebuff.testpositionalreads,False,False,True
341,49.0,hbase,WALProcedureStore,org.apache.hadoop.hbase.procedure2.store.wal.testwalprocedurestore.testwalcleanersequentialclean,False,False,True
345,49.0,hbase,ProcedureInMemoryChore,org.apache.hadoop.hbase.procedure2.testprocedureinmemorychore.testchoreaddandremove,False,False,True
349,49.0,hbase,DelayedUtil,org.apache.hadoop.hbase.procedure2.util.testdelayedutil.testdelayedcontainerequals,False,False,True
362,49.0,hbase,ActivePolicyEnforcement,org.apache.hadoop.hbase.quotas.testactivepolicyenforcement.testnopolicyreturnsnoopenforcement,False,False,True
371,49.0,hbase,MasterQuotasObserver,org.apache.hadoop.hbase.quotas.testmasterquotasobserver.testnamespacerpcquotaremoved,False,False,True
378,49.0,hbase,QuotaState,org.apache.hadoop.hbase.quotas.testquotastate.testtablethrottlewithbatch,False,False,True
385,49.0,hbase,SnapshotQuotaObserverChore,org.apache.hadoop.hbase.quotas.testsnapshotquotaobserverchore.testsnapshotsfromnamespaces,False,False,True
398,49.0,hbase,ClusterId,org.apache.hadoop.hbase.regionserver.testclusterid.testrewritingclusteridtopb,False,False,True
403,49.0,hbase,DataBlockEncodingTool,org.apache.hadoop.hbase.regionserver.testdatablockencodingtool.testhfileallcellswithtags,False,False,True
416,49.0,hbase,FlushLifeCycleTracker,org.apache.hadoop.hbase.regionserver.testflushlifecycletracker.test,False,False,True
438,49.0,hbase,HRegion,org.apache.hadoop.hbase.regionserver.testhregion.testgetscanner_withnofamilies,False,False,False
443,49.0,hbase,HRegion,org.apache.hadoop.hbase.regionserver.testhregion.testreversescanner_frommemstore_singlecf_fullscan,False,False,True
447,49.0,hbase,HRegion,org.apache.hadoop.hbase.regionserver.testhregion.testscanner_deleteonefamilynotanother,True,False,False
458,49.0,hbase,HStore,org.apache.hadoop.hbase.regionserver.testhstore.testrefreshstorefilesnotchanged,False,False,True
461,49.0,hbase,HStoreFile,org.apache.hadoop.hbase.regionserver.testhstorefile.testbloomfilter,False,False,True
463,49.0,hbase,HStoreFile,org.apache.hadoop.hbase.regionserver.testhstorefile.testseqidcomparator,False,False,True
469,49.0,hbase,MetricsRegionServerSourceImpl,org.apache.hadoop.hbase.regionserver.testmetricsregionserversourceimpl.testnogetregionservermetricssourceimpl,False,False,True
486,49.0,hbase,StoreScanner,org.apache.hadoop.hbase.regionserver.teststorescanner.testdeletefamily,False,False,True
489,49.0,hbase,StoreScanner,org.apache.hadoop.hbase.regionserver.teststorescanner.testwildcardscannerunderdeletes,False,False,True
515,49.0,hbase,ReplicationEndpoint,org.apache.hadoop.hbase.replication.testreplicationendpoint.testinterclusterreplication,False,False,True
519,49.0,hbase,VerifyReplication,org.apache.hadoop.hbase.replication.testverifyreplication.testhbase14905,False,False,True
520,49.0,hbase,ZKReplicationPeerStorage,org.apache.hadoop.hbase.replication.testzkreplicationpeerstorage.test,False,False,True
527,49.0,hbase,MultiRowResource,org.apache.hadoop.hbase.rest.testmultirowresource.testmulticellgetwithcolsjson,False,False,False
532,49.0,hbase,VersionResource,org.apache.hadoop.hbase.rest.testversionresource.testgetstargateversionpb,False,False,False
537,49.0,hbase,AccessController,org.apache.hadoop.hbase.security.access.testaccesscontroller.testgetlocks,False,False,True
538,49.0,hbase,AccessController,org.apache.hadoop.hbase.security.access.testaccesscontroller.testgetprocedures,False,False,True
587,49.0,hbase,HTableDescriptor,org.apache.hadoop.hbase.testhtabledescriptor.testaddcoprocessorwithspecstr,False,False,True
591,49.0,hbase,IndividualBytesFieldCell,org.apache.hadoop.hbase.testindividualbytesfieldcell.testillegaltags,False,False,True
602,49.0,hbase,MetaTableAccessor,org.apache.hadoop.hbase.testmetatableaccessor.testgetregion,False,False,True
606,49.0,hbase,PerformanceEvaluation,org.apache.hadoop.hbase.testperformanceevaluation.testparseoptsmultiputs,False,False,True
616,49.0,hbase,ThriftServer,org.apache.hadoop.hbase.thrift.testthriftserver.dotesttablemutations,False,False,True
636,49.0,hbase,OrderedString,org.apache.hadoop.hbase.types.testorderedstring.testencodedlength,False,False,True
640,49.0,hbase,AbstractHBaseTool,org.apache.hadoop.hbase.util.abstracthbasetooltest.testnewoptionoverridesoldoption,False,False,True
641,49.0,hbase,AbstractHBaseTool,org.apache.hadoop.hbase.util.abstracthbasetooltest.testoldoptionswork,False,False,True
650,49.0,hbase,ByteBufferUtils,org.apache.hadoop.hbase.util.testbytebufferutils.testequals,False,False,True
651,49.0,hbase,ByteBufferUtils,org.apache.hadoop.hbase.util.testbytebufferutils.testputint,False,False,True
662,49.0,hbase,Bytes,org.apache.hadoop.hbase.util.testbytes.testsplit,False,False,False
678,49.0,hbase,FSHDFSUtils,org.apache.hadoop.hbase.util.testfshdfsutils.testissamehdfs,False,False,True
687,49.0,hbase,JRubyFormat,org.apache.hadoop.hbase.util.testjrubyformat.testescape,False,False,True
698,49.0,hbase,RegionSplitCalculator,org.apache.hadoop.hbase.util.testregionsplitcalculator.testbeginendmarker,False,False,True
700,49.0,hbase,RegionSplitCalculator,org.apache.hadoop.hbase.util.testregionsplitcalculator.testsplitcalculatordegenerateedge,False,False,True
705,49.0,hbase,StealJobQueue,org.apache.hadoop.hbase.util.teststealjobqueue.testofferinstealqueuefromshouldunblock,False,True,True
715,49.0,hbase,HQuorumPeer,org.apache.hadoop.hbase.zookeeper.testhquorumpeer.testshouldassigndefaultzookeeperclientport,False,False,True
8,49.0,hbase,BackupSystemTable,org.apache.hadoop.hbase.backup.testbackupsystemtable.testincrementalbackuptableset,False,False,True
