,idProject,nameProject,productionClass,testCase,NMC,SimilaritiesCoefficient,isEagerTest,isEagerTestManual,prediction
0,18.0,querydsl,AbstractEntity,com.querydsl.apt.domain.abstractentitytest.path_is_available,0.0,0.0,True,False,False
1,18.0,querydsl,Delegate,com.querydsl.apt.domain.delegatetest.simpleuser,3.0,0.781716337244723,False,False,False
3,18.0,querydsl,Entity,com.querydsl.apt.domain.entitytest.inheritance,0.0,0.5916978828947872,False,False,False
6,18.0,querydsl,RooEntities,com.querydsl.apt.domain.rooentitiestest.roojpaactiverecord,0.0,0.9510344374630684,False,False,False
8,18.0,querydsl,SimpleTypes,com.querydsl.apt.domain.simpletypestest.custom_comparableliteral,0.0,0.7291227962830445,False,False,False
10,18.0,querydsl,SimpleTypes,com.querydsl.apt.domain.simpletypestest.skipped_field2,0.0,0.7355180744127551,False,False,False
11,18.0,querydsl,EntityExtensions,com.querydsl.apt.entityextensionstest.getaptoptions,0.0,0.2150566071781101,True,False,False
12,18.0,querydsl,GenericExporter,com.querydsl.apt.genericexportertest.execute,0.0,0.2245606998305173,True,False,False
13,18.0,querydsl,IntegerExtensions,com.querydsl.apt.integerextensionstest.process,1.0,0.0,True,False,False
15,18.0,querydsl,QuerydslAnnotationProcessor,com.querydsl.apt.querydslannotationprocessortest.process_generic13test,1.0,0.6720620861708694,False,False,False
17,18.0,querydsl,QuerydslAnnotationProcessor,com.querydsl.apt.querydslannotationprocessortest.process_monitoredcompany,1.0,0.5440180589537262,False,False,False
18,18.0,querydsl,QuerydslAnnotationProcessor,com.querydsl.apt.querydslannotationprocessortest.process_queryembedded4,1.0,0.6732226853272888,False,False,False
21,18.0,querydsl,BeanSerializer,com.querydsl.codegen.beanserializertest.annotated_property_not_serialized,0.0,0.6673406814888507,False,False,False
23,18.0,querydsl,CodegenModule,com.querydsl.codegen.codegenmoduletest.defaultprefix,0.0,0.4858370301268317,False,False,False
24,18.0,querydsl,Delegate,com.querydsl.codegen.delegatetest.equals_object,0.0,0.9950616982133478,False,False,False
26,18.0,querydsl,EmbeddableSerializer,com.querydsl.codegen.embeddableserializertest.no_package,0.0,0.8918959337193505,False,False,False
30,18.0,querydsl,GenericExporter,com.querydsl.codegen.genericexportertest.export,1.0,0.7541625643529233,False,False,False
33,18.0,querydsl,QueryTypeFactory,com.querydsl.codegen.querytypefactorytest.prefix_only,0.0,0.9450181754064269,False,False,False
34,18.0,querydsl,Serializer,com.querydsl.codegen.serializertest.embeddableserializer,0.0,0.7644642763078483,False,False,False
35,18.0,querydsl,TypeFactory,com.querydsl.codegen.typefactorytest.blob,0.0,0.3676930137197072,True,False,False
36,18.0,querydsl,TypeFactory,com.querydsl.codegen.typefactorytest.generics_object,0.0,0.7283184040877807,False,False,False
37,18.0,querydsl,TypeFactory,com.querydsl.codegen.typefactorytest.generics_wildcard,0.0,0.7480398532520242,False,False,False
40,18.0,querydsl,Alias,com.querydsl.collections.aliastest.various1,0.0,0.2036141940423778,True,False,False
41,18.0,querydsl,Alias,com.querydsl.collections.aliastest.various3,0.0,0.2087983091485659,True,False,True
43,18.0,querydsl,CollQuery,com.querydsl.collections.collquerytest.groupby,1.0,0.4317668733507273,False,False,False
44,18.0,querydsl,Document,com.querydsl.collections.documenttest.test1,0.0,0.8730072439868004,False,False,False
51,18.0,querydsl,PathMatcher,com.querydsl.collections.pathmatchertest.mismatch,0.0,0.7261374532690124,False,False,False
52,18.0,querydsl,QueryMetadata,com.querydsl.collections.querymetadatatest.reusage,0.0,0.0,True,False,False
55,18.0,querydsl,Serialization,com.querydsl.collections.serializationtest.onesource_list,0.0,0.7533426234703836,False,False,False
58,18.0,querydsl,Alias,com.querydsl.core.alias.aliastest.basicusage,2.0,0.4847917026397407,False,False,False
61,18.0,querydsl,PathFactory,com.querydsl.core.alias.pathfactorytest.createsetpath,1.0,0.8195551208575577,False,False,False
62,18.0,querydsl,PathFactory,com.querydsl.core.alias.pathfactorytest.createsimplepath,1.0,0.8382159907441613,False,False,False
63,18.0,querydsl,PathFactory,com.querydsl.core.alias.pathfactorytest.createtimepath,1.0,0.7929759943651514,False,False,False
64,18.0,querydsl,BooleanBuilder,com.querydsl.core.booleanbuildertest.and_not,1.0,0.6414584357102969,False,False,False
65,18.0,querydsl,BooleanBuilder,com.querydsl.core.booleanbuildertest.and_null_supported,0.0,0.390663509138316,True,False,False
66,18.0,querydsl,BooleanBuilder,com.querydsl.core.booleanbuildertest.basic,0.0,0.4995161876096795,False,False,False
69,18.0,querydsl,BooleanBuilder,com.querydsl.core.booleanbuildertest.not,1.0,0.6846896999611071,False,False,False
70,18.0,querydsl,BooleanBuilder,com.querydsl.core.booleanbuildertest.tostring_,0.0,0.6302830085024207,False,False,False
73,18.0,querydsl,DefaultQueryMetadata,com.querydsl.core.defaultquerymetadatatest.getjoins2,1.0,0.4027065349915126,False,False,False
74,18.0,querydsl,DefaultQueryMetadata,com.querydsl.core.defaultquerymetadatatest.isdistinct,1.0,0.2973896825677478,True,False,True
76,18.0,querydsl,DefaultQueryMetadata,com.querydsl.core.defaultquerymetadatatest.setoffset,2.0,0.3251397579499596,True,False,False
77,18.0,querydsl,GroupByIterate,com.querydsl.core.group.groupbyiteratetest.group_order,0.0,0.6322165737630706,False,False,False
79,18.0,querydsl,GroupByList,com.querydsl.core.group.groupbylisttest.array_access,0.0,0.6091766597972897,False,False,False
80,18.0,querydsl,GroupByList,com.querydsl.core.group.groupbylisttest.map4,0.0,0.4026735311249821,False,True,False
81,18.0,querydsl,GroupByList,com.querydsl.core.group.groupbylisttest.onetoonetomany_projection,0.0,0.6264147721562823,False,False,False
83,18.0,querydsl,GroupByMap,com.querydsl.core.group.groupbymaptest.first_set_and_list,1.0,0.6567488698014828,False,False,False
84,18.0,querydsl,GroupByMap,com.querydsl.core.group.groupbymaptest.group_by_null,1.0,0.6508522223306573,False,False,False
85,18.0,querydsl,GroupByMap,com.querydsl.core.group.groupbymaptest.map3,1.0,0.4039742748999866,False,True,False
87,18.0,querydsl,QueryModifiers,com.querydsl.core.querymodifierstest.hashcode_,2.0,0.5476668482509192,False,False,False
88,18.0,querydsl,QueryModifiers,com.querydsl.core.querymodifierstest.limit,1.0,0.652832719927185,False,False,False
93,18.0,querydsl,OrderedQueryMetadata,com.querydsl.core.support.orderedquerymetadatatest.addjoin,3.0,0.5616219638750053,False,True,False
94,18.0,querydsl,QueryMixin,com.querydsl.core.support.querymixintest.join,1.0,0.739192640873304,False,False,False
97,18.0,querydsl,BeanPath,com.querydsl.core.types.dsl.beanpathtest.as_class_with_inits_cached,0.0,0.7704437392915032,False,False,False
98,18.0,querydsl,BooleanExpression,com.querydsl.core.types.dsl.booleanexpressiontest.andanyof,1.0,0.4710311488805561,False,False,False
100,18.0,querydsl,BooleanExpression,com.querydsl.core.types.dsl.booleanexpressiontest.orallof,1.0,0.4710311488805561,False,False,False
102,18.0,querydsl,CaseBuilder,com.querydsl.core.types.dsl.casebuildertest.numbertyped,0.0,0.0,False,False,False
103,18.0,querydsl,CaseBuilder,com.querydsl.core.types.dsl.casebuildertest.stringtyped,0.0,0.0,False,False,False
104,18.0,querydsl,CaseBuilder,com.querydsl.core.types.dsl.caseforeqbuildertest.datetype,0.0,0.0,False,False,False
106,18.0,querydsl,Coalesce,com.querydsl.core.types.dsl.coalescetest.asc,1.0,0.6425768829184653,False,False,False
107,18.0,querydsl,Coalesce,com.querydsl.core.types.dsl.coalescetest.desc,1.0,0.6295702333756034,False,False,False
109,18.0,querydsl,Coalesce,com.querydsl.core.types.dsl.coalescetest.mutable,0.0,0.7771654100796549,False,False,False
111,18.0,querydsl,ComparableExpression,com.querydsl.core.types.dsl.comparableexpressiontest.between_end_given,0.0,0.9047619047619048,False,False,False
114,18.0,querydsl,Expressions,com.querydsl.core.types.dsl.expressionstest.ascomparable_returns_a_corresponding_comparableexpression_for_a_given_constant,0.0,0.4162129048358269,False,False,False
115,18.0,querydsl,Expressions,com.querydsl.core.types.dsl.expressionstest.asdate_returns_a_corresponding_dateexpression_for_a_given_expression,1.0,0.3995466890213395,True,False,False
117,18.0,querydsl,Expressions,com.querydsl.core.types.dsl.expressionstest.asenum_returns_a_corresponding_enumexpression_for_a_given_expression,1.0,0.3996015820151118,True,False,False
118,18.0,querydsl,Expressions,com.querydsl.core.types.dsl.expressionstest.datetimepathclassoftstring,0.0,0.4869168625148714,False,False,False
120,18.0,querydsl,Expressions,com.querydsl.core.types.dsl.expressionstest.signature,1.0,0.2584351719627691,True,True,False
121,18.0,querydsl,Expressions,com.querydsl.core.types.dsl.expressionstest.stringpathpathofqstring,0.0,0.4766493043699031,False,False,False
122,18.0,querydsl,Expressions,com.querydsl.core.types.dsl.expressionstest.timepathclassoftpathofqstring,0.0,0.4720395168812754,False,False,False
127,18.0,querydsl,MapPath,com.querydsl.core.types.dsl.mappathtest.getvaluetype,1.0,0.6819790652534237,False,False,False
132,18.0,querydsl,PathInits,com.querydsl.core.types.dsl.pathinitstest.isinitialized,1.0,0.8706531008325071,False,False,False
134,18.0,querydsl,Path,com.querydsl.core.types.dsl.pathtest.getannotatedelement_for_property,1.0,0.2745390980390584,True,True,False
140,18.0,querydsl,TemplateExpression,com.querydsl.core.types.dsl.templateexpressiontest.constructors,0.0,0.8255510715516544,False,False,False
141,18.0,querydsl,TemplateExpression,com.querydsl.core.types.dsl.templateexpressiontest.factorymethods,0.0,0.9090877666213786,False,False,False
144,18.0,querydsl,ExpressionUtils,com.querydsl.core.types.expressionutilstest.ne,1.0,0.4011760132258601,False,False,False
145,18.0,querydsl,ExpressionUtils,com.querydsl.core.types.expressionutilstest.notin_subquery,0.0,0.3435135526004889,True,False,False
147,18.0,querydsl,ExpressionUtils,com.querydsl.core.types.expressionutilstest.regextolike_fail,1.0,0.333119208571919,True,False,True
148,18.0,querydsl,ExpressionUtils,com.querydsl.core.types.expressionutilstest.regextolike_fail2,1.0,0.3250375310892571,True,False,False
149,18.0,querydsl,ExpressionUtils,com.querydsl.core.types.expressionutilstest.regextolike_fail3,1.0,0.3250375310892571,True,False,False
150,18.0,querydsl,ExpressionUtils,com.querydsl.core.types.expressionutilstest.regextolikespeed,1.0,0.2597970355394414,True,True,False
155,18.0,querydsl,Projections,com.querydsl.core.types.projectionstest.array,1.0,0.4342879639673935,False,False,False
160,18.0,querydsl,QMap,com.querydsl.core.types.qmaptest.nestedprojection_newinstance,0.0,0.5282763450100659,False,False,False
162,18.0,querydsl,QTuple,com.querydsl.core.types.qtupletest.alias,1.0,0.5794034982135582,False,False,False
167,18.0,querydsl,Serialization,com.querydsl.core.types.serializationtest.expressions,0.0,0.2256539033778655,True,True,False
168,18.0,querydsl,ValidatingVisitor,com.querydsl.core.types.validatingvisitortest.visitconstantofqvoid,0.0,0.5073020976560014,False,False,False
170,18.0,querydsl,BeanMap,com.querydsl.core.util.beanmaptest.beanmap,1.0,0.614636213218564,False,False,False
171,18.0,querydsl,BeanMap,com.querydsl.core.util.beanmaptest.clone_,0.0,0.4455962565811013,False,False,False
173,18.0,querydsl,BeanMap,com.querydsl.core.util.beanmaptest.values,1.0,0.4771400772954857,False,False,False
179,18.0,querydsl,ReflectionUtils,com.querydsl.core.util.reflectionutilstest.getimplementedinterfaces,1.0,0.3711348095126027,True,False,False
180,18.0,querydsl,CustomerDao,com.querydsl.example.dao.customerdaotest.delete,2.0,0.7920711419283757,False,False,False
183,18.0,querydsl,PersonDao,com.querydsl.example.dao.persondaotest.findall,1.0,0.6679853736070749,False,False,False
184,18.0,querydsl,PersonDao,com.querydsl.example.dao.persondaotest.update,1.0,0.7495729478913868,False,False,False
185,18.0,querydsl,ProductDao,com.querydsl.example.dao.productdaotest.delete,2.0,0.7341275403124362,False,False,False
187,18.0,querydsl,SupplierDao,com.querydsl.example.dao.supplierdaotest.findbyid,1.0,0.5586335485955525,False,False,False
189,18.0,querydsl,UserRepository,com.querydsl.example.jpa.repository.userrepositorytest.save_and_get_by_id,0.0,0.4843221048378526,False,False,False
190,18.0,querydsl,ConnectionContext,com.querydsl.example.sql.guice.connectioncontexttest.get_connection,0.0,0.4629100498862757,False,False,False
192,18.0,querydsl,UserRepository,com.querydsl.example.sql.repository.userrepositorytest.save_and_get_by_id,0.0,0.6220817350541481,False,False,False
193,18.0,querydsl,SearchQuery,com.querydsl.hibernate.search.searchquerytest.exists,1.0,0.4392854658546706,False,False,False
194,18.0,querydsl,SearchQuery,com.querydsl.hibernate.search.searchquerytest.limit_max_value,1.0,0.2198015989091658,True,False,True
195,18.0,querydsl,SearchQuery,com.querydsl.hibernate.search.searchquerytest.listresults,2.0,0.483549232118888,False,False,False
196,18.0,querydsl,GroupBy,com.querydsl.jdo.groupbytest.dopersist,1.0,0.2076428952435146,True,True,False
197,18.0,querydsl,GroupBy,com.querydsl.jdo.groupbytest.having,2.0,0.6464924210691286,False,False,False
198,18.0,querydsl,JDOQLTemplates,com.querydsl.jdo.jdoqltemplatestest.generic_precedence,0.0,0.2593308170397441,True,False,False
200,18.0,querydsl,JDOSQLQuery,com.querydsl.jdo.jdosqlquerytest.count,1.0,0.4409749012354856,False,False,False
203,18.0,querydsl,HibernateBase,com.querydsl.jpa.hibernatebase.scrolltuple,3.0,0.2838267025908951,True,True,False
204,18.0,querydsl,HibernateBase,com.querydsl.jpa.hibernatebase.with_comment,1.0,0.255608755764129,True,False,False
205,18.0,querydsl,HibernateQueryFactory,com.querydsl.jpa.hibernatequeryfactorytest.from,1.0,0.4802593055247068,False,False,False
206,18.0,querydsl,JPABase,com.querydsl.jpa.jpabase.delete_where_subquery2,2.0,0.1876642190399391,True,False,False
207,18.0,querydsl,JPABase,com.querydsl.jpa.jpabase.delete_where_subquery_exists,2.0,0.2951299994974649,True,False,True
208,18.0,querydsl,JPABase,com.querydsl.jpa.jpabase.limit1_uniqueresult,1.0,0.3461192796752451,True,False,False
212,18.0,querydsl,JPAProvider,com.querydsl.jpa.jpaprovidertest.hibernate_for_proxy,2.0,0.5233754642820239,False,False,False
213,18.0,querydsl,JPAProvider,com.querydsl.jpa.jpaprovidertest.openjpa,0.0,0.5209797406099972,False,False,False
214,18.0,querydsl,JPAQueryFactory,com.querydsl.jpa.jpaqueryfactorytest.delete,1.0,0.4799728231169494,False,False,False
215,18.0,querydsl,JPAQueryFactory,com.querydsl.jpa.jpaqueryfactorytest.from,1.0,0.471256277954402,False,False,False
217,18.0,querydsl,JPAQueryFactory,com.querydsl.jpa.jpaqueryfactorytest.query3,2.0,0.4315530127964168,False,False,False
218,18.0,querydsl,JPAQueryFactory,com.querydsl.jpa.jpaqueryfactorytest.update,1.0,0.4753496080547309,False,False,False
221,18.0,querydsl,JPASQLBase,com.querydsl.jpa.jpasqlbase.setentitymanager,0.0,0.3240108143026939,True,False,True
222,18.0,querydsl,JPQLQuery,com.querydsl.jpa.jpqlquerytest.innerjoinpentityofppentityofp,0.0,0.6659841607382843,False,False,False
223,18.0,querydsl,JPQLQuery,com.querydsl.jpa.jpqlquerytest.leftjoinpentityofppentityofp,0.0,0.6659841607382843,False,False,False
224,18.0,querydsl,JPQLSerializer,com.querydsl.jpa.jpqlserializertest.case1_hibernate,0.0,0.539557317320465,False,False,False
225,18.0,querydsl,JPQLSerializer,com.querydsl.jpa.jpqlserializertest.count,0.0,0.6362654342575317,False,False,False
227,18.0,querydsl,JPQLSerializer,com.querydsl.jpa.jpqlserializertest.like,0.0,0.4936706146442315,False,False,False
230,18.0,querydsl,RelationalFunctionCall,com.querydsl.jpa.relationalfunctioncalltest.functioncall,0.0,0.0,True,False,False
231,18.0,querydsl,LuceneQuery,com.querydsl.lucene3.lucenequerytest.all_by_excluding_where,0.0,0.3986967065550054,True,False,False
232,18.0,querydsl,LuceneQuery,com.querydsl.lucene3.lucenequerytest.list_distinct_property,0.0,0.4057906843955238,False,False,False
233,18.0,querydsl,LuceneQuery,com.querydsl.lucene3.lucenequerytest.list_index_problem_in_max_doc,0.0,0.2951495608617824,True,False,True
234,18.0,querydsl,LuceneQuery,com.querydsl.lucene3.lucenequerytest.list_not_sorted_limit_2,1.0,0.4802204765319066,False,False,False
235,18.0,querydsl,LuceneQuery,com.querydsl.lucene3.lucenequerytest.list_not_sorted_offset_2,2.0,0.4785686833934243,False,False,False
236,18.0,querydsl,LuceneQuery,com.querydsl.lucene3.lucenequerytest.list_sorted_by_year_limit_1,1.0,0.4849892931017286,False,False,False
237,18.0,querydsl,LuceneQuery,com.querydsl.lucene3.lucenequerytest.load_singleresult_fieldselector,0.0,0.3877368208162348,True,False,False
238,18.0,querydsl,LuceneQuery,com.querydsl.lucene3.lucenequerytest.offset,1.0,0.3622892196403837,True,False,False
239,18.0,querydsl,LuceneQuery,com.querydsl.lucene3.lucenequerytest.single_result_considers_offset,1.0,0.3874318495936566,True,False,False
241,18.0,querydsl,LuceneQuery,com.querydsl.lucene3.lucenequerytest.sorted_by_different_locales,1.0,0.3390428512429858,True,False,True
243,18.0,querydsl,LuceneQuery,com.querydsl.lucene3.lucenequerytest.uniqueresult_finds_no_results,0.0,0.4039576969958951,False,False,False
245,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.between_numeric,3.0,0.2710072069046798,True,False,False
246,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.booleanbuilder,3.0,0.348209178870685,True,False,False
247,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.contains,3.0,0.4254624973827662,False,False,False
249,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.ends_with_empty_string,3.0,0.4260230427755606,False,False,False
250,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.endswith,3.0,0.4005974105749592,False,False,False
257,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.fuzzylike,3.0,0.3667093924043453,True,False,False
259,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.goe_numeric_integer_equal,3.0,0.4042785748818692,False,False,False
261,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.gt_not_in_range_because_equal,3.0,0.4026808342672904,False,False,False
262,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.in,4.0,0.3327800004806059,True,False,True
263,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.like,3.0,0.3732024728916087,True,False,False
264,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.like_custom_wildcard_multiple_character,3.0,0.3709906404804503,True,False,False
266,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.loe,3.0,0.4055261935343845,False,False,False
267,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.loe_equal,3.0,0.41903998527663,False,False,False
268,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.loe_not_found,3.0,0.405535655549573,False,False,False
273,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.queryelement,3.0,0.2699832678746814,True,False,False
275,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.testquery,0.0,0.2383453076992913,True,False,False
279,18.0,querydsl,TermElement,com.querydsl.lucene3.termelementtest.testequalsandhashcode,0.0,0.2008053929599015,True,False,False
289,18.0,querydsl,LuceneQuery,com.querydsl.lucene4.lucenequerytest.list_sorted_by_year_ascending,1.0,0.4692872164039006,False,False,False
290,18.0,querydsl,LuceneQuery,com.querydsl.lucene4.lucenequerytest.load_list_fieldselector,0.0,0.395122616212531,True,False,False
291,18.0,querydsl,LuceneQuery,com.querydsl.lucene4.lucenequerytest.notexists,0.0,0.3815978385323659,True,False,False
293,18.0,querydsl,LuceneQuery,com.querydsl.lucene4.lucenequerytest.single_result_considers_offset,1.0,0.3890201974738828,True,False,False
294,18.0,querydsl,LuceneQuery,com.querydsl.lucene4.lucenequerytest.single_result_takes_limit,0.0,0.4039494245884183,False,False,False
297,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.between_empty_strings,3.0,0.4672330348557725,False,False,False
299,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.eq,3.0,0.4234895729425108,False,False,False
300,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.eq_and_eq_not_does_not_find_results_because_second_expression_finds_nothing,3.0,0.3408674725656825,True,False,False
302,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.eq_phrase_should_not_find_results_but_lucene_semantics_differs_from_querydsls,3.0,0.3078899531232586,True,False,False
304,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.fuzzylike_with_similarity_and_prefix,3.0,0.354889361165351,True,False,False
306,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.like,3.0,0.3728001632883851,True,False,False
308,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.loe_not_found,3.0,0.4051636127824277,False,False,False
311,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.lt_numeric_integer,3.0,0.3905310144418882,True,False,False
313,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.not_equals_finds_none,2.0,0.434170302266312,False,False,False
314,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.publisher_equals_empty_string,3.0,0.3575435005585387,True,False,True
315,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.unsupportedoperation,1.0,0.0204054778272006,True,False,False
318,18.0,querydsl,TermElement,com.querydsl.lucene4.termelementtest.test,0.0,0.2008053929599015,True,False,False
322,18.0,querydsl,LuceneQuery,com.querydsl.lucene5.lucenequerytest.list_sorted_ascending_offset_0,2.0,0.4886703911161656,False,False,False
323,18.0,querydsl,LuceneQuery,com.querydsl.lucene5.lucenequerytest.list_with_filter,0.0,0.2838662852983278,True,False,False
324,18.0,querydsl,LuceneQuery,com.querydsl.lucene5.lucenequerytest.listdistinct,1.0,0.4644368295045512,False,False,False
325,18.0,querydsl,LuceneQuery,com.querydsl.lucene5.lucenequerytest.listdistinctresults,1.0,0.4226010409712488,False,False,False
332,18.0,querydsl,LuceneQuery,com.querydsl.lucene5.lucenequerytest.unique_result_considers_limit_and_offset,1.0,0.3651700200766631,True,False,False
334,18.0,querydsl,LuceneQuery,com.querydsl.lucene5.lucenequerytest.uniqueresult_finds_more_than_one_result,0.0,0.3793426961658799,True,False,False
336,18.0,querydsl,LuceneQuery,com.querydsl.lucene5.lucenequerytest.uniqueresult_with_param,0.0,0.3440388299555363,True,False,False
337,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.between_empty_strings,3.0,0.4672477699291326,False,False,False
349,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.equals_empty_string,3.0,0.5036124858145615,False,False,False
350,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.equals_ignores_case,3.0,0.4776200139092127,False,False,False
355,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.gt_numeric_double,3.0,0.3786160772016962,True,False,False
357,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.in,4.0,0.3325821120987566,True,False,True
360,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.not_equals_finds_one,2.0,0.4482425595426548,False,False,False
362,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.startswith_phrase,3.0,0.3869593168353171,True,False,False
363,18.0,querydsl,QueryElement,com.querydsl.lucene5.queryelementtest.test,0.0,0.0,True,False,False
364,18.0,querydsl,TermElement,com.querydsl.lucene5.termelementtest.test,0.0,0.2008053929599015,True,False,False
365,18.0,querydsl,TermElement,com.querydsl.lucene5.termelementtest.testequalsandhashcode,0.0,0.2008053929599015,True,False,False
366,18.0,querydsl,MetadataExportMojo,com.querydsl.maven.metadataexportmojotest.executewithnamingstrategy,1.0,0.6182219371118648,False,False,False
367,18.0,querydsl,MetadataExportMojo,com.querydsl.maven.metadataexportmojotest.executewithnumericmappings,1.0,0.5587141091297614,False,False,False
369,18.0,querydsl,MetadataExportMojo,com.querydsl.maven.metadataexportmojotest.executewithscalasources,1.0,0.6623518227061449,False,False,False
373,18.0,querydsl,MongodbSerializer,com.querydsl.mongodb.mongodbserializertest.equals,2.0,0.2848729231761621,True,False,False
378,18.0,querydsl,MongodbSerializer,com.querydsl.mongodb.mongodbserializertest.notin,5.0,0.3115880904370994,True,False,False
