idProject,nameProject,productionClass,testCase,NMC,SimilaritiesCoefficient,probabilityEagerTest,isEagerTest,isEagerTestManual
22,luwak,Benchmark,uk.co.flax.luwak.benchmark.testbenchmark.testbasicbenchmarking,0,0.440725072291841,0.559274927708159,False,False
22,luwak,Benchmark,uk.co.flax.luwak.benchmark.testbenchmark.testpresearcherbenchmarking,0,0.4180801179499935,0.5819198820500064,False,False
22,luwak,HighlightingMatcher,uk.co.flax.luwak.matchers.testhighlightingmatcher.testdisjunctionwithunorderednearspans,0,0.4339862445362187,0.5660137554637813,False,False
22,luwak,HighlightingMatcher,uk.co.flax.luwak.matchers.testhighlightingmatcher.testidenticalmatches,0,0.5007949298405956,0.4992050701594044,False,False
22,luwak,HighlightingMatcher,uk.co.flax.luwak.matchers.testhighlightingmatcher.testminshouldmatchquery,0,0.4931231332851808,0.5068768667148191,False,False
22,luwak,HighlightingMatcher,uk.co.flax.luwak.matchers.testhighlightingmatcher.testwildcardbooleanrewrites,0,0.4424352526572054,0.5575647473427945,False,False
22,luwak,QueryAnalyzer,uk.co.flax.luwak.termextractor.testqueryanalyzer.testdisjunctionswithanyclausesonlyreturnanytoken,0,0.5903048482018891,0.4096951517981109,False,False
22,luwak,QueryAnalyzer,uk.co.flax.luwak.termextractor.testqueryanalyzer.testnestedconjunctions,0,0.8242105452838375,0.1757894547161624,False,False
22,luwak,ConcurrentQueryLoader,uk.co.flax.luwak.testconcurrentqueryloader.testerrorhandling,0,0.959161864482387,0.0408381355176129,False,False
22,luwak,ConcurrentQueryLoader,uk.co.flax.luwak.testconcurrentqueryloader.testloading,0,0.959161864482387,0.0408381355176129,False,False
22,luwak,InputDocument,uk.co.flax.luwak.testinputdocument.testcannotaddreservedfieldname,0,0.6172638026267285,0.3827361973732714,False,False
22,luwak,Monitor,uk.co.flax.luwak.testmonitor.canclearthemonitor,0,0.4746915047153015,0.5253084952846985,False,False
22,luwak,Monitor,uk.co.flax.luwak.testmonitor.candeletebyid,0,0.5378215090980221,0.4621784909019779,False,False
22,luwak,Monitor,uk.co.flax.luwak.testmonitor.matchstatisticsarereported,0,0.5091251319407558,0.4908748680592442,False,False
22,luwak,Monitor,uk.co.flax.luwak.testmonitor.testdocumentbatching,0,0.4385506835487336,0.5614493164512664,False,False
22,luwak,Monitor,uk.co.flax.luwak.testmonitor.updatesoverwriteoldqueries,0,0.5294835330966932,0.4705164669033068,False,False
22,luwak,QueryDecomposer,uk.co.flax.luwak.testquerydecomposer.testsimpledisjunctions,1,0.6485655899914147,0.3514344100085853,False,False
22,luwak,QueryDecomposer,uk.co.flax.luwak.testquerydecomposer.testsinglevaluedconjunctions,1,0.6068724495174697,0.3931275504825303,False,False
22,luwak,QueryDecomposer,uk.co.flax.luwak.testquerydecomposer.testsinglevaluedconjunctwithexclusions,1,0.602922403051914,0.397077596948086,False,False
22,luwak,SlowLog,uk.co.flax.luwak.testslowlog.testslowlog,0,0.0,1.0,True,False
22,luwak,ForceNoBulkScoringQuery,uk.co.flax.luwak.util.testforcenobulkscoringquery.testrewrite,0,0.7381595478433435,0.2618404521566565,False,False
22,luwak,SpanRewriter,uk.co.flax.luwak.util.testspanrewriter.testmultitermqueryequals,0,0.7649298854219432,0.2350701145780568,False,False
22,luwak,SpanRewriter,uk.co.flax.luwak.util.testspanrewriter.testphrasequery,0,0.7730822949905138,0.2269177050094861,False,False
22,luwak,SpanRewriter,uk.co.flax.luwak.util.testspanrewriter.testtermsquerywithmultiplefields,0,0.7439483652680497,0.2560516347319502,False,False
