,idProject,nameProject,productionClass,testCase,NMC,probabilityEagerTest,isEagerTest,isEagerTestManual,prediction
318,18.0,querydsl,TermElement,com.querydsl.lucene4.termelementtest.test,0.0,0.7991946070400985,True,False,False
322,18.0,querydsl,LuceneQuery,com.querydsl.lucene5.lucenequerytest.list_sorted_ascending_offset_0,2.0,0.5113296088838344,False,False,False
323,18.0,querydsl,LuceneQuery,com.querydsl.lucene5.lucenequerytest.list_with_filter,0.0,0.7161337147016722,True,False,False
324,18.0,querydsl,LuceneQuery,com.querydsl.lucene5.lucenequerytest.listdistinct,1.0,0.5355631704954489,False,False,False
325,18.0,querydsl,LuceneQuery,com.querydsl.lucene5.lucenequerytest.listdistinctresults,1.0,0.5773989590287512,False,False,False
332,18.0,querydsl,LuceneQuery,com.querydsl.lucene5.lucenequerytest.unique_result_considers_limit_and_offset,1.0,0.6348299799233368,True,False,False
334,18.0,querydsl,LuceneQuery,com.querydsl.lucene5.lucenequerytest.uniqueresult_finds_more_than_one_result,0.0,0.6206573038341201,True,False,False
336,18.0,querydsl,LuceneQuery,com.querydsl.lucene5.lucenequerytest.uniqueresult_with_param,0.0,0.6559611700444636,True,False,False
337,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.between_empty_strings,3.0,0.5327522300708674,False,False,False
349,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.equals_empty_string,3.0,0.4963875141854384,False,False,False
350,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.equals_ignores_case,3.0,0.5223799860907873,False,False,False
355,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.gt_numeric_double,3.0,0.6213839227983038,True,False,False
357,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.in,4.0,0.6674178879012433,True,False,True
360,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.not_equals_finds_one,2.0,0.5517574404573451,False,False,False
362,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.startswith_phrase,3.0,0.6130406831646829,True,False,False
363,18.0,querydsl,QueryElement,com.querydsl.lucene5.queryelementtest.test,0.0,1.0,True,False,False
364,18.0,querydsl,TermElement,com.querydsl.lucene5.termelementtest.test,0.0,0.7991946070400985,True,False,False
365,18.0,querydsl,TermElement,com.querydsl.lucene5.termelementtest.testequalsandhashcode,0.0,0.7991946070400985,True,False,False
366,18.0,querydsl,MetadataExportMojo,com.querydsl.maven.metadataexportmojotest.executewithnamingstrategy,1.0,0.3817780628881352,False,False,False
367,18.0,querydsl,MetadataExportMojo,com.querydsl.maven.metadataexportmojotest.executewithnumericmappings,1.0,0.4412858908702386,False,False,False
369,18.0,querydsl,MetadataExportMojo,com.querydsl.maven.metadataexportmojotest.executewithscalasources,1.0,0.3376481772938551,False,False,False
373,18.0,querydsl,MongodbSerializer,com.querydsl.mongodb.mongodbserializertest.equals,2.0,0.7151270768238379,True,False,False
378,18.0,querydsl,MongodbSerializer,com.querydsl.mongodb.mongodbserializertest.notin,5.0,0.6884119095629005,True,False,False
381,18.0,querydsl,GeometryPath,com.querydsl.spatial.geometrypathtest.convert,0.0,1.0,True,False,False
384,18.0,querydsl,ExtendedNamingStrategy,com.querydsl.sql.codegen.extendednamingstrategytest.getpropertynameforinverseforeignkey,1.0,0.3589784649985349,False,False,False
385,18.0,querydsl,MetaDataExporter,com.querydsl.sql.codegen.metadataexportertest.minimal_configuration_with_schemas_and_tables,0.0,0.3419300574640571,False,False,False
386,18.0,querydsl,MetaDataExporter,com.querydsl.sql.codegen.metadataexportertest.minimal_configuration_without_keys,0.0,0.3283820248696463,False,False,False
388,18.0,querydsl,RenameMapping,com.querydsl.sql.codegen.support.renamemappingtest.tabletotable,0.0,0.191909216515608,False,False,False
389,18.0,querydsl,Configuration,com.querydsl.sql.configurationtest.custom_type,0.0,0.4923604538685078,False,False,False
390,18.0,querydsl,Configuration,com.querydsl.sql.configurationtest.get_schema,0.0,0.5988645489442688,False,False,False
392,18.0,querydsl,DerbyTemplates,com.querydsl.sql.derbytemplatestest.nextval,0.0,0.774165847809809,True,False,False
393,18.0,querydsl,DerbyTemplates,com.querydsl.sql.derbytemplatestest.precedence,0.0,0.8899008346780173,True,False,False
394,18.0,querydsl,AnnotationMapper,com.querydsl.sql.dml.annotationmappertest.extract2,0.0,0.2892168343114746,False,False,False
395,18.0,querydsl,AnnotationMapper,com.querydsl.sql.dml.annotationmappertest.extract_failure,0.0,0.2958106390454325,False,False,False
396,18.0,querydsl,SQLDeleteClause,com.querydsl.sql.dml.sqldeleteclausetest.getsql,1.0,0.2480494506339847,False,False,False
397,18.0,querydsl,SQLInsertClause,com.querydsl.sql.dml.sqlinsertclausetest.getsqlwithpreservedcolumnorder,1.0,0.2957861655053554,False,False,False
400,18.0,querydsl,FirebirdTemplates,com.querydsl.sql.firebirdtemplatestest.union,1.0,0.9582048551223992,True,False,False
401,18.0,querydsl,ForeignKey,com.querydsl.sql.foreignkeytest.on,1.0,1.0,True,False,False
402,18.0,querydsl,H2Templates,com.querydsl.sql.h2templatestest.builder,1.0,0.6486708824762288,True,False,False
403,18.0,querydsl,H2Templates,com.querydsl.sql.h2templatestest.precedence,0.0,0.9586360924152622,True,False,False
407,18.0,querydsl,InsertBase,com.querydsl.sql.insertbase.insert_batch_to_bulk,0.0,0.4700134490856418,False,False,False
409,18.0,querydsl,InsertBase,com.querydsl.sql.insertbase.insert_with_keys,0.0,0.6122165570482072,True,False,False
412,18.0,querydsl,InsertBase,com.querydsl.sql.insertbase.insert_with_subquery_via_constructor,0.0,0.4488361143361415,False,False,False
417,18.0,querydsl,MergeBase,com.querydsl.sql.mergebase.merge_listener,0.0,0.5507557194929894,False,False,False
419,18.0,querydsl,MergeBase,com.querydsl.sql.mergebase.mergebatch_templates,0.0,0.4588423904692823,False,False,False
420,18.0,querydsl,MergeBase,com.querydsl.sql.mergebase.mergebatch_with_subquery,0.0,0.4881731673823333,False,False,False
422,18.0,querydsl,SQLServerQuery,com.querydsl.sql.mssql.sqlserverquerytest.tablehints_multiple2,0.0,0.0666364086105122,False,False,False
