,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,1.0,4.0,15.0,0.0,0.2,1.0,0.8,0.25,0.33333333333333337,0.3973597071195132
1,0.0,10.0,9.0,1.0,0.0,0.0,0.45,0.5,0.0,-0.22941573387056174
2,0.0,9.0,9.0,2.0,0.0,0.0,0.45,0.45,0.0,-0.30151134457776363
3,0.0,10.0,8.0,2.0,0.0,0.0,0.4,0.5,0.0,-0.3333333333333333
4,1.0,13.0,5.0,1.0,0.07142857142857142,0.5,0.3,0.7,0.125,-0.14547859349066158
5,2.0,8.0,10.0,0.0,0.2,1.0,0.6,0.5,0.33333333333333337,0.3333333333333333
6,1.0,8.0,10.0,1.0,0.1111111111111111,0.5,0.55,0.45,0.1818181818181818,0.0335012605086404
7,1.0,10.0,8.0,1.0,0.09090909090909091,0.5,0.45,0.55,0.15384615384615385,-0.0335012605086404
8,0.0,9.0,9.0,2.0,0.0,0.0,0.45,0.45,0.0,-0.30151134457776363
9,2.0,11.0,7.0,0.0,0.15384615384615385,1.0,0.45,0.65,0.2666666666666667,0.24459979523511427
10,8.0,92.0,90.0,10.0,0.08272949272949273,0.45,0.49000000000000005,0.1393997668997669,-0.03359575141621232,
