,idProject,nameProject,productionClass,testCase,SimilaritiesCoefficient,isEagerTest,isEagerTestManual,prediction
56,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.getwithquerynameparamarray,0.6037163263765878,False,True,True
59,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.getwithquerythenpaththrows,0.4808733489028948,False,False,True
61,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.headermapmustbeamap,0.455807182636096,False,False,False
64,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.multipartiterable,0.5416991060358655,False,True,False
66,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.multipartpartmap,0.5599358417585806,False,True,True
68,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.multipartpartmaprejectsokhttppartvalues,0.41010426873827,False,False,False
69,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.multipartpartsshouldbeinorder,0.3732445650315875,True,True,True
70,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.pathparamrequired,0.4847404649022668,False,True,False
72,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.querymaprejectsnull,0.4761814078147161,False,False,True
74,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.simpleformencoded,0.5164856469485359,False,False,False
78,31.0,retrofit,Response,retrofit2.responsetest.success,0.6928225964014564,False,False,False
79,31.0,retrofit,Retrofit,retrofit2.retrofittest.argumentcapture,0.3568537022679116,True,True,False
82,31.0,retrofit,Retrofit,retrofit2.retrofittest.baseurlstringpropagated,0.3056807125583555,True,False,True
85,31.0,retrofit,Retrofit,retrofit2.retrofittest.callbackexecutornullthrows,0.2304071987084496,True,False,False
86,31.0,retrofit,Retrofit,retrofit2.retrofittest.callbackexecutorpropagatesdefaultjvm,0.3657710655368621,True,False,False
87,31.0,retrofit,Retrofit,retrofit2.retrofittest.callbackexecutorusedforsuccess,0.3616750881455586,True,True,False
90,31.0,retrofit,Retrofit,retrofit2.retrofittest.callfactoryused,0.421202305691555,False,True,False
93,31.0,retrofit,Retrofit,retrofit2.retrofittest.interfacewithextendisnotsupported,0.3166204079704493,True,True,True
96,31.0,retrofit,Retrofit,retrofit2.retrofittest.responseconverterfactorynomatchthrows,0.4044255524489918,False,True,True
