Type,Project,ModelBalance,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
within,hutool,borderlinesmote_randomforest,26.0,31.0,44.0,25.0,0.4827489177489177,0.51,0.5564102564102564,0.4525641025641026,0.4839646464646464,0.0913185188641469,0.4709329281829282
within,incubator-dubbo,borderlinesmote_randomforest,4.0,45.0,299.0,23.0,0.0744047619047619,0.1666666666666666,0.8165718349928875,0.1322901849217638,0.1,0.0166199709466336,0.1781080955287612
within,java-websocket,borderlinesmote_randomforest,83.0,3.0,9.0,1.0,0.9688888888888888,0.9888888888888888,0.96,0.8955555555555555,0.9783625730994152,0.6888888888888889,0.9976543209876544
within,jfreechart,borderlinesmote_randomforest,91.0,154.0,184.0,131.0,0.3732034662392306,0.4096837944664031,0.4910714285714285,0.4375,0.3894015924579356,-0.045469918987641,0.386016722867477
within,jhipster-registry,borderlinesmote_randomforest,1.0,2.0,9.0,2.0,0.1,0.1,0.7,0.25,0.1,0.1,0.65
within,joda-time,borderlinesmote_randomforest,2.0,7.0,377.0,9.0,0.15,0.2,0.9596153846153846,0.0228205128205128,0.1666666666666666,0.1571637300139927,0.1450641025641025
within,junit-quickcheck,borderlinesmote_randomforest,3.0,8.0,20.0,8.0,0.1333333333333333,0.3,0.5916666666666667,0.275,0.1833333333333333,-0.008931639747704,0.4166666666666666
within,marine-api,borderlinesmote_randomforest,0.0,6.0,82.0,3.0,0.0,0.0,0.9011111111111112,0.0666666666666666,0.0,-0.0125,0.416111111111111
within,openpojo,borderlinesmote_randomforest,3.0,4.0,129.0,2.0,0.2,0.3,0.9565934065934064,0.0505494505494505,0.2333333333333333,0.2358732440973515,0.575
within,oryx,borderlinesmote_randomforest,6.0,19.0,69.0,7.0,0.195,0.45,0.7436363636363637,0.2463636363636364,0.2566666666666667,0.1689611982688937,0.2479085497835497
within,querydsl,borderlinesmote_randomforest,10.0,32.0,517.0,26.0,0.2099999999999999,0.2666666666666666,0.90093512565751,0.0716540035067212,0.2297619047619047,0.183716530770483,0.2651693855324147
within,retrofit,borderlinesmote_randomforest,23.0,22.0,28.0,25.0,0.5108333333333334,0.475,0.5177777777777778,0.4600000000000001,0.4749028749028749,0.0486435780471984,0.555420634920635
within,riptide,borderlinesmote_randomforest,3.0,6.0,42.0,5.0,0.1833333333333333,0.3,0.8099999999999999,0.1633333333333333,0.2166666666666666,0.15244760564807,0.4058333333333334
within,rxjava2-extras,borderlinesmote_randomforest,8.0,11.0,65.0,6.0,0.3916666666666666,0.6,0.8111111111111111,0.211111111111111,0.4633333333333332,0.371816448042186,0.5734722222222222
within,sawmill,borderlinesmote_randomforest,47.0,3.0,11.0,6.0,0.9466666666666668,0.8933333333333333,0.8642857142857142,0.7476190476190476,0.9107070707070708,0.6666259022351545,0.9763730158730158
within,search-highlighter,borderlinesmote_randomforest,12.0,8.0,18.0,9.0,0.5333333333333333,0.5833333333333333,0.64,0.42,0.55,0.2758418376202803,0.651111111111111
within,spring-boot,borderlinesmote_randomforest,2.0,4.0,12.0,2.0,0.15,0.2,0.7,0.3,0.1666666666666666,0.1,0.675
within,spring-ws,borderlinesmote_randomforest,59.0,36.0,23.0,35.0,0.6312914862914863,0.6288888888888888,0.53625,0.6220833333333333,0.624297385620915,0.0169577509869599,0.6458227590310923
within,struts,borderlinesmote_randomforest,0.0,2.0,99.0,4.0,0.0,0.0,0.9445454545454546,0.019090909090909,0.0,0.0,0.3261363636363636
within,timely,borderlinesmote_randomforest,18.0,9.0,15.0,14.0,0.7100000000000001,0.575,0.5966666666666666,0.4899999999999999,0.5988095238095237,0.2275787651496957,0.7827083333333333
within,unix4j,borderlinesmote_randomforest,6.0,8.0,60.0,3.0,0.4333333333333333,0.6,0.8607142857142858,0.1803571428571428,0.4833333333333333,0.4436182344797085,0.5416666666666666
within,vertexium,borderlinesmote_randomforest,50.0,8.0,13.0,13.0,0.8663095238095238,0.7880952380952381,0.7486111111111111,0.6875,0.8140392940392939,0.4205841233443231,0.908469387755102
within,wikidata-toolkit,borderlinesmote_randomforest,5.0,20.0,161.0,14.0,0.2083333333333333,0.25,0.8300000000000001,0.125,0.2233333333333333,0.1357186444588022,0.2526391663891664
within,total,bestModel,1401.0,1524.0,4612.0,1240.0,0.47897435897435897,0.5304808784551306,0.685086020280278,0.32888225240941776,0.5034135824649658,0.2744929495503042,0.4975973777820174
