,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,0.0,2.0,3.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0
1,0.0,3.0,2.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0
2,0.0,3.0,2.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0
3,0.0,2.0,3.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0
4,0.0,3.0,2.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0
5,0.0,4.0,1.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0
6,1.0,1.0,3.0,0.0,0.5,1.0,0.8,0.4,0.6666666666666666,0.6123724356957946
7,0.0,0.0,4.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0
8,1.0,2.0,2.0,0.0,0.3333333333333333,1.0,0.6,0.6,0.5,0.4082482904638631
9,0.0,0.0,4.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0
10,2.0,20.0,26.0,2.0,0.08333333333333333,0.2,0.5599999999999999,0.11666666666666665,0.10206207261596575,
