,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,48.0,25.0,0.0,0.0,0.6575342465753424,1.0,0.6575342465753424,1.0,0.7933884297520661,0.0
1,48.0,25.0,0.0,0.0,0.6575342465753424,1.0,0.6575342465753424,1.0,0.7933884297520661,0.0
2,48.0,25.0,0.0,0.0,0.6575342465753424,1.0,0.6575342465753424,1.0,0.7933884297520661,0.0
3,48.0,25.0,0.0,0.0,0.6575342465753424,1.0,0.6575342465753424,1.0,0.7933884297520661,0.0
4,48.0,25.0,0.0,0.0,0.6575342465753424,1.0,0.6575342465753424,1.0,0.7933884297520661,0.0
5,48.0,25.0,0.0,0.0,0.6575342465753424,1.0,0.6575342465753424,1.0,0.7933884297520661,0.0
6,47.0,25.0,0.0,0.0,0.6527777777777778,1.0,0.6527777777777778,1.0,0.7899159663865547,0.0
7,47.0,25.0,0.0,0.0,0.6527777777777778,1.0,0.6527777777777778,1.0,0.7899159663865547,0.0
8,47.0,25.0,0.0,0.0,0.6527777777777778,1.0,0.6527777777777778,1.0,0.7899159663865547,0.0
9,47.0,25.0,0.0,0.0,0.6527777777777778,1.0,0.6527777777777778,1.0,0.7899159663865547,0.0
10,476.0,250.0,0.0,0.0,0.6556316590563165,1.0,0.6556316590563165,0.7919994444058615,0.0,
