idProject,nameProject,productionClass,testCase,PR,SR,isTestRedundancy,isTestRedundancyManual
21,luwak,Benchmark,uk.co.flax.luwak.benchmark.testbenchmark.testbasicbenchmarking,0.0,0.0,False,False
21,luwak,Benchmark,uk.co.flax.luwak.benchmark.testbenchmark.testpresearcherbenchmarking,0.0,0.0,False,False
21,luwak,HighlightingMatcher,uk.co.flax.luwak.matchers.testhighlightingmatcher.testdisjunctionwithunorderednearspans,0.0,0.0,False,False
21,luwak,HighlightingMatcher,uk.co.flax.luwak.matchers.testhighlightingmatcher.testidenticalmatches,0.0,0.0,False,False
21,luwak,HighlightingMatcher,uk.co.flax.luwak.matchers.testhighlightingmatcher.testminshouldmatchquery,0.0,0.0,False,False
21,luwak,HighlightingMatcher,uk.co.flax.luwak.matchers.testhighlightingmatcher.testwildcardbooleanrewrites,0.0,0.0,False,False
21,luwak,QueryAnalyzer,uk.co.flax.luwak.termextractor.testqueryanalyzer.testdisjunctionswithanyclausesonlyreturnanytoken,0.0,0.0,False,False
21,luwak,QueryAnalyzer,uk.co.flax.luwak.termextractor.testqueryanalyzer.testnestedconjunctions,0.0,0.0,False,False
21,luwak,ConcurrentQueryLoader,uk.co.flax.luwak.testconcurrentqueryloader.testerrorhandling,0.0,0.0,False,False
21,luwak,ConcurrentQueryLoader,uk.co.flax.luwak.testconcurrentqueryloader.testloading,0.0,0.0,False,False
21,luwak,InputDocument,uk.co.flax.luwak.testinputdocument.testcannotaddreservedfieldname,0.0,0.0,False,False
21,luwak,Monitor,uk.co.flax.luwak.testmonitor.canclearthemonitor,0.3695578231292517,0.0,False,False
21,luwak,Monitor,uk.co.flax.luwak.testmonitor.candeletebyid,0.103493348273889,0.0,False,False
21,luwak,Monitor,uk.co.flax.luwak.testmonitor.matchstatisticsarereported,0.3679968464841653,0.0,False,False
21,luwak,Monitor,uk.co.flax.luwak.testmonitor.testdocumentbatching,0.0,0.0,False,False
21,luwak,Monitor,uk.co.flax.luwak.testmonitor.updatesoverwriteoldqueries,0.1006698114320777,0.0,False,False
21,luwak,QueryDecomposer,uk.co.flax.luwak.testquerydecomposer.testsimpledisjunctions,0.0324569024318444,0.0,False,False
21,luwak,QueryDecomposer,uk.co.flax.luwak.testquerydecomposer.testsinglevaluedconjunctions,0.1077828481510622,0.0,False,False
21,luwak,QueryDecomposer,uk.co.flax.luwak.testquerydecomposer.testsinglevaluedconjunctwithexclusions,0.1447890177262427,0.0,False,False
21,luwak,SlowLog,uk.co.flax.luwak.testslowlog.testslowlog,0.0,0.0,False,False
21,luwak,ForceNoBulkScoringQuery,uk.co.flax.luwak.util.testforcenobulkscoringquery.testrewrite,0.0,0.0,False,False
21,luwak,SpanRewriter,uk.co.flax.luwak.util.testspanrewriter.testmultitermqueryequals,0.0,0.0,False,False
21,luwak,SpanRewriter,uk.co.flax.luwak.util.testspanrewriter.testphrasequery,0.0,0.0,False,False
21,luwak,SpanRewriter,uk.co.flax.luwak.util.testspanrewriter.testtermsquerywithmultiplefields,0.0,0.0,False,False
