,idProject,nameProject,productionClass,testCase,NMC,isEagerTest,isEagerTestManual,prediction
71,20.0,jfreechart,LabelBlock,org.jfree.chart.block.labelblocktest.testserialization,0.0,False,True,False
72,20.0,jfreechart,ChartPanel,org.jfree.chart.chartpaneltest.test2502355_restoreautodomainbounds,0.0,False,True,False
74,20.0,jfreechart,ChartPanel,org.jfree.chart.chartpaneltest.test2502355_zoomoutboth,0.0,False,True,False
75,20.0,jfreechart,ChartPanel,org.jfree.chart.chartpaneltest.testgetlisteners,0.0,True,True,False
77,20.0,jfreechart,ChartRenderingInfo,org.jfree.chart.chartrenderinginfotest.testequals,0.0,False,False,False
78,20.0,jfreechart,CategoryItemEntity,org.jfree.chart.entity.categoryitementitytest.testcloning,0.0,False,False,False
81,20.0,jfreechart,CategoryLabelEntity,org.jfree.chart.entity.categorylabelentitytest.testserialization,0.0,False,False,True
83,20.0,jfreechart,PieSectionEntity,org.jfree.chart.entity.piesectionentitytest.testequals,0.0,False,True,True
85,20.0,jfreechart,XYItemEntity,org.jfree.chart.entity.xyitementitytest.testserialization,0.0,False,True,True
86,20.0,jfreechart,StandardURLTagFragmentGenerator,org.jfree.chart.imagemap.standardurltagfragmentgeneratortest.testgenerateurlfragment,0.0,True,False,True
90,20.0,jfreechart,JFreeChart,org.jfree.chart.jfreecharttest.testserialization2,0.0,False,False,False
92,20.0,jfreechart,BubbleXYItemLabelGenerator,org.jfree.chart.labels.bubblexyitemlabelgeneratortest.testcloning,0.0,False,False,True
93,20.0,jfreechart,BubbleXYItemLabelGenerator,org.jfree.chart.labels.bubblexyitemlabelgeneratortest.testserialization,0.0,False,False,True
95,20.0,jfreechart,IntervalCategoryItemLabelGenerator,org.jfree.chart.labels.intervalcategoryitemlabelgeneratortest.testhashcode,0.0,False,False,True
96,20.0,jfreechart,IntervalCategoryItemLabelGenerator,org.jfree.chart.labels.intervalcategoryitemlabelgeneratortest.testpubliccloneable,0.0,False,False,False
97,20.0,jfreechart,IntervalCategoryToolTipGenerator,org.jfree.chart.labels.intervalcategorytooltipgeneratortest.testhashcode,0.0,False,False,True
98,20.0,jfreechart,IntervalCategoryToolTipGenerator,org.jfree.chart.labels.intervalcategorytooltipgeneratortest.testserialization,0.0,False,False,False
99,20.0,jfreechart,ItemLabelAnchor,org.jfree.chart.labels.itemlabelanchortest.testserialization,0.0,False,False,False
101,20.0,jfreechart,MultipleXYSeriesLabelGenerator,org.jfree.chart.labels.multiplexyserieslabelgeneratortest.testpubliccloneable,0.0,False,False,False
104,20.0,jfreechart,StandardCategoryItemLabelGenerator,org.jfree.chart.labels.standardcategoryitemlabelgeneratortest.testpubliccloneable,0.0,False,False,False
108,20.0,jfreechart,StandardPieSectionLabelGenerator,org.jfree.chart.labels.standardpiesectionlabelgeneratortest.testhashcode,0.0,False,False,False
111,20.0,jfreechart,StandardPieToolTipGenerator,org.jfree.chart.labels.standardpietooltipgeneratortest.testpubliccloneable,0.0,False,False,False
112,20.0,jfreechart,StandardXYItemLabelGenerator,org.jfree.chart.labels.standardxyitemlabelgeneratortest.testcloning,0.0,False,True,True
114,20.0,jfreechart,StandardXYSeriesLabelGenerator,org.jfree.chart.labels.standardxyserieslabelgeneratortest.testhashcode,0.0,False,False,False
115,20.0,jfreechart,StandardXYToolTipGenerator,org.jfree.chart.labels.standardxytooltipgeneratortest.testhashcode,0.0,False,False,False
117,20.0,jfreechart,StandardXYZToolTipGenerator,org.jfree.chart.labels.standardxyztooltipgeneratortest.testcloning,0.0,False,False,True
121,20.0,jfreechart,LegendItem,org.jfree.chart.legenditemtest.testequals,0.0,False,True,False
122,20.0,jfreechart,LineNeedle,org.jfree.chart.needle.lineneedletest.testserialization,0.0,False,False,True
123,20.0,jfreechart,LongNeedle,org.jfree.chart.needle.longneedletest.testserialization,0.0,False,False,True
124,20.0,jfreechart,PlumNeedle,org.jfree.chart.needle.plumneedletest.testequals,0.0,False,False,False
126,20.0,jfreechart,WindNeedle,org.jfree.chart.needle.windneedletest.testcloning,0.0,False,False,False
127,20.0,jfreechart,WindNeedle,org.jfree.chart.needle.windneedletest.testequals,0.0,False,False,False
128,20.0,jfreechart,PaintMap,org.jfree.chart.paintmaptest.testequals,0.0,False,True,False
129,20.0,jfreechart,PaintMap,org.jfree.chart.paintmaptest.testgetpaint,0.0,False,True,False
130,20.0,jfreechart,PaintMap,org.jfree.chart.paintmaptest.testput,0.0,False,False,True
131,20.0,jfreechart,PaintMap,org.jfree.chart.paintmaptest.testserialization2,0.0,False,True,True
134,20.0,jfreechart,CategoryPlot,org.jfree.chart.plot.categoryplottest.testadddomainmarker,0.0,True,True,False
135,20.0,jfreechart,CategoryPlot,org.jfree.chart.plot.categoryplottest.testaddrangemarker,0.0,True,True,True
136,20.0,jfreechart,CategoryPlot,org.jfree.chart.plot.categoryplottest.testequals_objectlist4,0.0,False,True,True
139,20.0,jfreechart,CombinedDomainXYPlot,org.jfree.chart.plot.combineddomainxyplottest.testserialization,1.0,False,False,False
141,20.0,jfreechart,Crosshair,org.jfree.chart.plot.crosshairtest.testpubliccloneable,0.0,True,False,False
143,20.0,jfreechart,ArcDialFrame,org.jfree.chart.plot.dial.arcdialframetest.testequals,0.0,True,True,True
144,20.0,jfreechart,ArcDialFrame,org.jfree.chart.plot.dial.arcdialframetest.testhashcode,0.0,False,True,False
145,20.0,jfreechart,ArcDialFrame,org.jfree.chart.plot.dial.arcdialframetest.testserialization,0.0,False,False,True
147,20.0,jfreechart,DialCap,org.jfree.chart.plot.dial.dialcaptest.testcloning,0.0,False,True,False
148,20.0,jfreechart,DialCap,org.jfree.chart.plot.dial.dialcaptest.testequals,0.0,False,True,True
150,20.0,jfreechart,DialPlot,org.jfree.chart.plot.dial.dialplottest.testlayerlistener,0.0,False,True,False
151,20.0,jfreechart,DialPlot,org.jfree.chart.plot.dial.dialplottest.testscalelistener,0.0,False,True,False
152,20.0,jfreechart,DialPointer,org.jfree.chart.plot.dial.dialpointertest.testequalspin,0.0,False,False,True
155,20.0,jfreechart,DialPointer,org.jfree.chart.plot.dial.dialpointertest.testserialization2,0.0,False,False,False
157,20.0,jfreechart,DialValueIndicator,org.jfree.chart.plot.dial.dialvalueindicatortest.testserialization,0.0,False,False,False
158,20.0,jfreechart,StandardDialFrame,org.jfree.chart.plot.dial.standarddialframetest.testhashcode,0.0,False,True,True
160,20.0,jfreechart,FastScatterPlot,org.jfree.chart.plot.fastscatterplottest.testcloning,0.0,True,False,True
161,20.0,jfreechart,FastScatterPlot,org.jfree.chart.plot.fastscatterplottest.testequals,0.0,False,False,True
162,20.0,jfreechart,Marker,org.jfree.chart.plot.markertest.testgetsetlabelpaint,0.0,False,False,True
166,20.0,jfreechart,MultiplePiePlot,org.jfree.chart.plot.multiplepieplottest.testequals,0.0,True,True,False
169,20.0,jfreechart,PiePlot,org.jfree.chart.plot.pieplottest.testserialization,0.0,False,False,True
170,20.0,jfreechart,PlotOrientation,org.jfree.chart.plot.plotorientationtest.testequals,0.0,False,False,False
171,20.0,jfreechart,PlotOrientation,org.jfree.chart.plot.plotorientationtest.testserialization,0.0,False,True,False
173,20.0,jfreechart,PolarPlot,org.jfree.chart.plot.polarplottest.testgetlegenditems,0.0,False,True,True
174,20.0,jfreechart,PolarPlot,org.jfree.chart.plot.polarplottest.testgetlegenditems2,0.0,False,True,True
175,20.0,jfreechart,PolarPlot,org.jfree.chart.plot.polarplottest.testserialization,0.0,True,True,True
176,20.0,jfreechart,PolarPlot,org.jfree.chart.plot.polarplottest.testtranslatetojava2d_numberaxis,0.0,False,True,False
177,20.0,jfreechart,RingPlot,org.jfree.chart.plot.ringplottest.testcloning,0.0,False,True,True
180,20.0,jfreechart,SpiderWebPlot,org.jfree.chart.plot.spiderwebplottest.testgetlegenditems,0.0,True,True,False
181,20.0,jfreechart,ValueMarker,org.jfree.chart.plot.valuemarkertest.testequals,0.0,True,True,True
182,20.0,jfreechart,XYPlot,org.jfree.chart.plot.xyplottest.testaddrangemarker,0.0,True,True,False
186,20.0,jfreechart,XYPlot,org.jfree.chart.plot.xyplottest.testcloning_quadrantorigin,0.0,True,True,False
187,20.0,jfreechart,XYPlot,org.jfree.chart.plot.xyplottest.testcloning_quadrantpaint,0.0,True,True,False
189,20.0,jfreechart,XYPlot,org.jfree.chart.plot.xyplottest.testequals_objectlist4,0.0,False,True,False
190,20.0,jfreechart,XYPlot,org.jfree.chart.plot.xyplottest.testgetdatarange,0.0,False,True,False
192,20.0,jfreechart,XYPlot,org.jfree.chart.plot.xyplottest.testgetdomainaxisfordataset,0.0,False,True,True
194,20.0,jfreechart,XYPlot,org.jfree.chart.plot.xyplottest.testserialization1,0.0,False,True,False
195,20.0,jfreechart,XYPlot,org.jfree.chart.plot.xyplottest.testserialization4,0.0,False,True,False
197,20.0,jfreechart,AbstractCategoryItemRenderer,org.jfree.chart.renderer.category.abstractcategoryitemrenderertest.testcloning2,0.0,False,True,False
198,20.0,jfreechart,AbstractCategoryItemRenderer,org.jfree.chart.renderer.category.abstractcategoryitemrenderertest.testcloning_legenditemlabelgenerator,0.0,False,True,True
199,20.0,jfreechart,BarRenderer,org.jfree.chart.renderer.category.barrenderertest.testcloning,0.0,False,False,False
200,20.0,jfreechart,BarRenderer,org.jfree.chart.renderer.category.barrenderertest.testequals,0.0,True,True,False
203,20.0,jfreechart,BoxAndWhiskerRenderer,org.jfree.chart.renderer.category.boxandwhiskerrenderertest.testdrawwithnullmean,0.0,False,True,False
204,20.0,jfreechart,BoxAndWhiskerRenderer,org.jfree.chart.renderer.category.boxandwhiskerrenderertest.testdrawwithnullminoutlier,0.0,False,True,True
209,20.0,jfreechart,DefaultCategoryItemRenderer,org.jfree.chart.renderer.category.defaultcategoryitemrenderertest.testequals,0.0,False,False,True
211,20.0,jfreechart,GanttRenderer,org.jfree.chart.renderer.category.ganttrenderertest.testcloning,0.0,False,False,True
215,20.0,jfreechart,GroupedStackedBarRenderer,org.jfree.chart.renderer.category.groupedstackedbarrenderertest.testcloning,0.0,False,False,False
216,20.0,jfreechart,GroupedStackedBarRenderer,org.jfree.chart.renderer.category.groupedstackedbarrenderertest.testserialization,0.0,False,False,True
217,20.0,jfreechart,IntervalBarRenderer,org.jfree.chart.renderer.category.intervalbarrenderertest.testcloning,0.0,False,False,False
221,20.0,jfreechart,IntervalBarRenderer,org.jfree.chart.renderer.category.intervalbarrenderertest.testserialization,0.0,False,False,True
222,20.0,jfreechart,LayeredBarRenderer,org.jfree.chart.renderer.category.layeredbarrenderertest.testcloning,0.0,False,False,False
227,20.0,jfreechart,MinMaxCategoryRenderer,org.jfree.chart.renderer.category.minmaxcategoryrenderertest.testequals,0.0,False,True,False
231,20.0,jfreechart,ScatterRenderer,org.jfree.chart.renderer.category.scatterrenderertest.testpubliccloneable,0.0,True,False,True
232,20.0,jfreechart,ScatterRenderer,org.jfree.chart.renderer.category.scatterrenderertest.testserialization,0.0,False,False,True
233,20.0,jfreechart,StackedAreaRenderer,org.jfree.chart.renderer.category.stackedarearenderertest.testequals,0.0,False,True,True
234,20.0,jfreechart,StackedAreaRenderer,org.jfree.chart.renderer.category.stackedarearenderertest.testfindrangebounds,0.0,True,True,True
237,20.0,jfreechart,StandardBarPainter,org.jfree.chart.renderer.category.standardbarpaintertest.testhashcode,0.0,False,True,False
238,20.0,jfreechart,StatisticalBarRenderer,org.jfree.chart.renderer.category.statisticalbarrenderertest.testcloning,0.0,True,False,False
240,20.0,jfreechart,StatisticalBarRenderer,org.jfree.chart.renderer.category.statisticalbarrenderertest.testdrawwithnulldeviationvertical,0.0,False,True,True
241,20.0,jfreechart,StatisticalBarRenderer,org.jfree.chart.renderer.category.statisticalbarrenderertest.testserialization,0.0,False,False,True
243,20.0,jfreechart,StatisticalLineAndShapeRenderer,org.jfree.chart.renderer.category.statisticallineandshaperenderertest.testfindrangebounds,0.0,True,False,True
244,20.0,jfreechart,StatisticalLineAndShapeRenderer,org.jfree.chart.renderer.category.statisticallineandshaperenderertest.testpubliccloneable,0.0,False,False,False
245,20.0,jfreechart,WaterfallBarRenderer,org.jfree.chart.renderer.category.waterfallbarrenderertest.testequals,0.0,False,False,True
251,20.0,jfreechart,CandlestickRenderer,org.jfree.chart.renderer.xy.candlestickrenderertest.testcloning,0.0,False,False,False
254,20.0,jfreechart,ClusteredXYBarRenderer,org.jfree.chart.renderer.xy.clusteredxybarrenderertest.testcloning,0.0,False,False,True
255,20.0,jfreechart,DeviationRenderer,org.jfree.chart.renderer.xy.deviationrenderertest.testequals,0.0,False,False,False
257,20.0,jfreechart,GradientXYBarPainter,org.jfree.chart.renderer.xy.gradientxybarpaintertest.testserialization,0.0,False,False,False
258,20.0,jfreechart,HighLowRenderer,org.jfree.chart.renderer.xy.highlowrenderertest.testcloning,0.0,False,True,False
265,20.0,jfreechart,VectorRenderer,org.jfree.chart.renderer.xy.vectorrenderertest.testserialization,0.0,False,False,False
270,20.0,jfreechart,XYBarRenderer,org.jfree.chart.renderer.xy.xybarrenderertest.testfindrangebounds,0.0,False,True,False
271,20.0,jfreechart,XYBlockRenderer,org.jfree.chart.renderer.xy.xyblockrenderertest.testbug1766646a,0.0,False,True,False
280,20.0,jfreechart,XYDotRenderer,org.jfree.chart.renderer.xy.xydotrenderertest.testpubliccloneable,0.0,False,False,True
281,20.0,jfreechart,XYDotRenderer,org.jfree.chart.renderer.xy.xydotrenderertest.testserialization,0.0,False,False,False
285,20.0,jfreechart,XYLineAndShapeRenderer,org.jfree.chart.renderer.xy.xylineandshaperenderertest.testfindrangebounds,0.0,True,True,False
287,20.0,jfreechart,XYShapeRenderer,org.jfree.chart.renderer.xy.xyshaperenderertest.testequals,0.0,True,True,False
289,20.0,jfreechart,XYShapeRenderer,org.jfree.chart.renderer.xy.xyshaperenderertest.testserialization,0.0,False,False,False
290,20.0,jfreechart,XYSplineRenderer,org.jfree.chart.renderer.xy.xysplinerenderertest.testcloning,0.0,False,True,True
291,20.0,jfreechart,XYSplineRenderer,org.jfree.chart.renderer.xy.xysplinerenderertest.testhashcode,0.0,False,True,True
294,20.0,jfreechart,CompositeTitle,org.jfree.chart.title.compositetitletest.testcloning,0.0,False,True,True
295,20.0,jfreechart,CompositeTitle,org.jfree.chart.title.compositetitletest.testequals,0.0,False,True,False
298,20.0,jfreechart,LegendGraphic,org.jfree.chart.title.legendgraphictest.testequals,0.0,False,True,False
299,20.0,jfreechart,LegendGraphic,org.jfree.chart.title.legendgraphictest.testserialization,0.0,False,True,False
300,20.0,jfreechart,LegendTitle,org.jfree.chart.title.legendtitletest.testserialization,0.0,False,False,False
305,20.0,jfreechart,TimeSeriesURLGenerator,org.jfree.chart.urls.timeseriesurlgeneratortest.testgenerateurl,0.0,False,False,True
309,20.0,jfreechart,LogFormat,org.jfree.chart.util.logformattest.testequals,0.0,False,False,True
311,20.0,jfreechart,RelativeDateFormat,org.jfree.chart.util.relativedateformattest.testformat,0.0,True,False,True
312,20.0,jfreechart,RelativeDateFormat,org.jfree.chart.util.relativedateformattest.testnegative,0.0,False,False,False
313,20.0,jfreechart,CategoryToPieDataset,org.jfree.data.category.categorytopiedatasettest.testserialization,0.0,False,True,False
316,20.0,jfreechart,DefaultCategoryDataset,org.jfree.data.category.defaultcategorydatasettest.testincrementvalue,0.0,False,False,False
319,20.0,jfreechart,DefaultIntervalCategoryDataset,org.jfree.data.category.defaultintervalcategorydatasettest.testcloning2,0.0,False,False,True
320,20.0,jfreechart,DefaultIntervalCategoryDataset,org.jfree.data.category.defaultintervalcategorydatasettest.testgetcategorycount,0.0,False,False,False
321,20.0,jfreechart,DefaultIntervalCategoryDataset,org.jfree.data.category.defaultintervalcategorydatasettest.testgetrowindex,0.0,False,False,False
322,20.0,jfreechart,DefaultIntervalCategoryDataset,org.jfree.data.category.defaultintervalcategorydatasettest.testgetseriesindex,0.0,False,False,False
323,20.0,jfreechart,DefaultIntervalCategoryDataset,org.jfree.data.category.defaultintervalcategorydatasettest.testgetvalue,0.0,False,True,False
325,20.0,jfreechart,SlidingCategoryDataset,org.jfree.data.category.slidingcategorydatasettest.testgetcolumnindex,0.0,False,True,False
330,20.0,jfreechart,DefaultKeyedValues2D,org.jfree.data.defaultkeyedvalues2dtest.testremovevalue,0.0,False,False,True
333,20.0,jfreechart,DefaultKeyedValues,org.jfree.data.defaultkeyedvaluestest.testgetkeys,0.0,False,False,True
336,20.0,jfreechart,DefaultKeyedValues,org.jfree.data.defaultkeyedvaluestest.testsortbykeydescending,0.0,False,False,False
338,20.0,jfreechart,DefaultKeyedValue,org.jfree.data.defaultkeyedvaluetest.testconstructor,0.0,False,False,False
340,20.0,jfreechart,LineFunction2D,org.jfree.data.function.linefunction2dtest.testserialization,0.0,False,False,False
343,20.0,jfreechart,SlidingGanttCategoryDataset,org.jfree.data.gantt.slidingganttcategorydatasettest.testserialization,0.0,False,True,False
345,20.0,jfreechart,TaskSeriesCollection,org.jfree.data.gantt.taskseriescollectiontest.testequals,0.0,False,False,False
346,20.0,jfreechart,TaskSeriesCollection,org.jfree.data.gantt.taskseriescollectiontest.testgetrowindex,1.0,False,False,False
347,20.0,jfreechart,TaskSeriesCollection,org.jfree.data.gantt.taskseriescollectiontest.testgetstartvalue,2.0,False,False,False
348,20.0,jfreechart,TaskSeriesCollection,org.jfree.data.gantt.taskseriescollectiontest.testgetstartvalue2,2.0,False,False,False
349,20.0,jfreechart,TaskSeriesCollection,org.jfree.data.gantt.taskseriescollectiontest.testgetsubintervalcount,1.0,False,False,True
351,20.0,jfreechart,TaskSeries,org.jfree.data.gantt.taskseriestest.testequals,0.0,False,False,False
353,20.0,jfreechart,Task,org.jfree.data.gantt.tasktest.testcloning,0.0,False,True,True
354,20.0,jfreechart,DatasetGroup,org.jfree.data.general.datasetgrouptest.testserialization,0.0,True,False,True
356,20.0,jfreechart,DatasetUtils,org.jfree.data.general.datasetutilstest.testbug2849731_2,0.0,False,True,True
359,20.0,jfreechart,DatasetUtils,org.jfree.data.general.datasetutilstest.testfindmaximumrangevalue,2.0,False,True,False
363,20.0,jfreechart,DatasetUtils,org.jfree.data.general.datasetutilstest.testiteraterangebounds_categorydataset,1.0,False,False,True
366,20.0,jfreechart,DefaultHeatMapDataset,org.jfree.data.general.defaultheatmapdatasettest.testgeneral,0.0,False,False,False
371,20.0,jfreechart,DefaultKeyedValuesDataset,org.jfree.data.general.defaultkeyedvaluesdatasettest.testcloning,0.0,False,True,False
372,20.0,jfreechart,DefaultPieDataset,org.jfree.data.general.defaultpiedatasettest.testgetkey,0.0,False,False,False
373,20.0,jfreechart,KeyedObjects2D,org.jfree.data.keyedobjects2dtest.testgetvaluebyindex,0.0,False,False,True
374,20.0,jfreechart,KeyedObjects2D,org.jfree.data.keyedobjects2dtest.testgetvaluebykey,0.0,False,False,True
377,20.0,jfreechart,KeyedObjects2D,org.jfree.data.keyedobjects2dtest.testremoverowbykey,0.0,False,False,False
378,20.0,jfreechart,KeyedObjects,org.jfree.data.keyedobjectstest.testcloning,0.0,False,False,True
380,20.0,jfreechart,KeyedObjects,org.jfree.data.keyedobjectstest.testgetobject,0.0,False,False,False
383,20.0,jfreechart,KeyToGroupMap,org.jfree.data.keytogroupmaptest.testequals,0.0,False,False,True
387,20.0,jfreechart,RangeType,org.jfree.data.rangetypetest.testequals,0.0,False,False,False
395,20.0,jfreechart,DefaultStatisticalCategoryDataset,org.jfree.data.statistics.defaultstatisticalcategorydatasettest.testadd,0.0,False,False,False
397,20.0,jfreechart,DefaultStatisticalCategoryDataset,org.jfree.data.statistics.defaultstatisticalcategorydatasettest.testgetrangebounds2,0.0,False,False,True
398,20.0,jfreechart,DefaultStatisticalCategoryDataset,org.jfree.data.statistics.defaultstatisticalcategorydatasettest.testremove,0.0,False,False,False
400,20.0,jfreechart,DefaultStatisticalCategoryDataset,org.jfree.data.statistics.defaultstatisticalcategorydatasettest.testserialization2,0.0,False,False,False
401,20.0,jfreechart,HistogramBin,org.jfree.data.statistics.histogrambintest.testserialization,0.0,False,False,False
404,20.0,jfreechart,MeanAndStandardDeviation,org.jfree.data.statistics.meanandstandarddeviationtest.testequals,0.0,False,True,False
405,20.0,jfreechart,Regression,org.jfree.data.statistics.regressiontest.testolsregression1b,1.0,False,True,False
406,20.0,jfreechart,Regression,org.jfree.data.statistics.regressiontest.testpowerregression1a,1.0,False,False,False
408,20.0,jfreechart,SimpleHistogramBin,org.jfree.data.statistics.simplehistogrambintest.testequals,0.0,False,True,False
411,20.0,jfreechart,SimpleHistogramDataset,org.jfree.data.statistics.simplehistogramdatasettest.testcloning,0.0,False,True,True
412,20.0,jfreechart,SimpleHistogramDataset,org.jfree.data.statistics.simplehistogramdatasettest.testequals,0.0,False,False,True
417,20.0,jfreechart,DateRange,org.jfree.data.time.daterangetest.testimmutable,0.0,False,True,False
418,20.0,jfreechart,DateRange,org.jfree.data.time.daterangetest.testserialization,0.0,False,False,False
420,20.0,jfreechart,Day,org.jfree.data.time.daytest.testdateconstructor2,0.0,False,True,False
422,20.0,jfreechart,Day,org.jfree.data.time.daytest.testgetfirstmillisecond,0.0,True,True,False
423,20.0,jfreechart,Hour,org.jfree.data.time.hourtest.testgetlastmillisecondwithtimezone,0.0,False,True,False
424,20.0,jfreechart,Hour,org.jfree.data.time.hourtest.testhashcode,0.0,True,True,True
427,20.0,jfreechart,Hour,org.jfree.data.time.hourtest.testserialization,0.0,False,False,False
428,20.0,jfreechart,Millisecond,org.jfree.data.time.millisecondtest.test943985,0.0,False,False,False
430,20.0,jfreechart,Millisecond,org.jfree.data.time.millisecondtest.testequalsself,0.0,False,False,False
431,20.0,jfreechart,Minute,org.jfree.data.time.minutetest.testdateconstructor1,0.0,False,True,False
433,20.0,jfreechart,Minute,org.jfree.data.time.minutetest.testgetstart,0.0,False,True,False
434,20.0,jfreechart,Month,org.jfree.data.time.monthtest.testdateconstructor2,0.0,False,True,False
436,20.0,jfreechart,Month,org.jfree.data.time.monthtest.testequalsself,0.0,False,False,True
437,20.0,jfreechart,Month,org.jfree.data.time.monthtest.testgetend,0.0,True,True,True
438,20.0,jfreechart,Month,org.jfree.data.time.monthtest.testgetfirstmillisecondwithcalendar,0.0,False,True,True
442,20.0,jfreechart,Month,org.jfree.data.time.monthtest.testparsemonth,0.0,False,True,True
443,20.0,jfreechart,OHLCItem,org.jfree.data.time.ohlc.ohlcitemtest.testconstructor1,0.0,False,False,False
444,20.0,jfreechart,OHLCItem,org.jfree.data.time.ohlc.ohlcitemtest.testserialization,0.0,False,False,False
447,20.0,jfreechart,OHLCSeries,org.jfree.data.time.ohlc.ohlcseriestest.testserialization,0.0,False,False,False
448,20.0,jfreechart,OHLC,org.jfree.data.time.ohlc.ohlctest.testcloning,0.0,False,False,True
449,20.0,jfreechart,OHLC,org.jfree.data.time.ohlc.ohlctest.testequals,0.0,False,False,False
450,20.0,jfreechart,Quarter,org.jfree.data.time.quartertest.testconstructor,0.0,True,False,True
451,20.0,jfreechart,Quarter,org.jfree.data.time.quartertest.testequalsself,0.0,False,False,False
452,20.0,jfreechart,Quarter,org.jfree.data.time.quartertest.testgetfirstmillisecond,0.0,True,True,True
455,20.0,jfreechart,Quarter,org.jfree.data.time.quartertest.testgetserialindex,0.0,False,False,True
457,20.0,jfreechart,Second,org.jfree.data.time.secondtest.testdateconstructor2,0.0,False,True,False
