Type,Project,ModelBalance,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
within,hadoop,borderlinesmote_randomsearch_multilayerperceptron,140.0,382.0,1735.0,115.0,0.26899109020494866,0.5492307692307692,0.7904726447541042,0.22007233273056057,0.3566856163736324,0.27570723724985724,0.2701240557281053
within,hadoop,randomover_randomsearch_randomforest,139.0,382.0,1735.0,116.0,0.2659262539596793,0.544923076923077,0.7900560224089637,0.2196415274970748,0.35578171818421195,0.2720884184050117,0.2577910998907617
within,hadoop,randomover_decisiontree,138.0,382.0,1735.0,117.0,0.263323128690896,0.5407692307692308,0.789639400063823,0.21921426798567528,0.352562490416071,0.26852475822917066,0.2602970290342911
within,hadoop,randomover_randomsearch_decisiontree,138.0,386.0,1731.0,117.0,0.26267439032615064,0.5409230769230771,0.7879516363507428,0.2209020316987554,0.35190932464066066,0.2672752538835069,0.2504003806520105
within,hadoop,adasyn_randomsearch_svm,136.0,360.0,1757.0,119.0,0.27493979340635033,0.5333846153846153,0.798055171435663,0.20910364145658264,0.36096628361066113,0.276971827458374,0.29038324548898414
within,hadoop,randomover_randomforest,136.0,386.0,1731.0,119.0,0.25847866670512454,0.5329230769230769,0.7871077544942029,0.2200581498422154,0.3468119620964575,0.26091082689496337,0.2532655831587455
within,admiral,nearmissunder3_randomsearch_naivebayes,135.0,291.0,0.0,0.0,0.3168327796234773,1.0,0.3168327796234773,1.0,0.48113351560719975,0.0,0.5981641869191501
within,admiral,nearmissunder3_randomsearch_svm,134.0,291.0,0.0,1.0,0.31514869135402324,0.9923076923076923,0.3144518272425249,0.9976190476190476,0.47830523277891696,-0.02332573806517552,0.5981641869191501
within,admiral,nearmissunder3_svm,134.0,291.0,0.0,1.0,0.31514869135402324,0.9923076923076923,0.3144518272425249,0.9976190476190476,0.47830523277891696,-0.02332573806517552,0.5981641869191501
within,admiral,randomover_randomsearch_multilayerperceptron,134.0,291.0,0.0,1.0,0.31514869135402324,0.9923076923076923,0.3144518272425249,0.9976190476190476,0.47830523277891696,-0.02332573806517552,0.4584069336316926
within,admiral,nearmissunder3_randomsearch_multilayerperceptron,133.0,290.0,1.0,2.0,0.31431812656997,0.9851648351648352,0.3144518272425249,0.99296788482835,0.47648819017240074,-0.03481265808129475,0.6192775102972818
within,admiral,nearmissunder1_multilayerperceptron,132.0,283.0,8.0,3.0,0.318077951543635,0.9774725274725276,0.32840531561461794,0.9742524916943521,0.47979380030025515,0.005194820931927455,0.6104137590524432
within,admiral,nearmissunder1_randomsearch_multilayerperceptron,132.0,289.0,2.0,3.0,0.3133336034357021,0.9774725274725276,0.3144518272425249,0.9882059800664452,0.4745022910812384,-0.04824566615161937,0.5380120469366682
within,admiral,nearmissunder3_randomforest,132.0,285.0,6.0,3.0,0.3165653782783675,0.9774725274725276,0.3237541528239203,0.9789036544850498,0.47810789600263287,-0.01699053295538553,0.5981641869191501
within,admiral,nearmissunder3_randomsearch_adaboost,132.0,285.0,6.0,3.0,0.3165653782783675,0.9774725274725276,0.3237541528239203,0.9789036544850498,0.47810789600263287,-0.01699053295538553,0.6481641869191501
within,admiral,randomunder_randomsearch_multilayerperceptron,132.0,290.0,1.0,3.0,0.31257866731491235,0.9780219780219781,0.3121262458471761,0.9906423034330011,0.4736629452418926,-0.04495587083630011,0.5380120469366682
within,admiral,nearmissunder2_randomsearch_multilayerperceptron,131.0,289.0,2.0,4.0,0.31164951516624806,0.9703296703296702,0.3121262458471761,0.9858803986710963,0.47171008328903064,-0.05782524356191419,0.5115004190296915
within,admiral,nearmissunder3_adaboost,131.0,284.0,7.0,4.0,0.3157523701482862,0.9703296703296704,0.3237541528239203,0.9742524916943521,0.4762554088671268,-0.02717071443623712,0.5981641869191501
within,admiral,nearmissunder3_decisiontree,131.0,284.0,7.0,4.0,0.3157523701482862,0.9703296703296704,0.3237541528239203,0.9742524916943521,0.4762554088671268,-0.02717071443623712,0.5981641869191501
within,admiral,nearmissunder3_multilayerperceptron,131.0,284.0,7.0,4.0,0.3157523701482862,0.9703296703296704,0.3237541528239203,0.9742524916943521,0.4762554088671268,-0.02717071443623712,0.5949163023994886
within,admiral,nearmissunder3_randomsearch_decisiontree,131.0,284.0,7.0,4.0,0.3157523701482862,0.9703296703296704,0.3237541528239203,0.9742524916943521,0.4762554088671268,-0.02717071443623712,0.5981641869191501
within,admiral,nearmissunder3_randomsearch_randomforest,131.0,285.0,6.0,4.0,0.3149974340274964,0.9703296703296704,0.3213732004429678,0.9766334440753045,0.475379987991706,-0.037627079775798565,0.5981074654217026
within,admiral,adasyn_randomsearch_multilayerperceptron,130.0,282.0,9.0,5.0,0.3156011128217594,0.9631868131868131,0.32607973421926906,0.9672757475083056,0.47521644782816586,-0.02196817826548083,0.6452080129577902
within,hadoop,adasyn_svm,130.0,332.0,1785.0,125.0,0.2801898228278597,0.51,0.8073325532744743,0.19477005992270327,0.3594049784619444,0.27515529245001086,0.28944181529974145
within,hadoop,adasyn_randomsearch_adaboost,129.0,371.0,1746.0,126.0,0.25644838994361663,0.5058461538461538,0.7904655533099316,0.21078608658653333,0.33500598457415753,0.249565836157083,0.3425010549314665
within,hadoop,randomover_svm,128.0,316.0,1801.0,127.0,0.2893900228046569,0.502,0.8132414991312981,0.1871733503527994,0.3642784089632467,0.28028053930490515,0.28915357156517707
within,hadoop,randomunder_randomsearch_svm,126.0,332.0,1785.0,129.0,0.2747024452749741,0.4943076923076923,0.8056483352834803,0.1930787504875368,0.35157770485620166,0.26430994748460723,0.2857211339334427
within,hadoop,borderlinesmote_multilayerperceptron,124.0,333.0,1784.0,131.0,0.2725509057851865,0.4861538461538462,0.8043807396376274,0.1926798567528277,0.3446099219231785,0.25834318213781243,0.24758249349250475
within,hadoop,randomover_randomsearch_svm,124.0,318.0,1799.0,131.0,0.27518209316484005,0.4866153846153846,0.8107080807006348,0.18633124135730242,0.3458598857099876,0.26341308389640805,0.2872393593923694
within,hadoop,adasyn_randomsearch_multilayerperceptron,123.0,346.0,1771.0,132.0,0.26086757045788894,0.4826153846153846,0.7984735666418465,0.1977431478920682,0.33497683683215285,0.24685116619426511,0.25047625983419863
within,admiral,nearmissunder1_randomsearch_adaboost,121.0,256.0,35.0,14.0,0.3872970855954406,0.8994505494505495,0.3656699889258029,0.8859357696566998,0.4478409407356776,0.050751295838784335,0.6096805727832387
within,admiral,nearmissunder2_adaboost,121.0,256.0,35.0,14.0,0.3872970855954406,0.8928571428571429,0.36661129568106315,0.8836655592469546,0.4479491658439027,0.029660943174965503,0.5539576749588094
within,admiral,nearmissunder2_randomforest,121.0,256.0,35.0,14.0,0.3872970855954406,0.8928571428571429,0.36661129568106315,0.8836655592469546,0.4479491658439027,0.029660943174965503,0.5340680117764633
within,admiral,nearmissunder2_randomsearch_adaboost,121.0,256.0,35.0,14.0,0.3872970855954406,0.8928571428571429,0.36661129568106315,0.8836655592469546,0.4479491658439027,0.029660943174965503,0.6067160954001567
within,admiral,nearmissunder1_randomsearch_randomforest,120.0,256.0,35.0,15.0,0.3856129973259866,0.8917582417582418,0.3632890365448505,0.8835548172757475,0.4450126579073947,0.027425557773608823,0.656182850992834
within,admiral,nearmissunder2_decisiontree,120.0,255.0,36.0,15.0,0.3864840774653594,0.8857142857142858,0.36661129568106315,0.8790143964562569,0.4460966787083967,0.019480761694113915,0.5539576749588094
within,admiral,nearmissunder3_naivebayes,120.0,263.0,28.0,15.0,0.28259055181913945,0.8923076923076924,0.3470099667774086,0.8999446290143964,0.4291824257613731,-0.034046863413553466,0.6005153798069689
within,admiral,nearmissunder2_multilayerperceptron,119.0,254.0,37.0,16.0,0.28720390027820536,0.8851648351648352,0.3656699889258029,0.8766334440753045,0.4334992761109941,0.028520558997102975,0.6063810571569263
within,admiral,nearmissunder2_randomsearch_decisiontree,119.0,255.0,36.0,16.0,0.28648407746535937,0.8780219780219781,0.3642303433001107,0.8766334440753045,0.43181096442268235,-0.0038449763710616037,0.5513019973031318
within,admiral,nearmissunder2_randomsearch_randomforest,119.0,255.0,36.0,16.0,0.28648407746535937,0.8780219780219781,0.3642303433001107,0.8766334440753045,0.43181096442268235,-0.0038449763710616037,0.6013019973031317
within,hadoop,borderlinesmote_adaboost,118.0,313.0,1804.0,137.0,0.27576247563587925,0.4633846153846154,0.8102879126334077,0.18171293833989288,0.34074313923427196,0.2535025249209818,0.2782997667427499
within,hadoop,adasyn_multilayerperceptron,114.0,321.0,1796.0,141.0,0.25829099026776825,0.44738461538461544,0.8052263943552104,0.18339892919192993,0.32376511161415683,0.23386558234636903,0.23120851750475696
within,hadoop,borderlinesmote_svm,109.0,266.0,1851.0,146.0,0.293577572004746,0.4283076923076923,0.8263092578803674,0.15809311066198634,0.33904776616199384,0.25648904704667475,0.28720023589424726
within,hadoop,nearmissunder1_randomsearch_svm,109.0,404.0,1713.0,146.0,0.20755411786493458,0.4281538461538462,0.7681133212778782,0.21628904726447545,0.27462516036364815,0.17478912803567842,0.2265163859748071
within,hadoop,borderlinesmote_randomsearch_svm,108.0,271.0,1846.0,147.0,0.2537429966514496,0.42400000000000004,0.8237829308938766,0.159775555791937,0.3123212230434923,0.23742574228973662,0.2816947112959957
within,admiral,borderlinesmote_randomsearch_multilayerperceptron,107.0,233.0,58.0,28.0,0.3499540825973044,0.7917582417582418,0.38737541528239205,0.7975636766334441,0.3924147489936963,-0.02444343076585386,0.44901417940971056
within,hadoop,adasyn_adaboost,105.0,303.0,1814.0,150.0,0.2542719280466269,0.41123076923076923,0.8090238627096408,0.1720029784065525,0.31035377552286686,0.21791568103412443,0.2252073970120108
within,hadoop,borderlinesmote_randomsearch_randomforest,105.0,290.0,1827.0,150.0,0.26588569616259716,0.41184615384615386,0.8145037761940219,0.16653370208843027,0.3187968247000293,0.22774504813468305,0.23904016629210073
within,hadoop,borderlinesmote_randomforest,104.0,292.0,1825.0,151.0,0.26267511466466165,0.40800000000000003,0.8132432719923411,0.1669538701556572,0.3152894162639445,0.22350772432829896,0.22808095415823876
within,hadoop,nearmissunder1_svm,104.0,392.0,1725.0,151.0,0.20936447654281318,0.4086153846153846,0.7710562706095097,0.20913732581640251,0.2753546132914831,0.16957731289923822,0.22277274289436858
within,hadoop,borderlinesmote_randomsearch_decisiontree,103.0,289.0,1828.0,152.0,0.2619011061744069,0.40430769230769226,0.814083608126795,0.1652731978867496,0.31326658955462905,0.22187480516673,0.21879043718181101
within,hadoop,borderlinesmote_decisiontree,101.0,290.0,1827.0,154.0,0.2577619596714504,0.39615384615384613,0.812819558203028,0.16484593837535014,0.3079928682237548,0.21525536002687534,0.2241565554177495
within,hadoop,randomunder_svm,100.0,241.0,1876.0,155.0,0.29263367842463767,0.3932307692307693,0.8330674041768604,0.1437400276566323,0.3268864690660489,0.2442394224182276,0.2884217850552431
within,hadoop,borderlinesmote_naivebayes,96.0,484.0,1633.0,159.0,0.26749829923337376,0.37723076923076926,0.7288160833953835,0.2446548239548984,0.24988090036383398,0.16434085192303055,0.2860509530804033
within,admiral,randomunder_multilayerperceptron,91.0,206.0,85.0,44.0,0.24065918483105095,0.6846153846153846,0.41212624584717605,0.6998338870431894,0.338244981139718,-0.06413235894490737,0.5639317020931153
within,admiral,randomunder_randomsearch_randomforest,91.0,206.0,85.0,44.0,0.24143437862950057,0.6846153846153846,0.41212624584717605,0.6998338870431894,0.33912217412217416,-0.05803585717391313,0.5642430433057206
within,admiral,randomover_randomsearch_randomforest,90.0,204.0,87.0,45.0,0.2165653782783675,0.6703296703296704,0.4152823920265781,0.6905869324473976,0.32719816980988775,-0.08976082832407775,0.4970101745484616
within,admiral,borderlinesmote_randomsearch_adaboost,80.0,174.0,117.0,55.0,0.23805202171623044,0.5994505494505494,0.4619047619047619,0.5975636766334441,0.2979166983114352,0.006072689547279039,0.5781644496011242
within,admiral,nearmissunder1_adaboost,80.0,174.0,117.0,55.0,0.288110093725522,0.5994505494505494,0.46184939091915833,0.5976190476190476,0.29878370167843854,0.003506930876705358,0.5335347673691406
within,admiral,nearmissunder1_randomforest,79.0,176.0,115.0,56.0,0.3339869810658239,0.5989010989010989,0.4539867109634551,0.6021594684385383,0.30569447608921296,-0.016487253850155204,0.5335347673691406
within,admiral,randomunder_randomsearch_adaboost,78.0,173.0,118.0,57.0,0.1864462631337277,0.5851648351648352,0.45957918050941304,0.5905869324473976,0.2827224627224627,-0.02435629274173331,0.6005626959540743
within,hadoop,adasyn_randomforest,74.0,242.0,1875.0,181.0,0.22005581430785748,0.28923076923076924,0.8216856362798284,0.13320214161614014,0.24468159702103592,0.15135879454669765,0.19040747840569766
within,hadoop,adasyn_randomsearch_randomforest,73.0,238.0,1879.0,182.0,0.21694562803255826,0.2855384615384615,0.8229496862035954,0.1310942098358331,0.24195652216068705,0.14914919563176685,0.1931535925937636
within,hadoop,adasyn_randomsearch_decisiontree,72.0,231.0,1886.0,183.0,0.22059162305074959,0.28123076923076923,0.8254795589121725,0.1277204552707159,0.24216622689364517,0.15050725937267348,0.17800767938794698
within,hadoop,adasyn_decisiontree,71.0,235.0,1882.0,184.0,0.21236450842301907,0.2773846153846154,0.8233698542708222,0.128986278055526,0.23535230262859078,0.14308831728438806,0.178495945207306
within,hadoop,randomover_naivebayes,68.0,161.0,1956.0,187.0,0.3030752220912404,0.2670769230769231,0.8532886572350458,0.0965500124100273,0.27896176963489133,0.20176318423753883,0.2905509926021164
within,hadoop,randomunder_naivebayes,67.0,173.0,1944.0,188.0,0.28940742675547426,0.2629230769230769,0.8478016523064922,0.10118958975995462,0.26765174175557477,0.18882471661610564,0.2712796764361302
within,admiral,nearmissunder1_decisiontree,66.0,148.0,143.0,69.0,0.30227966399265316,0.4989010989010989,0.4897009966777409,0.5045404208194906,0.25754632794106475,-0.02694361918971664,0.5335347673691406
within,admiral,nearmissunder1_randomsearch_decisiontree,66.0,148.0,143.0,69.0,0.30227966399265316,0.4989010989010989,0.4897009966777409,0.5045404208194906,0.25754632794106475,-0.02694361918971664,0.5327406664048752
within,hadoop,nearmissunder1_naivebayes,61.0,286.0,1831.0,194.0,0.1784720832038861,0.2393846153846154,0.7976190476190477,0.146312449030245,0.20274260413106596,0.09252459103640542,0.1829349285739883
within,wro4j,nearmissunder3_randomsearch_naivebayes,61.0,282.0,0.0,0.0,0.17781512605042019,1.0,0.17781512605042019,1.0,0.301869918699187,0.0,0.6582441463226827
within,wro4j,nearmissunder3_randomsearch_svm,60.0,253.0,29.0,1.0,0.19233859920750584,0.9857142857142858,0.259327731092437,0.9127731092436975,0.321522005453894,0.11526320128678806,0.6723123404802122
within,wro4j,nearmissunder3_svm,60.0,257.0,25.0,1.0,0.18990084156829887,0.9857142857142858,0.2477310924369748,0.9243697478991597,0.3181886721205607,0.09540982727106727,0.6723123404802122
within,wro4j,nearmissunder3_adaboost,59.0,237.0,45.0,2.0,0.19991356504287539,0.9666666666666668,0.30310924369747905,0.8629411764705883,0.330983340704703,0.14005183380368905,0.6514019637847311
within,wro4j,nearmissunder3_multilayerperceptron,59.0,244.0,38.0,2.0,0.1951900366555539,0.9666666666666668,0.28285714285714286,0.8831932773109245,0.324480548412437,0.12248616938543455,0.5753119684528658
within,wro4j,nearmissunder3_randomsearch_adaboost,59.0,272.0,10.0,2.0,0.1782103952692188,0.9666666666666668,0.20126050420168068,0.9647899159663865,0.30068243409706824,0.005247379254324012,0.7063051079307842
within,wro4j,nearmissunder3_randomsearch_multilayerperceptron,59.0,274.0,8.0,2.0,0.17752438906597123,0.9690476190476192,0.1951260504201681,0.97109243697479,0.29964769647696476,-0.003252461904843121,0.5976647412658627
within,wro4j,nearmissunder3_randomsearch_randomforest,59.0,271.0,11.0,2.0,0.17880913476501714,0.9666666666666668,0.20428571428571426,0.9617647058823529,0.3015296741484161,0.009019365989095748,0.5878185124477574
within,wro4j,adasyn_naivebayes,58.0,240.0,42.0,3.0,0.19502647709683305,0.9523809523809523,0.29159663865546215,0.8687394957983194,0.32345736553166893,0.1167272056554787,0.672527394243653
within,wro4j,nearmissunder3_randomforest,58.0,257.0,25.0,3.0,0.18503728119600332,0.95,0.24184873949579835,0.9183193277310926,0.30924461503408873,0.037038287917931456,0.6139160540806408
within,wro4j,nearmissunder3_naivebayes,57.0,239.0,43.0,4.0,0.19305067064522013,0.9357142857142857,0.2915126050420168,0.8629411764705883,0.3198063460911758,0.09458456723641759,0.6723123404802122
within,wro4j,nearmissunder3_decisiontree,56.0,237.0,45.0,5.0,0.1913802401302401,0.9190476190476191,0.29436974789915965,0.8542016806722691,0.31639258015806004,0.09034001479808247,0.6385765524530898
within,wro4j,nearmissunder3_randomsearch_decisiontree,56.0,248.0,34.0,5.0,0.18506962869866098,0.9166666666666667,0.26201680672268907,0.8863865546218488,0.30764705687306304,0.0035799115063608914,0.5199667878757321
within,incubator-dubbo,nearmissunder3_randomsearch_naivebayes,52.0,319.0,0.0,0.0,0.14011379800853488,1.0,0.14011379800853488,1.0,0.24565589449310382,0.0,0.496878471139307
within,wro4j,randomover_naivebayes,51.0,170.0,112.0,10.0,0.37882640029191755,0.8357142857142857,0.4749579831932772,0.6443697478991596,0.4286973226292111,0.2606051842506013,0.672527394243653
within,incubator-dubbo,nearmissunder1_randomsearch_multilayerperceptron,50.0,316.0,3.0,2.0,0.13597528449502133,0.96,0.14281650071123755,0.9864864864864865,0.23806258689979623,-0.030625000000000003,0.28121448128801074
within,incubator-dubbo,nearmissunder3_naivebayes,50.0,313.0,6.0,2.0,0.1376726726726727,0.9633333333333333,0.1508534850640114,0.9785917496443812,0.24073508359668314,-0.02356131588968331,0.496878471139307
within,incubator-dubbo,nearmissunder3_randomsearch_svm,50.0,315.0,4.0,2.0,0.1368790218790219,0.9633333333333333,0.14551920341394026,0.9839260312944524,0.23954460740620695,-0.03444989407754717,0.496878471139307
within,incubator-dubbo,nearmissunder3_svm,50.0,315.0,4.0,2.0,0.1368790218790219,0.9633333333333333,0.14551920341394026,0.9839260312944524,0.23954460740620695,-0.03444989407754717,0.496878471139307
