,idProject,nameProject,productionClass,testCase,NMC,isEagerTest,isEagerTestManual,prediction
59,36.0,unix4j,ArgsUtil,org.unix4j.util.argsutiltest.testgrepwithlongoptionnamedoperandanddefaultdelimitedoperand,2.0,False,False,True
60,36.0,unix4j,ArgsUtil,org.unix4j.util.argsutiltest.testgrepwithtwodefaultoperands,2.0,False,False,False
62,36.0,unix4j,DecimalNumberStringComparator,org.unix4j.util.decimalnumberstringcomparatortest.testdoubleminmaxvalue,0.0,True,False,False
66,36.0,unix4j,MonthStringComparator,org.unix4j.util.monthstringcomparatortest.testcompareus,0.0,False,True,True
67,36.0,unix4j,RelativePathBase,org.unix4j.util.relativepathbasetest.testrelativepath_3_indirectparent,0.0,False,False,False
68,36.0,unix4j,ScientificNumberStringComparator,org.unix4j.util.scientificnumberstringcomparatortest.testdoubleminmaxvalue,0.0,True,False,False
70,36.0,unix4j,ScientificNumberStringComparator,org.unix4j.util.scientificnumberstringcomparatortest.testrandomverylongintegerpairs,0.0,True,False,False
71,36.0,unix4j,StringUtil,org.unix4j.util.stringutiltest.findstartandendtrimnewlinechars,0.0,False,True,True
73,36.0,unix4j,StringUtil,org.unix4j.util.stringutiltest.testfixedlengthwithstringvalueandfiller,0.0,False,True,False
76,36.0,unix4j,VersionStringComparator,org.unix4j.util.versionstringcomparatortest.testprefixedversionstrings,0.0,True,False,False
