,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,1.0,5.0,0.0,0.0,0.16666666666666666,1.0,0.16666666666666666,1.0,0.2857142857142857,0.0
1,1.0,5.0,0.0,0.0,0.16666666666666666,1.0,0.16666666666666666,1.0,0.2857142857142857,0.0
2,1.0,5.0,0.0,0.0,0.16666666666666666,1.0,0.16666666666666666,1.0,0.2857142857142857,0.0
3,1.0,5.0,0.0,0.0,0.16666666666666666,1.0,0.16666666666666666,1.0,0.2857142857142857,0.0
4,1.0,5.0,0.0,0.0,0.16666666666666666,1.0,0.16666666666666666,1.0,0.2857142857142857,0.0
5,1.0,5.0,0.0,0.0,0.16666666666666666,1.0,0.16666666666666666,1.0,0.2857142857142857,0.0
6,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,6.0,50.0,0.0,0.0,0.1,0.6,0.1,0.17142857142857143,0.0,
