,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,1.0,10.0,8.0,1.0,0.09090909090909091,0.5,0.45,0.55,0.15384615384615385,-0.0335012605086404
1,0.0,12.0,6.0,2.0,0.0,0.0,0.3,0.6,0.0,-0.408248290463863
2,2.0,12.0,6.0,0.0,0.14285714285714285,1.0,0.4,0.7,0.25,0.21821789023599236
3,1.0,8.0,10.0,1.0,0.1111111111111111,0.5,0.55,0.45,0.1818181818181818,0.0335012605086404
4,2.0,9.0,9.0,0.0,0.18181818181818182,1.0,0.55,0.55,0.3076923076923077,0.30151134457776363
5,1.0,7.0,11.0,1.0,0.125,0.5,0.6,0.4,0.2,0.06804138174397717
6,2.0,11.0,7.0,0.0,0.15384615384615385,1.0,0.45,0.65,0.2666666666666667,0.24459979523511427
7,2.0,6.0,12.0,0.0,0.25,1.0,0.7,0.4,0.4,0.408248290463863
8,0.0,9.0,9.0,2.0,0.0,0.0,0.45,0.45,0.0,-0.30151134457776363
9,1.0,9.0,9.0,1.0,0.1,0.5,0.5,0.5,0.16666666666666669,0.0
10,12.0,93.0,87.0,8.0,0.11555416805416807,0.6,0.495,0.19266899766899767,0.05308590672150839,
