,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,48.0,85.0,74.0,31.0,0.3609022556390977,0.6075949367088608,0.5126050420168067,0.5588235294117647,0.4528301886792453,0.06923676341011976
1,35.0,86.0,73.0,44.0,0.2892561983471074,0.4430379746835443,0.453781512605042,0.5084033613445378,0.35000000000000003,-0.09216248135474732
2,42.0,74.0,85.0,36.0,0.3620689655172414,0.5384615384615384,0.5358649789029536,0.48945147679324896,0.4329896907216495,0.06866898915661525
3,37.0,69.0,90.0,41.0,0.3490566037735849,0.47435897435897434,0.5358649789029536,0.4472573839662447,0.40217391304347827,0.03817713044779888
4,43.0,80.0,79.0,35.0,0.34959349593495936,0.5512820512820513,0.5147679324894515,0.5189873417721519,0.42786069651741293,0.04527135425367744
5,40.0,76.0,83.0,38.0,0.3448275862068966,0.5128205128205128,0.5189873417721519,0.48945147679324896,0.4123711340206186,0.032742829266730444
6,46.0,86.0,73.0,32.0,0.3484848484848485,0.5897435897435898,0.5021097046413502,0.5569620253164557,0.4380952380952381,0.04622161816179296
7,50.0,75.0,84.0,28.0,0.4,0.6410256410256411,0.5654008438818565,0.5274261603375527,0.49261083743842365,0.15937104245349618
8,40.0,81.0,78.0,38.0,0.3305785123966942,0.5128205128205128,0.4978902953586498,0.510548523206751,0.4020100502512563,0.003183330623154349
9,35.0,73.0,86.0,43.0,0.32407407407407407,0.44871794871794873,0.510548523206751,0.45569620253164556,0.3763440860215054,-0.009813797985582639
10,416.0,785.0,805.0,366.0,0.3458842540374504,0.5319863680623175,0.5147821153777967,0.41872858347888275,0.03608967784330553,
