idProject,nameProject,productionClass,testCase,NRDB,NRF,isMysteryGuest,isMysteryGuestManual
36,unix4j,CommandBuilder,org.unix4j.builder.commandbuildertest.testechogrepnomatch,0.0,0.0,False,False
36,unix4j,CommandBuilder,org.unix4j.builder.commandbuildertest.testls,0.0,0.0,False,False
36,unix4j,CommandBuilder,org.unix4j.builder.commandbuildertest.testlsfile,0.0,1.0,True,False
36,unix4j,CommandBuilder,org.unix4j.builder.commandbuildertest.testlssortreverse,0.0,0.0,False,False
36,unix4j,CommandBuilder,org.unix4j.builder.commandbuildertest.testlsstarstarstarjava,0.0,0.0,False,False
36,unix4j,OptionSetDefinitionDataLoader,org.unix4j.codegen.optionsetdefinitiondataloadertest.testoptionsetdefinition,0.0,0.0,False,True
36,unix4j,SimpleLine,org.unix4j.line.simplelinetest.testnewlinelengthabovetwo,0.0,0.0,False,False
36,unix4j,SingleCharSequenceLine,org.unix4j.line.singlecharsequencelinetest.testcontentnull,0.0,0.0,False,False
36,unix4j,SingleCharSequenceLine,org.unix4j.line.singlecharsequencelinetest.testnewlinelengthabovetwo,0.0,0.0,False,False
36,unix4j,SingleCharSequenceLine,org.unix4j.line.singlecharsequencelinetest.testnewlinelengthnegative,0.0,0.0,False,False
36,unix4j,SingleCharSequenceLine,org.unix4j.line.singlecharsequencelinetest.testnewlinelengthnegativewithoffsetandlengths,0.0,0.0,False,False
36,unix4j,SingleCharSequenceLine,org.unix4j.line.singlecharsequencelinetest.testunixline,0.0,0.0,False,False
36,unix4j,LineOperation,org.unix4j.operation.lineoperationtest.testonlyevenlines,1.0,1.0,True,False
36,unix4j,CatCommand,org.unix4j.unix.cattest.testcat_numberlines,0.0,0.0,False,False
36,unix4j,CatCommand,org.unix4j.unix.cattest.testcat_numbernonblanklines,0.0,0.0,False,False
36,unix4j,CatCommand,org.unix4j.unix.cattest.testcat_squeezeemptylines,0.0,0.0,False,False
36,unix4j,CatCommand,org.unix4j.unix.cattest.testcat_squeezeemptylines_numberlines,0.0,0.0,False,False
36,unix4j,CatCommand,org.unix4j.unix.cattest.testcat_squeezeemptylines_numbernonblanklines,0.0,0.0,False,False
36,unix4j,CutCommand,org.unix4j.unix.cuttest.testcharactercut1,0.0,0.0,False,False
36,unix4j,CutCommand,org.unix4j.unix.cuttest.testcharactercut2,0.0,0.0,False,False
