idProject,nameProject,productionClass,testCase,NRDB,NRF,isMysteryGuest,isMysteryGuestManual
6,wikidata-toolkit,ClientConfiguration,org.wikidata.wdtk.client.clientconfigurationtest.testlocaldumpfileshort,0.0,6.0,True,False
6,wikidata-toolkit,ClientConfiguration,org.wikidata.wdtk.client.clientconfigurationtest.testofflinemodeargumentslong,0.0,0.0,False,False
6,wikidata-toolkit,ClientConfiguration,org.wikidata.wdtk.client.clientconfigurationtest.testquietargumentslong,0.0,0.0,False,False
6,wikidata-toolkit,ClientConfiguration,org.wikidata.wdtk.client.clientconfigurationtest.testreadconfigfile2,0.0,4.0,True,True
6,wikidata-toolkit,ClientConfiguration,org.wikidata.wdtk.client.clientconfigurationtest.testunknownaction,0.0,0.0,False,False
6,wikidata-toolkit,ClientConfiguration,org.wikidata.wdtk.client.clientconfigurationtest.testunknownarguments,0.0,0.0,False,False
6,wikidata-toolkit,Client,org.wikidata.wdtk.client.clienttest.testjsonoutput,0.0,0.0,False,False
6,wikidata-toolkit,Client,org.wikidata.wdtk.client.clienttest.testnonexistinglocaldump,0.0,1.0,True,False
6,wikidata-toolkit,Client,org.wikidata.wdtk.client.clienttest.testsitesaction,0.0,1.0,True,False
6,wikidata-toolkit,Client,org.wikidata.wdtk.client.clienttest.testwritereport,0.0,1.0,True,False
6,wikidata-toolkit,JsonSerializationAction,org.wikidata.wdtk.client.jsonserializationactiontest.testdefaults,0.0,0.0,False,False
6,wikidata-toolkit,JsonSerializationAction,org.wikidata.wdtk.client.jsonserializationactiontest.testjsonbz2output,0.0,1.0,True,False
6,wikidata-toolkit,JsonSerializationAction,org.wikidata.wdtk.client.jsonserializationactiontest.testjsongzipoutput,0.0,1.0,True,False
6,wikidata-toolkit,RdfSerializationAction,org.wikidata.wdtk.client.rdfserializationactiontest.testdefaults,0.0,0.0,False,False
6,wikidata-toolkit,DatamodelConverter,org.wikidata.wdtk.datamodel.helpers.datamodelconvertertest.testbrokenstatement,0.0,0.0,False,False
6,wikidata-toolkit,DatamodelConverter,org.wikidata.wdtk.datamodel.helpers.datamodelconvertertest.testgenerationfromotheritemdocument,0.0,0.0,False,False
6,wikidata-toolkit,DatamodelFilter,org.wikidata.wdtk.datamodel.helpers.datamodelfiltertest.testemptysitelinkfilterforitem,0.0,0.0,False,False
6,wikidata-toolkit,DatamodelFilter,org.wikidata.wdtk.datamodel.helpers.datamodelfiltertest.testpropertyfilterforitem,0.0,0.0,False,False
6,wikidata-toolkit,Datamodel,org.wikidata.wdtk.datamodel.helpers.datamodeltest.testgetclaim,0.0,0.0,False,False
6,wikidata-toolkit,Datamodel,org.wikidata.wdtk.datamodel.helpers.datamodeltest.testgetdatatypeid,0.0,0.0,False,False
6,wikidata-toolkit,Datamodel,org.wikidata.wdtk.datamodel.helpers.datamodeltest.testgetglobecoordinatesvalue,0.0,0.0,False,False
6,wikidata-toolkit,Datamodel,org.wikidata.wdtk.datamodel.helpers.datamodeltest.testgetlexemedocument,0.0,0.0,False,False
6,wikidata-toolkit,Datamodel,org.wikidata.wdtk.datamodel.helpers.datamodeltest.testgetquantityvaluenobounds,0.0,0.0,False,False
6,wikidata-toolkit,Datamodel,org.wikidata.wdtk.datamodel.helpers.datamodeltest.testgetquantityvaluenoboundsandunits,0.0,0.0,False,False
6,wikidata-toolkit,Datamodel,org.wikidata.wdtk.datamodel.helpers.datamodeltest.testgetquantityvaluenounit,0.0,0.0,False,False
6,wikidata-toolkit,Datamodel,org.wikidata.wdtk.datamodel.helpers.datamodeltest.testgetsomevaluesnak,0.0,0.0,False,False
6,wikidata-toolkit,Datamodel,org.wikidata.wdtk.datamodel.helpers.datamodeltest.testgettimevaluedate,0.0,0.0,False,False
6,wikidata-toolkit,Datamodel,org.wikidata.wdtk.datamodel.helpers.datamodeltest.testgetwikidatasenseid,0.0,0.0,False,False
6,wikidata-toolkit,ItemDocumentBuilder,org.wikidata.wdtk.datamodel.helpers.itemdocumentbuildertest.testdoublebuild,0.0,0.0,False,False
6,wikidata-toolkit,JsonSerializer,org.wikidata.wdtk.datamodel.helpers.jsonserializertest.testitemdocumenttojson,0.0,0.0,False,False
6,wikidata-toolkit,JsonSerializer,org.wikidata.wdtk.datamodel.helpers.jsonserializertest.testserializer,0.0,0.0,False,False
6,wikidata-toolkit,StatementBuilder,org.wikidata.wdtk.datamodel.helpers.statementbuildertest.testemptystatement,0.0,0.0,False,False
6,wikidata-toolkit,StatementBuilder,org.wikidata.wdtk.datamodel.helpers.statementbuildertest.testnovaluestatement,0.0,0.0,False,False
6,wikidata-toolkit,ClaimImpl,org.wikidata.wdtk.datamodel.implementation.claimimpltest.accesssnakgroups,0.0,0.0,False,False
6,wikidata-toolkit,ClaimImpl,org.wikidata.wdtk.datamodel.implementation.claimimpltest.equalitybasedoncontent,0.0,0.0,False,False
6,wikidata-toolkit,ClaimImpl,org.wikidata.wdtk.datamodel.implementation.claimimpltest.gettersworking,0.0,0.0,False,False
6,wikidata-toolkit,DataObjectFactoryImpl,org.wikidata.wdtk.datamodel.implementation.dataobjectfactoryimpltest.testgetitemdocument,0.0,0.0,False,False
6,wikidata-toolkit,DataObjectFactoryImpl,org.wikidata.wdtk.datamodel.implementation.dataobjectfactoryimpltest.testgetlexemeid,0.0,0.0,False,False
6,wikidata-toolkit,DataObjectFactoryImpl,org.wikidata.wdtk.datamodel.implementation.dataobjectfactoryimpltest.testgetpropertyid,0.0,0.0,False,False
6,wikidata-toolkit,DataObjectFactoryImpl,org.wikidata.wdtk.datamodel.implementation.dataobjectfactoryimpltest.testgettimevalue,0.0,0.0,False,False
6,wikidata-toolkit,DatatypeIdImpl,org.wikidata.wdtk.datamodel.implementation.datatypeidimpltest.equalitybasedoncontent,0.0,0.0,False,False
6,wikidata-toolkit,DatatypeIdImpl,org.wikidata.wdtk.datamodel.implementation.datatypeidimpltest.hashbasedoncontent,0.0,0.0,False,False
6,wikidata-toolkit,DatatypeIdImpl,org.wikidata.wdtk.datamodel.implementation.datatypeidimpltest.testiriforexternalid,0.0,0.0,False,False
6,wikidata-toolkit,DatatypeIdImpl,org.wikidata.wdtk.datamodel.implementation.datatypeidimpltest.testiriforinvalidtype,0.0,0.0,False,False
6,wikidata-toolkit,DatatypeIdImpl,org.wikidata.wdtk.datamodel.implementation.datatypeidimpltest.testiriforitem,0.0,0.0,False,False
6,wikidata-toolkit,DatatypeIdImpl,org.wikidata.wdtk.datamodel.implementation.datatypeidimpltest.testiriforquantity,0.0,0.0,False,False
6,wikidata-toolkit,DatatypeIdImpl,org.wikidata.wdtk.datamodel.implementation.datatypeidimpltest.testiriforstring,0.0,0.0,False,False
6,wikidata-toolkit,DatatypeIdImpl,org.wikidata.wdtk.datamodel.implementation.datatypeidimpltest.testirifortime,0.0,0.0,False,False
6,wikidata-toolkit,DatatypeIdImpl,org.wikidata.wdtk.datamodel.implementation.datatypeidimpltest.testjsonforgeoshape,0.0,0.0,False,False
6,wikidata-toolkit,DatatypeIdImpl,org.wikidata.wdtk.datamodel.implementation.datatypeidimpltest.testjsonforquantity,0.0,0.0,False,False
