idProject,nameProject,productionClass,testCase,NRDB,NRF,isMysteryGuest,isMysteryGuestManual
18,querydsl,AbstractEntity,com.querydsl.apt.domain.abstractentitytest.path_is_available,0.0,0.0,False,False
18,querydsl,Delegate,com.querydsl.apt.domain.delegatetest.simpleuser,0.0,0.0,False,False
18,querydsl,Delegate,com.querydsl.apt.domain.delegatetest.user,0.0,0.0,False,False
18,querydsl,Entity,com.querydsl.apt.domain.entitytest.inheritance,0.0,0.0,False,False
18,querydsl,Type,com.querydsl.apt.domain.p6.typetest.test,0.0,0.0,False,False
18,querydsl,Path,com.querydsl.apt.domain.pathtest.test,0.0,0.0,False,False
18,querydsl,RooEntities,com.querydsl.apt.domain.rooentitiestest.roojpaactiverecord,0.0,0.0,False,False
18,querydsl,RooEntities,com.querydsl.apt.domain.rooentitiestest.roojpaentity,0.0,0.0,False,False
18,querydsl,SimpleTypes,com.querydsl.apt.domain.simpletypestest.custom_comparableliteral,0.0,0.0,False,False
18,querydsl,SimpleTypes,com.querydsl.apt.domain.simpletypestest.skipped_field1,0.0,0.0,False,False
18,querydsl,SimpleTypes,com.querydsl.apt.domain.simpletypestest.skipped_field2,0.0,0.0,False,False
18,querydsl,EntityExtensions,com.querydsl.apt.entityextensionstest.getaptoptions,0.0,0.0,False,False
18,querydsl,GenericExporter,com.querydsl.apt.genericexportertest.execute,0.0,8.0,True,False
18,querydsl,IntegerExtensions,com.querydsl.apt.integerextensionstest.process,0.0,4.0,True,True
18,querydsl,QuerydslAnnotationProcessor,com.querydsl.apt.querydslannotationprocessortest.process_abstractclasses2,0.0,1.0,True,True
18,querydsl,QuerydslAnnotationProcessor,com.querydsl.apt.querydslannotationprocessortest.process_generic13test,0.0,1.0,True,True
18,querydsl,QuerydslAnnotationProcessor,com.querydsl.apt.querydslannotationprocessortest.process_inheritance2test,0.0,1.0,True,True
18,querydsl,QuerydslAnnotationProcessor,com.querydsl.apt.querydslannotationprocessortest.process_monitoredcompany,0.0,1.0,True,True
18,querydsl,QuerydslAnnotationProcessor,com.querydsl.apt.querydslannotationprocessortest.process_queryembedded4,0.0,1.0,True,True
18,querydsl,QuerydslAnnotationProcessor,com.querydsl.apt.querydslannotationprocessortest.rooannotationprocessor,0.0,1.0,True,True
18,querydsl,BeanSerializer,com.querydsl.codegen.beanserializertest.annotated_property,0.0,0.0,False,False
18,querydsl,BeanSerializer,com.querydsl.codegen.beanserializertest.annotated_property_not_serialized,0.0,0.0,False,False
18,querydsl,BeanSerializer,com.querydsl.codegen.beanserializertest.interfaces2,0.0,0.0,False,False
18,querydsl,CodegenModule,com.querydsl.codegen.codegenmoduletest.defaultprefix,0.0,0.0,False,False
18,querydsl,Delegate,com.querydsl.codegen.delegatetest.equals_object,0.0,0.0,False,False
18,querydsl,EmbeddableSerializer,com.querydsl.codegen.embeddableserializertest.correct_superclass,0.0,0.0,False,False
18,querydsl,EmbeddableSerializer,com.querydsl.codegen.embeddableserializertest.no_package,0.0,0.0,False,False
18,querydsl,EntitySerializer,com.querydsl.codegen.entityserializertest.correct_superclass,0.0,0.0,False,False
18,querydsl,EntitySerializer,com.querydsl.codegen.entityserializertest.different_package,0.0,0.0,False,False
18,querydsl,EntityType,com.querydsl.codegen.entitytypetest.uncapsimplename_escaped3,0.0,0.0,False,False
18,querydsl,GenericExporter,com.querydsl.codegen.genericexportertest.export,0.0,6.0,True,False
18,querydsl,GenericExporter,com.querydsl.codegen.genericexportertest.export_with_package_suffix,0.0,6.0,True,False
18,querydsl,Property,com.querydsl.codegen.propertytest.equals_and_hashcode,0.0,0.0,False,False
18,querydsl,QueryTypeFactory,com.querydsl.codegen.querytypefactorytest.prefix_only,0.0,0.0,False,False
18,querydsl,Serializer,com.querydsl.codegen.serializertest.embeddableserializer,0.0,0.0,False,False
18,querydsl,TypeFactory,com.querydsl.codegen.typefactorytest.blob,0.0,0.0,False,False
18,querydsl,TypeFactory,com.querydsl.codegen.typefactorytest.generics_object,0.0,0.0,False,False
18,querydsl,TypeFactory,com.querydsl.codegen.typefactorytest.generics_wildcard,0.0,0.0,False,False
18,querydsl,TypeFactory,com.querydsl.codegen.typefactorytest.map_field_parameters,0.0,0.0,False,False
18,querydsl,TypeFactory,com.querydsl.codegen.typefactorytest.parameters,0.0,0.0,False,False
18,querydsl,Alias,com.querydsl.collections.aliastest.various1,0.0,0.0,False,False
18,querydsl,Alias,com.querydsl.collections.aliastest.various3,0.0,0.0,False,False
18,querydsl,CollQueryFunctions,com.querydsl.collections.collqueryfunctionstest.coalesce,0.0,0.0,False,False
18,querydsl,CollQuery,com.querydsl.collections.collquerytest.groupby,0.0,0.0,False,False
18,querydsl,Document,com.querydsl.collections.documenttest.test1,0.0,0.0,False,False
18,querydsl,Document,com.querydsl.collections.documenttest.test2,0.0,0.0,False,False
18,querydsl,GroupBy,com.querydsl.collections.groupbytest.transform_results,0.0,0.0,False,False
18,querydsl,JodaTimeTemplates,com.querydsl.collections.jodatimetemplatestest.datetime,0.0,0.0,False,False
18,querydsl,JodaTimeTemplates,com.querydsl.collections.jodatimetemplatestest.localtime,0.0,0.0,False,False
18,querydsl,MappingProjection,com.querydsl.collections.mappingprojectiontest.test,0.0,0.0,False,False
18,querydsl,PathComparator,com.querydsl.collections.pathcomparatortest.leftisnull,0.0,0.0,False,False
18,querydsl,PathMatcher,com.querydsl.collections.pathmatchertest.mismatch,0.0,0.0,False,False
18,querydsl,QueryMetadata,com.querydsl.collections.querymetadatatest.reusage,0.0,0.0,False,False
18,querydsl,Serialization,com.querydsl.collections.serializationtest.onesource_filtered_projectedlist,0.0,0.0,False,False
18,querydsl,Serialization,com.querydsl.collections.serializationtest.onesource_filtered_projectedunique,0.0,0.0,False,False
18,querydsl,Serialization,com.querydsl.collections.serializationtest.onesource_list,0.0,0.0,False,False
18,querydsl,Serialization,com.querydsl.collections.serializationtest.onesource_projectedlist,0.0,0.0,False,False
18,querydsl,Alias,com.querydsl.core.alias.aliastest.alias,0.0,0.0,False,False
18,querydsl,Alias,com.querydsl.core.alias.aliastest.basicusage,0.0,0.0,False,False
18,querydsl,PathFactory,com.querydsl.core.alias.pathfactorytest.createcomparablepath,0.0,0.0,False,False
18,querydsl,PathFactory,com.querydsl.core.alias.pathfactorytest.createdatepath,0.0,0.0,False,False
18,querydsl,PathFactory,com.querydsl.core.alias.pathfactorytest.createsetpath,0.0,0.0,False,False
18,querydsl,PathFactory,com.querydsl.core.alias.pathfactorytest.createsimplepath,0.0,0.0,False,False
18,querydsl,PathFactory,com.querydsl.core.alias.pathfactorytest.createtimepath,0.0,0.0,False,False
18,querydsl,BooleanBuilder,com.querydsl.core.booleanbuildertest.and_not,0.0,0.0,False,False
18,querydsl,BooleanBuilder,com.querydsl.core.booleanbuildertest.and_null_supported,0.0,0.0,False,False
18,querydsl,BooleanBuilder,com.querydsl.core.booleanbuildertest.basic,0.0,0.0,False,False
18,querydsl,BooleanBuilder,com.querydsl.core.booleanbuildertest.booleanbuilder_equals_constant,0.0,0.0,False,False
18,querydsl,BooleanBuilder,com.querydsl.core.booleanbuildertest.if_then_else,0.0,0.0,False,False
18,querydsl,BooleanBuilder,com.querydsl.core.booleanbuildertest.not,0.0,0.0,False,False
18,querydsl,BooleanBuilder,com.querydsl.core.booleanbuildertest.tostring_,0.0,0.0,False,False
18,querydsl,DefaultQueryMetadata,com.querydsl.core.defaultquerymetadatatest.equals,0.0,0.0,False,False
18,querydsl,DefaultQueryMetadata,com.querydsl.core.defaultquerymetadatatest.getgroupby,0.0,0.0,False,False
18,querydsl,DefaultQueryMetadata,com.querydsl.core.defaultquerymetadatatest.getjoins2,0.0,0.0,False,False
18,querydsl,DefaultQueryMetadata,com.querydsl.core.defaultquerymetadatatest.isdistinct,0.0,0.0,False,False
18,querydsl,DefaultQueryMetadata,com.querydsl.core.defaultquerymetadatatest.joinshouldbecommitted,0.0,0.0,False,False
18,querydsl,DefaultQueryMetadata,com.querydsl.core.defaultquerymetadatatest.setoffset,0.0,0.0,False,False
18,querydsl,GroupByIterate,com.querydsl.core.group.groupbyiteratetest.group_order,0.0,0.0,False,False
18,querydsl,GroupByIterate,com.querydsl.core.group.groupbyiteratetest.nosuchelementexception,0.0,0.0,False,False
18,querydsl,GroupByList,com.querydsl.core.group.groupbylisttest.array_access,0.0,0.0,False,False
18,querydsl,GroupByList,com.querydsl.core.group.groupbylisttest.map4,0.0,0.0,False,False
18,querydsl,GroupByList,com.querydsl.core.group.groupbylisttest.onetoonetomany_projection,0.0,0.0,False,False
18,querydsl,GroupByMap,com.querydsl.core.group.groupbymaptest.array_access,0.0,0.0,False,False
18,querydsl,GroupByMap,com.querydsl.core.group.groupbymaptest.first_set_and_list,0.0,0.0,False,False
18,querydsl,GroupByMap,com.querydsl.core.group.groupbymaptest.group_by_null,0.0,0.0,False,False
18,querydsl,GroupByMap,com.querydsl.core.group.groupbymaptest.map3,0.0,0.0,False,False
18,querydsl,GroupByMap,com.querydsl.core.group.groupbymaptest.map_sorted_reverse,0.0,0.0,False,False
18,querydsl,QueryModifiers,com.querydsl.core.querymodifierstest.hashcode_,0.0,0.0,False,False
18,querydsl,QueryModifiers,com.querydsl.core.querymodifierstest.limit,0.0,0.0,False,False
18,querydsl,SerializerBase,com.querydsl.core.serialization.serializerbasetest.test,0.0,0.0,False,False
18,querydsl,StringConstant,com.querydsl.core.stringconstanttest.test,0.0,0.0,False,False
18,querydsl,CollectionAnyVisitor,com.querydsl.core.support.collectionanyvisitortest.longer_path,0.0,0.0,False,False
18,querydsl,CollectionAnyVisitor,com.querydsl.core.support.collectionanyvisitortest.simple_booleanoperation,0.0,0.0,False,False
18,querydsl,OrderedQueryMetadata,com.querydsl.core.support.orderedquerymetadatatest.addjoin,0.0,0.0,False,False
18,querydsl,QueryMixin,com.querydsl.core.support.querymixintest.join,0.0,0.0,False,False
18,querydsl,QueryMixin,com.querydsl.core.support.querymixintest.leftjoin,0.0,0.0,False,False
18,querydsl,ConstructorExpression,com.querydsl.core.types.constructorexpressiontest.create3,0.0,0.0,False,False
18,querydsl,BeanPath,com.querydsl.core.types.dsl.beanpathtest.as_class_with_inits_cached,0.0,0.0,False,False
18,querydsl,BooleanExpression,com.querydsl.core.types.dsl.booleanexpressiontest.andanyof,0.0,0.0,False,False
18,querydsl,BooleanExpression,com.querydsl.core.types.dsl.booleanexpressiontest.isfalse,0.0,0.0,False,False
18,querydsl,BooleanExpression,com.querydsl.core.types.dsl.booleanexpressiontest.orallof,0.0,0.0,False,False
18,querydsl,CaseBuilder,com.querydsl.core.types.dsl.casebuildertest.enumtyped,0.0,0.0,False,False
18,querydsl,CaseBuilder,com.querydsl.core.types.dsl.casebuildertest.numbertyped,0.0,0.0,False,False
18,querydsl,CaseBuilder,com.querydsl.core.types.dsl.casebuildertest.stringtyped,0.0,0.0,False,False
18,querydsl,CaseBuilder,com.querydsl.core.types.dsl.caseforeqbuildertest.datetype,0.0,0.0,False,False
18,querydsl,CaseBuilder,com.querydsl.core.types.dsl.caseforeqbuildertest.timetype,0.0,0.0,False,False
18,querydsl,Coalesce,com.querydsl.core.types.dsl.coalescetest.asc,0.0,0.0,False,False
18,querydsl,Coalesce,com.querydsl.core.types.dsl.coalescetest.desc,0.0,0.0,False,False
18,querydsl,Coalesce,com.querydsl.core.types.dsl.coalescetest.dsl3,0.0,0.0,False,False
18,querydsl,Coalesce,com.querydsl.core.types.dsl.coalescetest.mutable,0.0,0.0,False,False
18,querydsl,Coalesce,com.querydsl.core.types.dsl.coalescetest.withoutwarnings,0.0,0.0,False,False
18,querydsl,ComparableExpression,com.querydsl.core.types.dsl.comparableexpressiontest.between_end_given,0.0,0.0,False,False
18,querydsl,Expressions,com.querydsl.core.types.dsl.expressionstest.allof,0.0,0.0,False,False
18,querydsl,Expressions,com.querydsl.core.types.dsl.expressionstest.asboolean_returns_a_corresponding_booleanexpression_for_a_given_expression,0.0,0.0,False,False
18,querydsl,Expressions,com.querydsl.core.types.dsl.expressionstest.ascomparable_returns_a_corresponding_comparableexpression_for_a_given_constant,0.0,0.0,False,False
18,querydsl,Expressions,com.querydsl.core.types.dsl.expressionstest.asdate_returns_a_corresponding_dateexpression_for_a_given_expression,0.0,0.0,False,False
18,querydsl,Expressions,com.querydsl.core.types.dsl.expressionstest.asdatetime_returns_a_corresponding_datetimeexpression_for_a_given_constant,0.0,0.0,False,False
18,querydsl,Expressions,com.querydsl.core.types.dsl.expressionstest.asenum_returns_a_corresponding_enumexpression_for_a_given_expression,0.0,0.0,False,False
18,querydsl,Expressions,com.querydsl.core.types.dsl.expressionstest.datetimepathclassoftstring,0.0,0.0,False,False
18,querydsl,Expressions,com.querydsl.core.types.dsl.expressionstest.pathclassoftstring,0.0,0.0,False,False
18,querydsl,Expressions,com.querydsl.core.types.dsl.expressionstest.signature,0.0,0.0,False,False
18,querydsl,Expressions,com.querydsl.core.types.dsl.expressionstest.stringpathpathofqstring,0.0,0.0,False,False
18,querydsl,Expressions,com.querydsl.core.types.dsl.expressionstest.timepathclassoftpathofqstring,0.0,0.0,False,False
18,querydsl,Expressions,com.querydsl.core.types.dsl.expressionstest.timepathclassoftstring,0.0,0.0,False,False
18,querydsl,ListPath,com.querydsl.core.types.dsl.listpathtest.getelementtype,0.0,0.0,False,False
18,querydsl,MapPath,com.querydsl.core.types.dsl.mappathtest.get,0.0,0.0,False,False
18,querydsl,MapPath,com.querydsl.core.types.dsl.mappathtest.getparameter,0.0,0.0,False,False
18,querydsl,MapPath,com.querydsl.core.types.dsl.mappathtest.getvaluetype,0.0,0.0,False,False
18,querydsl,NumberExpression,com.querydsl.core.types.dsl.numberexpressiontest.between_start_given,0.0,0.0,False,False
18,querydsl,NumberPath,com.querydsl.core.types.dsl.numberpathtest.bytepath_in,0.0,0.0,False,False
18,querydsl,PathBuilderFactory,com.querydsl.core.types.dsl.pathbuilderfactorytest.create_withsuffix,0.0,0.0,False,False
18,querydsl,PathBuilder,com.querydsl.core.types.dsl.pathbuildertest.getenum,0.0,0.0,False,False
18,querydsl,PathInits,com.querydsl.core.types.dsl.pathinitstest.isinitialized,0.0,0.0,False,False
18,querydsl,Path,com.querydsl.core.types.dsl.pathtest.getannotatedelement,0.0,0.0,False,False
18,querydsl,Path,com.querydsl.core.types.dsl.pathtest.getannotatedelement_for_property,0.0,0.0,False,False
18,querydsl,Path,com.querydsl.core.types.dsl.pathtest.parent_path,0.0,0.0,False,False
18,querydsl,Path,com.querydsl.core.types.dsl.pathtest.various,0.0,0.0,False,False
18,querydsl,SetPath,com.querydsl.core.types.dsl.setpathtest.getelementtype,0.0,0.0,False,False
18,querydsl,SimpleExpression,com.querydsl.core.types.dsl.simpleexpressiontest.as_usage,0.0,0.0,False,False
18,querydsl,SimpleExpression,com.querydsl.core.types.dsl.simpleexpressiontest.case_,0.0,0.0,False,False
18,querydsl,TemplateExpression,com.querydsl.core.types.dsl.templateexpressiontest.constructors,0.0,0.0,False,False
18,querydsl,TemplateExpression,com.querydsl.core.types.dsl.templateexpressiontest.factorymethods,0.0,0.0,False,False
18,querydsl,TemplateExpression,com.querydsl.core.types.dsl.templateexpressiontest.factorymethods2,0.0,0.0,False,False
18,querydsl,ExpressionUtils,com.querydsl.core.types.expressionutilstest.isnotnull,0.0,0.0,False,False
